Filename,Original,Translate
trad_divina_commedia_paradiso_2_6.csv,"mendicando sua vita a frusto a frusto,","mendicando, crosta per crosta, per il suo pane di vita,"
trad_divina_commedia_paradiso_2_6.csv,"assai lo loda, e più lo loderebbe”.","che - anche se loda ora - lo loderebbe di più."""
trad_divina_commedia_paradiso_2_7.csv,"“Osanna, sanctus Deus sabaòth,","""Osanna, sanctus Deus sabaòth,"
trad_divina_commedia_paradiso_2_7.csv,superillustrans claritate tua,superillustrans claritate tua
trad_divina_commedia_paradiso_2_7.csv,felices ignes horum malacòth!”.,"Felices ignes horum malacòth!"""
trad_divina_commedia_paradiso_2_7.csv,"Così, volgendosi a la nota sua,","Così, anche mentre si muoveva verso la propria musica,"
trad_divina_commedia_paradiso_2_7.csv,"fu viso a me cantare essa sustanza,","Ho visto quella sostanza cantare, quella fiamma spiritosa"
trad_divina_commedia_paradiso_2_7.csv,sopra la qual doppio lume s'addua;,al di sopra dei quali si gemevano le luci doppie;
trad_divina_commedia_paradiso_2_7.csv,"ed essa e l'altre mossero a sua danza,","e i suoi compagni si muovevano nella loro danza,"
trad_divina_commedia_paradiso_2_7.csv,e quasi velocissime faville,"e come se fossero scintille più veloci,"
trad_divina_commedia_paradiso_2_7.csv,mi si velar di sùbita distanza.,Fuori dalla mia vista a causa di un'improvvisa distanza.
trad_divina_commedia_paradiso_2_7.csv,"Io dubitava e dicea 'Dille, dille!'","Ero perplesso, e a me stesso, ho detto:"
trad_divina_commedia_paradiso_2_7.csv,"fra me, 'dille' dicea, 'a la mia donna","""Diglielo! Diglielo! Dille, la signora che"
trad_divina_commedia_paradiso_2_7.csv,che mi diseta con le dolci stille'.,"può sgombrare la mia sete con le sue gocce dolci""; e ancora"
trad_divina_commedia_paradiso_2_7.csv,Ma quella reverenza che s'indonna,"la riverenza che possiede tutto me,"
trad_divina_commedia_paradiso_2_7.csv,"di tutto me, pur per Be e per ice,","anche all'udito solo Essere e ghiaccio,"
trad_divina_commedia_paradiso_2_7.csv,mi richinava come l'uom ch'assonna.,Avevo inchinato la testa... mi sembrava un uomo che dormiva.
trad_divina_commedia_paradiso_2_7.csv,Poco sofferse me cotal Beatrice,"Ma Beatrice presto finito che, perché lei"
trad_divina_commedia_paradiso_2_7.csv,"e cominciò, raggiandomi d'un riso","cominciò a sorridermi così brillantemente che,"
trad_divina_commedia_paradiso_2_7.csv,"tal, che nel foco faria l'uom felice:","Anche nel fuoco, un uomo si sentirebbe ancora felice."
trad_divina_commedia_paradiso_2_7.csv,"“Secondo mio infallibile avviso,","""Secondo il mio continuo giudizio,"
trad_divina_commedia_paradiso_2_7.csv,come giusta vendetta giustamente,la domanda che ti perplessi è come
trad_divina_commedia_paradiso_2_7.csv,"punita fosse, t'ha in pensier miso;",solo la vendetta può meritare solo la punizione;
trad_divina_commedia_paradiso_2_7.csv,ma io ti solverò tosto la mente;,ma presto libererò la vostra mente dal dubbio;
trad_divina_commedia_paradiso_2_7.csv,"e tu ascolta, ché le mie parole",e ascolta attentamente; le parole che dico
trad_divina_commedia_paradiso_2_7.csv,di gran sentenza ti faran presente.,porterà a portata di mano il dono di una grande verità.
trad_divina_commedia_paradiso_2_7.csv,Per non soffrire a la virtù che vole,Dal momento che non poteva sopportare il marciapiede utile
trad_divina_commedia_paradiso_2_7.csv,"freno a suo prode, quell'uom che non nacque,","sulla sua forza di volontà, l'uomo che non è nato,"
trad_divina_commedia_paradiso_2_7.csv,"dannando sé, dannò tutta sua prole;","Dannazione a se stesso, dannazione a tutta la sua progenie."
trad_divina_commedia_paradiso_2_7.csv,onde l'umana specie inferma giacque,"Per questo, l'umanità sta male, nell'abisso"
trad_divina_commedia_paradiso_2_7.csv,"giù per secoli molti in grande errore,","di un grande errore, per lunghi secoli,"
trad_divina_commedia_paradiso_2_7.csv,fin ch'al Verbo di Dio discender piacque,fino a quando la Parola di Dio ha voluto scendere
trad_divina_commedia_paradiso_2_7.csv,"u' la natura, che dal suo fattore",dove la natura che è stato sundered da
trad_divina_commedia_paradiso_2_7.csv,"s'era allungata, unì a sé in persona",il suo Creatore è stato unito alla Sua persona
trad_divina_commedia_paradiso_2_7.csv,con l'atto sol del suo etterno amore.,per l'unico atto del Suo eterno Amore.
trad_divina_commedia_paradiso_2_7.csv,Or drizza il viso a quel ch'or si ragiona:,Ora metti la tua vista su ciò che ne deriva.
trad_divina_commedia_paradiso_2_7.csv,"questa natura al suo fattore unita,","Questa natura, così unita al suo Creatore,"
trad_divina_commedia_paradiso_2_7.csv,"qual fu creata, fu sincera e buona;","era buono e puro, come quando è stato creato;"
trad_divina_commedia_paradiso_2_7.csv,ma per sé stessa pur fu ella sbandita,"ma di per sé, questa natura era stata bandita"
trad_divina_commedia_paradiso_2_7.csv,"di paradiso, però che si torse","dal paradiso, perché si è allontanato"
trad_divina_commedia_paradiso_2_7.csv,da via di verità e da sua vita.,"dalla propria via, dalla verità, dalla propria vita."
trad_divina_commedia_paradiso_2_7.csv,La pena dunque che la croce porse,"Quindi, se la pena inflitta dalla Croce"
trad_divina_commedia_paradiso_2_7.csv,"s'a la natura assunta si misura,","è misurato dalla natura che ha assunto,"
trad_divina_commedia_paradiso_2_7.csv,nulla già mai sì giustamente morse;,Nessuno è mai stato così giustamente punto;
trad_divina_commedia_paradiso_2_7.csv,"e così nulla fu di tanta ingiura,","ma nessuno è mai stato fatto un torto così grande,"
trad_divina_commedia_paradiso_2_7.csv,"guardando a la persona che sofferse,","se consideriamo la Persona fatta soffrire,"
trad_divina_commedia_paradiso_2_7.csv,in che era contratta tal natura.,Colui che aveva raccolto in Sé quella natura.
trad_divina_commedia_paradiso_2_7.csv,Però d'un atto uscir cose diverse:,"Così, da un'azione, emanate cose diverse:"
trad_divina_commedia_paradiso_2_7.csv,ch'a Dio e a' Giudei piacque una morte;,Dio e i Giudei furono compiaciuti di una stessa morte;
trad_divina_commedia_paradiso_2_7.csv,per lei tremò la terra e 'l ciel s'aperse.,la terra tremò per quella morte e il cielo si aprì.
trad_divina_commedia_paradiso_2_7.csv,"Non ti dee oramai parer più forte,",Non c'è bisogno di trovarlo più difficile
trad_divina_commedia_paradiso_2_7.csv,quando si dice che giusta vendetta,per capire quando si dice che solo
trad_divina_commedia_paradiso_2_7.csv,poscia vengiata fu da giusta corte.,La vendetta fu poi vendicata da una corte giusta.
trad_divina_commedia_paradiso_2_7.csv,Ma io veggi'or la tua mente ristretta,Ma ora vedo la tua comprensione aggrovigliata
trad_divina_commedia_paradiso_2_7.csv,"di pensiero in pensier dentro ad un nodo,","dal pensiero al pensiero in un nodo, da cui,"
trad_divina_commedia_paradiso_2_7.csv,del qual con gran disio solver s'aspetta.,"con tanto desiderio, la tua mente attende il rilascio."
trad_divina_commedia_paradiso_2_7.csv,"Tu dici: ""Ben discerno ciò ch'i' odo;","Tu dici: ""Quello che ho udito mi è chiaro:"
trad_divina_commedia_paradiso_2_7.csv,"ma perché Dio volesse, m'è occulto,",ma questo è nascosto a me-perché Dio ha voluto
trad_divina_commedia_paradiso_2_7.csv,"a nostra redenzion pur questo modo"".","proprio questo sentiero per la nostra redenzione."""
trad_divina_commedia_paradiso_2_7.csv,"Questo decreto, frate, sta sepulto","Fratello, questa ordinanza è sepolta"
trad_divina_commedia_paradiso_2_7.csv,a li occhi di ciascuno il cui ingegno,gli occhi di chiunque il cui intelletto
trad_divina_commedia_paradiso_2_7.csv,ne la fiamma d'amor non è adulto.,non è maturato nella fiamma dell'amore.
trad_divina_commedia_paradiso_2_7.csv,"Veramente, però ch'a questo segno","Tuttavia, dato che ci sono molti tentativi"
trad_divina_commedia_paradiso_2_7.csv,"molto si mira e poco si discerne,","per trovare questo punto, ma poca comprensione,"
trad_divina_commedia_paradiso_2_7.csv,dirò perché tal modo fu più degno.,Dirò perché questo è stato il modo più appropriato.
trad_divina_commedia_paradiso_2_7.csv,"La divina bontà, che da sé sperne",La bontà divina che ha bandito ogni
trad_divina_commedia_paradiso_2_7.csv,"ogne livore, ardendo in sé, sfavilla","invidia dal Suo Sé, brucia in Sé stesso;"
trad_divina_commedia_paradiso_2_7.csv,sì che dispiega le bellezze etterne.,"e scintillante così, mostra bellezze eterne."
trad_divina_commedia_paradiso_2_7.csv,Ciò che da lei sanza mezzo distilla,Tutto ciò che deriva direttamente da questa bontà
trad_divina_commedia_paradiso_2_7.csv,"non ha poi fine, perché non si move","è eterno, dal sigillo della bontà"
trad_divina_commedia_paradiso_2_7.csv,la sua imprenta quand'ella sigilla.,impressiona un'impronta che non altera mai.
trad_divina_commedia_paradiso_2_7.csv,Ciò che da essa sanza mezzo piove,Qualsiasi pioggia da esso immediatamente
trad_divina_commedia_paradiso_2_7.csv,"libero è tutto, perché non soggiace","è completamente libero, perché non è vincolato"
trad_divina_commedia_paradiso_2_7.csv,a la virtute de le cose nove.,da qualsiasi influenza di altre cose.
trad_divina_commedia_paradiso_2_7.csv,"Più l'è conforme, e però più le piace;","Anche se è conforme a quella bontà,"
trad_divina_commedia_paradiso_2_7.csv,"ché l'ardor santo ch'ogne cosa raggia,",così gli piace di più; il Sacro Ardor
trad_divina_commedia_paradiso_2_7.csv,ne la più somigliante è più vivace.,che brilla in tutte le cose è più luminoso dentro
trad_divina_commedia_paradiso_2_7.csv,Di tutte queste dote s'avvantaggia,quelle cose più come se stessi. L'essere umano
trad_divina_commedia_paradiso_2_7.csv,"l'umana creatura, e s'una manca,","ha tutti questi doni, ma se ne perde uno,"
trad_divina_commedia_paradiso_2_7.csv,di sua nobilità convien che caggia.,allora la sua nobiltà è stata annullata.
trad_divina_commedia_paradiso_2_7.csv,Solo il peccato è quel che la disfranca,"Solo il peccato dell'uomo annulla la libertà dell'uomo,"
trad_divina_commedia_paradiso_2_7.csv,"e falla dissimìle al sommo bene,","lo rende diverso dall'Altissimo Bene, in modo che,"
trad_divina_commedia_paradiso_2_7.csv,per che del lume suo poco s'imbianca;,in lui è offuscata la luminosità della sua luce;
trad_divina_commedia_paradiso_2_7.csv,"e in sua dignità mai non rivene,",e l'uomo non può riguadagnare la sua dignità
trad_divina_commedia_paradiso_2_7.csv,"se non rïempie, dove colpa vòta,","a meno che, dove il peccato ha lasciato il vuoto, l'uomo non si riempia"
trad_divina_commedia_paradiso_2_7.csv,contra mal dilettar con giuste pene.,quel vuoto con solo ammenda per il piacere malvagio.
trad_divina_commedia_paradiso_2_7.csv,"Vostra natura, quando peccò",Perché quando la tua natura ha peccato così totalmente
trad_divina_commedia_paradiso_2_7.csv,"nel seme suo, da queste dignitadi,","nel suo seme, allora, da queste dignità,"
trad_divina_commedia_paradiso_2_7.csv,"come di paradiso, fu remota;","come dal Paradiso, che la natura si è separata;"
trad_divina_commedia_paradiso_2_7.csv,"né ricovrar potiensi, se tu badi",e non potrebbero mai essere riguadagnati... se tu...
trad_divina_commedia_paradiso_2_7.csv,"ben sottilmente, per alcuna via,",considerare attentamente-da qualsiasi modo
trad_divina_commedia_paradiso_2_7.csv,sanza passar per un di questi guadi:,che non ha attraversato uno di questi guadi:
trad_divina_commedia_paradiso_2_7.csv,o che Dio solo per sua cortesia,"per nient'altro che la Sua misericordia,"
trad_divina_commedia_paradiso_2_7.csv,"dimesso avesse, o che l'uom per sé isso","Dio ha dovuto perdonare l'uomo, o di se stesso"
trad_divina_commedia_paradiso_2_7.csv,avesse sodisfatto a sua follia.,l'uomo doveva offrire il pagamento per la sua follia.
trad_divina_commedia_paradiso_2_7.csv,Ficca mo l'occhio per entro l'abisso,Ora fissa gli occhi sulla profondità
trad_divina_commedia_paradiso_2_7.csv,"de l'etterno consiglio, quanto puoi",dell'Eterno Consiglio; attenzione come da vicino
trad_divina_commedia_paradiso_2_7.csv,al mio parlar distrettamente fisso.,"come puoi fare tu, il mio ragionamento."
trad_divina_commedia_paradiso_2_7.csv,Non potea l'uomo ne' termini suoi,"L'uomo, nei suoi limiti, non poteva ricompensare;"
trad_divina_commedia_paradiso_2_7.csv,"mai sodisfar, per non potere ir giuso","senza obbedienza, senza umiltà,"
trad_divina_commedia_paradiso_2_7.csv,"con umiltate obedïendo poi,",lui ha offerto più tardi avrebbe potuto essere così profondo
trad_divina_commedia_paradiso_2_7.csv,quanto disobediendo intese ir suso;,che potrebbe corrispondere alle altezze che voleva raggiungere
trad_divina_commedia_paradiso_2_7.csv,e questa è la cagion per che l'uom fue,per disobbedienza; l'uomo mancava del potere
trad_divina_commedia_paradiso_2_7.csv,da poter sodisfar per sé dischiuso.,per offrire soddisfazione da solo.
trad_divina_commedia_paradiso_2_7.csv,Dunque a Dio convenia con le vie sue,"Così c'era bisogno di Dio, per le Sue vie,"
trad_divina_commedia_paradiso_2_7.csv,"riparar l'omo a sua intera vita,","per riportare l'uomo in vita intatto, voglio dire..."
trad_divina_commedia_paradiso_2_7.csv,"dico con l'una, o ver con amendue.",in un modo o in entrambi. Ma dopo un'azione
trad_divina_commedia_paradiso_2_7.csv,Ma perché l'ovra tanto è più gradita,"piace il suo fare di più, più mostra"
trad_divina_commedia_paradiso_2_7.csv,"da l'operante, quanto più appresenta","la bontà del cuore da cui scaturisce,"
trad_divina_commedia_paradiso_2_7.csv,"de la bontà del core ond'ell'è uscita,",la bontà divina che impregna il mondo
trad_divina_commedia_paradiso_2_7.csv,"la divina bontà che 'l mondo imprenta,",è stato felice di procedere attraverso entrambe le sue vie
trad_divina_commedia_paradiso_2_7.csv,"di proceder per tutte le sue vie,","per risvegliarti. Né c'è stato,"
trad_divina_commedia_paradiso_2_7.csv,"a rilevarvi suso, fu contenta.","né ci sarà, tra l'ultima notte"
trad_divina_commedia_paradiso_2_7.csv,Né tra l'ultima notte e 'l primo die,"e il primo giorno, una catena di azioni così"
trad_divina_commedia_paradiso_2_7.csv,"sì alto o sì magnifico processo,",alto e magnifico come Lui
trad_divina_commedia_paradiso_2_7.csv,"o per l'una o per l'altra, fu o fie:","quando seguì le Sue due vie,"
trad_divina_commedia_paradiso_2_7.csv,ché più largo fu Dio a dar sé stesso,perché Dio ha mostrato una maggiore generosità
trad_divina_commedia_paradiso_2_7.csv,"per far l'uom sufficiente a rilevarsi,",nel dare il Suo sé stesso che l'uomo potrebbe essere
trad_divina_commedia_paradiso_2_7.csv,che s'elli avesse sol da sé dimesso;,"in grado di risorgere, che se Egli semplicemente perdonato;"
trad_divina_commedia_paradiso_2_7.csv,e tutti li altri modi erano scarsi,"perché ogni altro mezzo era privo di giustizia,"
trad_divina_commedia_paradiso_2_7.csv,"a la giustizia, se 'l Figliuol di Dio",eccetto la via per la quale il Figlio di Dio
trad_divina_commedia_paradiso_2_7.csv,non fosse umilïato ad incarnarsi.,Si umiliava quando si incarnava.
trad_divina_commedia_paradiso_2_7.csv,"Or per empierti bene ogne disio,","Ora per dare tutti i vostri desideri pieno contenuto,"
trad_divina_commedia_paradiso_2_7.csv,"ritorno a dichiararti in alcun loco,","Torno indietro per spiegare un punto, in modo che"
trad_divina_commedia_paradiso_2_7.csv,perché tu veggi lì così com'io.,"Anche tu puoi vederlo chiaramente, come lo vedo io."
trad_divina_commedia_paradiso_2_7.csv,"Tu dici: ""Io veggio l'acqua, io veggio il foco,","Tu dici: ""Vedo quell'acqua, vedo quel fuoco"
trad_divina_commedia_paradiso_2_7.csv,l'aere e la terra e tutte lor misture,e l'aria e la terra e tutto ciò che compongono
trad_divina_commedia_paradiso_2_7.csv,"venire a corruzione, e durar poco;","venire alla corruzione, e sopportare così brevemente;"
trad_divina_commedia_paradiso_2_7.csv,e queste cose pur furon creature;,"ma anche queste cose furono create, se"
trad_divina_commedia_paradiso_2_7.csv,"per che, se ciò ch'è detto è stato vero,","ciò che è stato detto sopra è vero, allora questi"
trad_divina_commedia_paradiso_2_7.csv,"esser dovrien da corruzion sicure"".","le cose non dovrebbero mai essere soggette alla corruzione."""
trad_divina_commedia_paradiso_2_7.csv,"Li angeli, frate, e 'l paese sincero","Fratello, gli angeli e il paese puro"
trad_divina_commedia_paradiso_2_7.csv,"nel qual tu se', dir si posson creati,",dove siete ora-questi possono essere detti di essere
trad_divina_commedia_paradiso_2_7.csv,"sì come sono, in loro essere intero;","creati, come sono, in tutto il loro essere;"
trad_divina_commedia_paradiso_2_7.csv,ma li alimenti che tu hai nomati,"mentre gli elementi che avete menzionato,"
trad_divina_commedia_paradiso_2_7.csv,e quelle cose che di lor si fanno,"così come le cose che sono fatte da loro,"
trad_divina_commedia_paradiso_2_7.csv,da creata virtù sono informati.,ricevere la loro forma da un potere creato.
trad_divina_commedia_paradiso_2_7.csv,Creata fu la materia ch'elli hanno;,"La materia che contengono era stata creata,"
trad_divina_commedia_paradiso_2_7.csv,creata fu la virtù informante,"come dentro le stelle che ruotano intorno a loro,"
trad_divina_commedia_paradiso_2_7.csv,in queste stelle che 'ntorno a lor vanno.,il potere di dare forma era stato creato.
trad_divina_commedia_paradiso_2_7.csv,L'anima d'ogne bruto e de le piante,I raggi e il moto delle luci sante
trad_divina_commedia_paradiso_2_7.csv,di complession potenzïata tira,trae l'anima di ogni animale
trad_divina_commedia_paradiso_2_7.csv,lo raggio e 'l moto de le luci sante;,e piante da materia in grado di prendere forma;
trad_divina_commedia_paradiso_2_7.csv,ma vostra vita sanza mezzo spira,ma la tua vita è espirata immediatamente
trad_divina_commedia_paradiso_2_8.csv,Solea creder lo mondo in suo periclo,"Il mondo, quando era ancora in pericolo, pensò che, ruotando,"
trad_divina_commedia_paradiso_2_8.csv,che la bella Ciprigna il folle amore,"nel terzo epiciclo, Cipriano"
trad_divina_commedia_paradiso_2_8.csv,"raggiasse, volta nel terzo epiciclo;","la fiera ha fatto scendere i suoi raggi d'amore frenetico,"
trad_divina_commedia_paradiso_2_8.csv,per che non pur a lei faceano onore,"in modo che, nell'antico errore, antichi popoli"
trad_divina_commedia_paradiso_2_8.csv,di sacrificio e di votivo grido,non solo l'ha onorata con sacrifici
trad_divina_commedia_paradiso_2_8.csv,le genti antiche ne l'antico errore;,"e grida votive, ma onorato, anche, Diöne"
trad_divina_commedia_paradiso_2_8.csv,"ma Dïone onoravano e Cupido,","e Cupido, uno come madre, uno come figlio"
trad_divina_commedia_paradiso_2_8.csv,"quella per madre sua, questo per figlio,","di Cipriano, e raccontato come Cupido seduto"
trad_divina_commedia_paradiso_2_8.csv,e dicean ch'el sedette in grembo a Dido;,in grembo di Dido; e diede il nome di lei
trad_divina_commedia_paradiso_2_8.csv,e da costei ond'io principio piglio,"con il quale ho cominciato questo canto,"
trad_divina_commedia_paradiso_2_8.csv,pigliavano il vocabol de la stella,"il pianeta che è corteggiato dal sole,"
trad_divina_commedia_paradiso_2_8.csv,che 'l sol vagheggia or da coppa or da ciglio.,a volte dietro di lei e a volte davanti.
trad_divina_commedia_paradiso_2_8.csv,Io non m'accorsi del salire in ella;,"Non ho notato la mia salita ad esso,"
trad_divina_commedia_paradiso_2_8.csv,ma d'esservi entro mi fé assai fede,Eppure ero sicuro di essere stato a Venere quando
trad_divina_commedia_paradiso_2_8.csv,la donna mia ch'i' vidi far più bella.,Ho visto la mia signora diventare piu' bella.
trad_divina_commedia_paradiso_2_8.csv,"E come in fiamma favilla si vede,","E come, in una fiamma, si vede una scintilla,"
trad_divina_commedia_paradiso_2_8.csv,"e come in voce voce si discerne,","e come, in canto semplice, si sente la voce in voce,"
trad_divina_commedia_paradiso_2_8.csv,"quand'una è ferma e altra va e riede,","Uno tiene il biglietto, l'altro va e viene..."
trad_divina_commedia_paradiso_2_8.csv,vid'io in essa luce altre lucerne,"Ho visto in quella luce altre lampade a ruote,"
trad_divina_commedia_paradiso_2_8.csv,"muoversi in giro più e men correnti,","alcuni più e alcuni meno veloci, ma in accordo,"
trad_divina_commedia_paradiso_2_8.csv,"al modo, credo, di lor viste interne.","Penso, con quello che la loro visione interiore era."
trad_divina_commedia_paradiso_2_8.csv,"Di fredda nube non disceser venti,","I venti, visti o invisibili, non sono mai scesi"
trad_divina_commedia_paradiso_2_8.csv,"o visibili o no, tanto festini,",così rapidamente da nuvole fredde come non sembrare
trad_divina_commedia_paradiso_2_8.csv,che non paressero impediti e lenti,"impedito, lento, a chiunque avesse visto"
trad_divina_commedia_paradiso_2_8.csv,a chi avesse quei lumi divini,"quelle luci divine che ci si avvicinano, fermandosi"
trad_divina_commedia_paradiso_2_8.csv,"veduti a noi venir, lasciando il giro",la danza circolare quegli spiriti avevano cominciato
trad_divina_commedia_paradiso_2_8.csv,pria cominciato in li alti Serafini;,"nel cielo degli alti Serafini,"
trad_divina_commedia_paradiso_2_8.csv,e dentro a quei che più innanzi appariro,"e una ""Hosanna"" suonata dall'interno"
trad_divina_commedia_paradiso_2_8.csv,"sonava 'Osanna' sì, che unque poi",i loro ranghi di fronte-tale che non sono mai stato
trad_divina_commedia_paradiso_2_8.csv,di rïudir non fui sanza disiro.,senza il desiderio di sentirlo suonare di nuovo.
trad_divina_commedia_paradiso_2_8.csv,Indi si fece l'un più presso a noi,"Poi uno si avvicinò a noi, ed egli cominciò"
trad_divina_commedia_paradiso_2_8.csv,e solo incominciò: “Tutti sem presti,"solo: ""Siamo tutti pronti per il vostro piacere,"
trad_divina_commedia_paradiso_2_8.csv,"al tuo piacer, perché di noi ti gioi.",affinché possiate ricevere da noi delizie.
trad_divina_commedia_paradiso_2_8.csv,Noi ci volgiam coi principi celesti,Un cerchio e un cerchio e una sete
trad_divina_commedia_paradiso_2_8.csv,"d'un giro e d'un girare e d'una sete,",siamo nostri mentre giriamo con i celesti
trad_divina_commedia_paradiso_2_8.csv,ai quali tu del mondo già dicesti:,"Principi che, dal mondo, una volta hai invocato:"
trad_divina_commedia_paradiso_2_8.csv,'Voi che 'ntendendo il terzo ciel movete';,"'Tu che, attraverso la comprensione, muovi il terzo"
trad_divina_commedia_paradiso_2_8.csv,"e sem sì pien d'amor, che, per piacerti,",Il nostro amore è così completo da portare
trad_divina_commedia_paradiso_2_8.csv,non fia men dolce un poco di quïete”.,"tu gioia, breve tregua non sarà meno dolce."""
trad_divina_commedia_paradiso_2_8.csv,Poscia che li occhi miei si fuoro offerti,Dopo che i miei occhi si volsero con riverenza
trad_divina_commedia_paradiso_2_8.csv,"a la mia donna reverenti, ed essa","per vedere la mia signora, dopo il suo consenso"
trad_divina_commedia_paradiso_2_8.csv,"fatti li avea di sé contenti e certi,","li aveva portati rassicurazione e contenuto,"
trad_divina_commedia_paradiso_2_8.csv,rivolsersi a la luce che promessa,sono tornati alla luce che mi aveva promesso
trad_divina_commedia_paradiso_2_8.csv,"tanto s'avea, e “Deh, chi siete?” fue","così tanto; e, ""Dimmi, chi sei,"" ho chiesto"
trad_divina_commedia_paradiso_2_8.csv,la voce mia di grande affetto impressa.,in una voce timbrata di amorevole sentimento.
trad_divina_commedia_paradiso_2_8.csv,E quanta e quale vid'io lei far piùe,E quanto più grande e brillante ho visto
trad_divina_commedia_paradiso_2_8.csv,"per allegrezza nova che s'accrebbe,","che lo spirito cresce quando, come ho detto, si sentiva"
trad_divina_commedia_paradiso_2_8.csv,"quando parlai, a l'allegrezze sue!",la nuova gioia che si è aggiunta alle sue gioie!
trad_divina_commedia_paradiso_2_8.csv,"Così fatta, mi disse: “Il mondo m'ebbe","Così cambiato, poi ha risposto: ""Il mondo mi ha tenuto"
trad_divina_commedia_paradiso_2_8.csv,"giù poco tempo; e se più fosse stato,","brevemente sotto; ma se il mio soggiorno fosse stato più lungo,"
trad_divina_commedia_paradiso_2_8.csv,"molto sarà di mal, che non sarebbe.","molto male che sarà, non sarebbe stato."
trad_divina_commedia_paradiso_2_8.csv,La mia letizia mi ti tien celato,"La mia felicità mi circonda di raggi,"
trad_divina_commedia_paradiso_2_8.csv,che mi raggia dintorno e mi nasconde,"mi tiene nascosta da te, mi nasconde come"
trad_divina_commedia_paradiso_2_8.csv,quasi animal di sua seta fasciato.,una creatura che è avvolta nella sua stessa seta.
trad_divina_commedia_paradiso_2_8.csv,"Assai m'amasti, e avesti ben onde;",Mi hai amato molto e hai avuto una buona causa per questo.
trad_divina_commedia_paradiso_2_8.csv,"che s'io fossi giù stato, io ti mostrava","perché se fossi rimasto di sotto, avrei dovuto mostrare"
trad_divina_commedia_paradiso_2_8.csv,di mio amor più oltre che le fronde.,Sei piu' del mio amore che delle sole foglie.
trad_divina_commedia_paradiso_2_8.csv,Quella sinistra riva che si lava,La riva sinistra che il Rodano si bagna dopo di esso
trad_divina_commedia_paradiso_2_8.csv,"di Rodano poi ch'è misto con Sorga,","si è mescolato con le acque della Sorgue,"
trad_divina_commedia_paradiso_2_8.csv,"per suo segnore a tempo m'aspettava,","mi attendeva a tempo debito come suo signore,"
trad_divina_commedia_paradiso_2_8.csv,e quel corno d'Ausonia che s'imborga,"come il corno di Ausonia, che-sud di dove"
trad_divina_commedia_paradiso_2_8.csv,"di Bari e di Gaeta e di Catona,",il Tronto e il Verde raggiungono il mare...
trad_divina_commedia_paradiso_2_8.csv,da ove Tronto e Verde in mare sgorga.,"Confine di Catona, Bari e Gaeta."
trad_divina_commedia_paradiso_2_8.csv,Fulgeami già in fronte la corona,Sulla mia fronte una corona già brillava...
trad_divina_commedia_paradiso_2_8.csv,di quella terra che 'l Danubio riga,la corona di quella terra dove scorre il Danubio
trad_divina_commedia_paradiso_2_8.csv,poi che le ripe tedesche abbandona.,quando ha lasciato le sue coste tedesche.
trad_divina_commedia_paradiso_2_8.csv,"E la bella Trinacria, che caliga","e la bella Trinacria, che cengia"
trad_divina_commedia_paradiso_2_8.csv,"tra Pachino e Peloro, sopra 'l golfo","risultato dell'innalzamento dello zolfo, non del tifo)"
trad_divina_commedia_paradiso_2_8.csv,"che riceve da Euro maggior briga,","copertura tra Pachynus e Pelorus,"
trad_divina_commedia_paradiso_2_8.csv,"non per Tifeo ma per nascente solfo,","lungo il golfo che Eurus vexes più,"
trad_divina_commedia_paradiso_2_8.csv,"attesi avrebbe li suoi regi ancora,",attenderebbe ancora i suoi governanti nati da me...
trad_divina_commedia_paradiso_2_8.csv,"nati per me di Carlo e di Ridolfo,","da Charles e Rudolph, se mal sovranità,"
trad_divina_commedia_paradiso_2_8.csv,"se mala segnoria, che sempre accora","che ferisce sempre il cuore dei popoli sudditi,"
trad_divina_commedia_paradiso_2_8.csv,"li popoli suggetti, non avesse",non aveva provocato Palermo a gridare:
trad_divina_commedia_paradiso_2_8.csv,"mosso Palermo a gridar: ""Mora, mora!"".","'Mori, muori!' E se mio fratello potesse prevedere"
trad_divina_commedia_paradiso_2_8.csv,"E se mio frate questo antivedesse,","che male-regola porta, sarebbe già fuggito"
trad_divina_commedia_paradiso_2_8.csv,l'avara povertà di Catalogna,"dalla Catalogna a cogliere la povertà,"
trad_divina_commedia_paradiso_2_8.csv,"già fuggeria, perché non li offendesse;",consapevole che può provocare lesioni;
trad_divina_commedia_paradiso_2_8.csv,ché veramente proveder bisogna,perché veramente c'è bisogno di lui
trad_divina_commedia_paradiso_2_8.csv,"per lui, o per altrui, sì ch'a sua barca",o altri per impedire la sua barca carica
trad_divina_commedia_paradiso_2_8.csv,carcata più d'incarco non si pogna.,di dover affrontare carichi ancora maggiori.
trad_divina_commedia_paradiso_2_8.csv,"La sua natura, che di larga parca",La sua natura negra è discesa da
trad_divina_commedia_paradiso_2_8.csv,"discese, avria mestier di tal milizia","uno che è stato generoso, e ha bisogno di soldati"
trad_divina_commedia_paradiso_2_8.csv,che non curasse di mettere in arca”.,"che non sono piegati a riempire le loro casse."""
trad_divina_commedia_paradiso_2_8.csv,“Però ch'i' credo che l'alta letizia,"""Signore, poiché credo che tu percepisca"
trad_divina_commedia_paradiso_2_8.csv,"che 'l tuo parlar m'infonde, segnor mio,",completamente dove tutto il bene inizia e finisce...
trad_divina_commedia_paradiso_2_8.csv,"là 've ogne ben si termina e s'inizia,",la gioia che vedo dentro di me all'udire
