Filename,Original,Translate
trad_divina_commedia_inferno_1_4.csv,non avea pianto mai che di sospiri,"Non c'erano lamenti, ma solo sospiri,"
trad_divina_commedia_inferno_1_4.csv,che l'aura etterna facevan tremare;,Quel tremo ha fatto l'aria eterna.
trad_divina_commedia_inferno_1_4.csv,"ciò avvenia di duol sanza martìri,","E questo è sorto dal dolore senza tormento,"
trad_divina_commedia_inferno_1_4.csv,"ch'avean le turbe, ch'eran molte e grandi,","che la folla aveva, che molti erano e grandi,"
trad_divina_commedia_inferno_1_4.csv,d'infanti e di femmine e di viri.,"Dei neonati, delle donne e degli uomini."
trad_divina_commedia_inferno_1_4.csv,Lo buon maestro a me: “Tu non dimandi,"A me il Maestro bene: ""Tu non chiedi"
trad_divina_commedia_inferno_1_4.csv,che spiriti son questi che tu vedi?,"Quali sono questi spiriti, che tu vedi?"
trad_divina_commedia_inferno_1_4.csv,"Or vo' che sappi, innanzi che più andi,","Ora ti farò sapere, prima che tu vada più lontano,"
trad_divina_commedia_inferno_1_4.csv,"ch'ei non peccaro; e s'elli hanno mercedi,","che non hanno peccato; e se avessero meritato,"
trad_divina_commedia_inferno_1_4.csv,"non basta, perché non ebber battesmo,","'Non è abbastanza, perché non avevano battesimo"
trad_divina_commedia_inferno_1_4.csv,ch'è porta de la fede che tu credi;,che è il portale della fede che hai in mano;
trad_divina_commedia_inferno_1_4.csv,"e s'e' furon dinanzi al cristianesmo,","E se lo fossero prima del cristianesimo,"
trad_divina_commedia_inferno_1_4.csv,non adorar debitamente a Dio:,Nella maniera giusta non adoravano Dio;
trad_divina_commedia_inferno_1_4.csv,e di questi cotai son io medesmo.,E tra questi sono io stesso.
trad_divina_commedia_inferno_1_4.csv,"Per tai difetti, non per altro rio,","Per tali difetti, e non per altri sensi di colpa,"
trad_divina_commedia_inferno_1_4.csv,"semo perduti, e sol di tanto offesi","Siamo perduti e siamo puniti solo fino ad ora,"
trad_divina_commedia_inferno_1_4.csv,che sanza speme vivemo in disio”.,"Che senza speranza viviamo nel desiderio."""
trad_divina_commedia_inferno_1_4.csv,"Gran duol mi prese al cor quando lo 'ntesi,","Il grande dolore colpì il mio cuore quando udii questo,"
trad_divina_commedia_inferno_1_4.csv,però che gente di molto valore,Perche' alcune persone di grande qualita'...
trad_divina_commedia_inferno_1_4.csv,conobbi che 'n quel limbo eran sospesi.,Sapevo chi in quel Limbo era stato sospeso.
trad_divina_commedia_inferno_1_4.csv,"“Dimmi, maestro mio, dimmi, segnore”,","""Dimmi, Maestro, dimmi, o mio Signore,"""
trad_divina_commedia_inferno_1_4.csv,comincia' io per volere esser certo,"Iniziai, con il desiderio di essere certo"
trad_divina_commedia_inferno_1_4.csv,di quella fede che vince ogne errore:,"di quella fede che erra ogni errore,"
trad_divina_commedia_inferno_1_4.csv,"“uscicci mai alcuno, o per suo merto","""Quindi, chiunque è venuto per il proprio merito,"
trad_divina_commedia_inferno_1_4.csv,"o per altrui, che poi fosse beato?”.","O da un altro, chi è stato benedetto dopo?"""
trad_divina_commedia_inferno_1_4.csv,"E quei che 'ntese il mio parlar coverto,","E colui che ha compreso il mio discorso segreto,"
trad_divina_commedia_inferno_1_4.csv,"rispuose: “Io era nuovo in questo stato,","Replied: ""Ero un novizio in questo stato,"
trad_divina_commedia_inferno_1_4.csv,"quando ci vidi venire un possente,","Quando vidi arrivare un Potente,"
trad_divina_commedia_inferno_1_4.csv,con segno di vittoria coronato.,Con segno di vittoria incoronato.
trad_divina_commedia_inferno_1_4.csv,"Trasseci l'ombra del primo parente,","Di conseguenza ha tratto l'ombra del primo genitore,"
trad_divina_commedia_inferno_1_4.csv,"d'Abèl suo figlio e quella di Noè,",di Abele suo figlio e di Noè
trad_divina_commedia_inferno_1_4.csv,di Moïsè legista e ubidente;,di Mosè il legislatore e l'ubbidiente
trad_divina_commedia_inferno_1_4.csv,"Abraàm patrïarca e Davìd re,","Abramo, patriarca, e Davide, re,"
trad_divina_commedia_inferno_1_4.csv,Israèl con lo padre e co' suoi nati,Israele con suo padre e i suoi figli
trad_divina_commedia_inferno_1_4.csv,"e con Rachele, per cui tanto fé,","E Rachel, per amor di chi ha fatto tanto,"
trad_divina_commedia_inferno_1_4.csv,"e altri molti, e feceli beati.","e molti altri, e li ha benedetti;"
trad_divina_commedia_inferno_1_4.csv,"E vo' che sappi che, dinanzi ad essi,","E tu devi sapere, che prima di questi"
trad_divina_commedia_inferno_1_4.csv,spiriti umani non eran salvati”.,"Non sono mai stati salvati spiriti umani."""
trad_divina_commedia_inferno_1_4.csv,"Non lasciavam l'andar perch'ei dicessi,","Non abbiamo cessato di avanzare perché parlava,"
trad_divina_commedia_inferno_1_4.csv,"ma passavam la selva tuttavia,","Ma ancora passavano attraverso la foresta,"
trad_divina_commedia_inferno_1_4.csv,"la selva, dico, di spiriti spessi.","La foresta, diciamo io, di fantasmi affollati."
trad_divina_commedia_inferno_1_4.csv,Non era lunga ancor la nostra via,Non molto lontano ancora il nostro senso era andato
trad_divina_commedia_inferno_1_4.csv,"di qua dal sonno, quand'io vidi un foco","Da questa parte la cima, quando ho visto un fuoco"
trad_divina_commedia_inferno_1_4.csv,ch'emisperio di tenebre vincia.,Ha superato un emisfero di oscurita'.
trad_divina_commedia_inferno_1_4.csv,"Di lungi n'eravamo ancora un poco,","Eravamo un po 'distanti da esso ancora,"
trad_divina_commedia_inferno_1_4.csv,ma non sì ch'io non discernessi in parte,Ma non così lontano che in parte non ho discernito
trad_divina_commedia_inferno_1_4.csv,ch'orrevol gente possedea quel loco.,Quell'onorevole popolo ha tenuto quel posto.
trad_divina_commedia_inferno_1_4.csv,"“O tu ch'onori scïenzïa e arte,","""O tu che onori ogni arte e scienza,"
trad_divina_commedia_inferno_1_4.csv,"questi chi son c'hanno cotanta onranza,","Chi possono essere questi, che hanno così grande onore,"
trad_divina_commedia_inferno_1_4.csv,che dal modo de li altri li diparte?”.,"Che dalla moda del resto li separa?"""
trad_divina_commedia_inferno_1_4.csv,E quelli a me: “L'onrata nominanza,"Ed egli a me: ""Il nome onorevole,"
trad_divina_commedia_inferno_1_4.csv,"che di lor suona sù ne la tua vita,","che suona di loro lassù nella tua vita,"
trad_divina_commedia_inferno_1_4.csv,grazïa acquista in ciel che sì li avanza”.,"Vince la grazia in Cielo, che così li avanza."""
trad_divina_commedia_inferno_1_4.csv,Intanto voce fu per me udita:,Nel frattempo una voce è stata ascoltata da me:
trad_divina_commedia_inferno_1_4.csv,“Onorate l'altissimo poeta;,"""Tutto l'onore sia al poeta supremo;"
trad_divina_commedia_inferno_1_4.csv,"l'ombra sua torna, ch'era dipartita”.","La sua ombra ritorna di nuovo, che è stato defunto."""
trad_divina_commedia_inferno_1_4.csv,"Poi che la voce fu restata e queta,","Dopo che la voce era cessata e silenziosa era,"
trad_divina_commedia_inferno_1_4.csv,vidi quattro grand'ombre a noi venire:,Quattro ombre potenti che ho visto avvicinarsi a noi;
trad_divina_commedia_inferno_1_4.csv,sembianz' avevan né trista né lieta.,L'apparenza non aveva né dolore né gioia.
trad_divina_commedia_inferno_1_4.csv,Lo buon maestro cominciò a dire:,Per dire a me ha cominciato il mio padrone gentile:
trad_divina_commedia_inferno_1_4.csv,"“Mira colui con quella spada in mano,","""Lui con quel falco in mano,"
trad_divina_commedia_inferno_1_4.csv,che vien dinanzi ai tre sì come sire:,"che viene prima dei tre, come il loro signore."
trad_divina_commedia_inferno_1_4.csv,quelli è Omero poeta sovrano;,"Quello e' Omero, Sovrano Poeta."
trad_divina_commedia_inferno_1_4.csv,l'altro è Orazio satiro che vene;,"Chi viene dopo è Orazio, il satiro;"
trad_divina_commedia_inferno_1_4.csv,"Ovidio è 'l terzo, e l'ultimo Lucano.","Il terzo è Ovid, e l'ultimo è Lucan."
trad_divina_commedia_inferno_1_4.csv,Però che ciascun meco si convene,Perché a ciascuno di questi con me si applica
trad_divina_commedia_inferno_1_4.csv,"nel nome che sonò la voce sola,","Il nome che la voce solitaria proclamò,"
trad_divina_commedia_inferno_1_4.csv,"fannomi onore, e di ciò fanno bene”.","Mi onorano, e in questo fanno bene."""
trad_divina_commedia_inferno_1_4.csv,Così vid'i' adunar la bella scola,Così ho visto assemblare la scuola fiera
trad_divina_commedia_inferno_1_4.csv,di quel segnor de l'altissimo canto,"Di quel signore della canzone eminente,"
trad_divina_commedia_inferno_1_4.csv,che sovra li altri com'aquila vola.,Chi o'er gli altri come un'aquila vola.
trad_divina_commedia_inferno_1_4.csv,"Da ch'ebber ragionato insieme alquanto,","Quando ebbero parlato in qualche modo,"
trad_divina_commedia_inferno_1_4.csv,"volsersi a me con salutevol cenno,","Si sono rivolti a me con segni di saluto,"
trad_divina_commedia_inferno_1_4.csv,e 'l mio maestro sorrise di tanto;,"E osservando questo, il mio Maestro sorrise;"
trad_divina_commedia_inferno_1_4.csv,"e più d'onore ancora assai mi fenno,","E ancora più d'onore, molto di più, mi hanno fatto,"
trad_divina_commedia_inferno_1_4.csv,"ch'e' sì mi fecer de la loro schiera,",in quanto mi hanno fatto uno dei loro gruppi;
trad_divina_commedia_inferno_1_4.csv,sì ch'io fui sesto tra cotanto senno.,"Cosi' che il sesto ero io, in mezzo a tanta arguzia."
trad_divina_commedia_inferno_1_4.csv,"Così andammo infino a la lumera,","Così andavamo fino alla luce,"
trad_divina_commedia_inferno_1_4.csv,"parlando cose che 'l tacere è bello,","Cose che dicono 'sta diventando per rimanere in silenzio,"
trad_divina_commedia_inferno_1_4.csv,sì com'era 'l parlar colà dov'era.,Come dicevano di loro dove mi trovavo.
trad_divina_commedia_inferno_1_4.csv,"Venimmo al piè d'un nobile castello,","Siamo giunti al piede di un nobile castello,"
trad_divina_commedia_inferno_1_4.csv,"sette volte cerchiato d'alte mura,","Sette volte circondato da alte mura,"
trad_divina_commedia_inferno_1_4.csv,difeso intorno d'un bel fiumicello.,Difeso da un bel rivulo;
trad_divina_commedia_inferno_1_4.csv,Questo passammo come terra dura;,Questo siamo passati sopra anche come terreno fermo;
trad_divina_commedia_inferno_1_4.csv,per sette porte intrai con questi savi:,Attraverso i portali sette entrai con questi Saggi;
trad_divina_commedia_inferno_1_4.csv,giugnemmo in prato di fresca verdura.,Siamo venuti in un prato di verdure fresche.
trad_divina_commedia_inferno_1_4.csv,"Genti v'eran con occhi tardi e gravi,","La gente era lì con occhi solenni e lenti,"
trad_divina_commedia_inferno_1_4.csv,di grande autorità ne' lor sembianti:,di grande autorità nel loro volto;
trad_divina_commedia_inferno_1_4.csv,"parlavan rado, con voci soavi.","Essi parlavano ma raramente, e con voci gentili."
trad_divina_commedia_inferno_1_4.csv,"Traemmoci così da l'un de' canti,",Così ci ritirammo da un lato
trad_divina_commedia_inferno_1_4.csv,"in loco aperto, luminoso e alto,","in un'apertura luminosa e alta,"
trad_divina_commedia_inferno_1_4.csv,sì che veder si potien tutti quanti.,Così che fossero tutti visibili.
trad_divina_commedia_inferno_1_4.csv,"Colà diritto, sovra 'l verde smalto,","Là di fronte, sullo smalto verde,"
trad_divina_commedia_inferno_1_4.csv,"mi fuor mostrati li spiriti magni,","Mi sono stati indicati gli spiriti potenti,"
trad_divina_commedia_inferno_1_4.csv,che del vedere in me stesso m'essalto.,Chi ha visto che mi sento esaltato.
trad_divina_commedia_inferno_1_4.csv,"I' vidi Eletra con molti compagni,","Ho visto Electra con molti compagni,"
trad_divina_commedia_inferno_1_4.csv,"tra ' quai conobbi Ettòr ed Enea,","Il più grande che conoscevo, Hector e Enea,"
trad_divina_commedia_inferno_1_4.csv,Cesare armato con li occhi grifagni.,Cesare in armatura con occhi di gerfalco;
trad_divina_commedia_inferno_1_4.csv,Vidi Cammilla e la Pantasilea;,Ho visto Camilla e Penthesilea
trad_divina_commedia_inferno_1_4.csv,da l'altra parte vidi 'l re Latino,"Dall'altra parte, e vide il re Latino,"
trad_divina_commedia_inferno_1_4.csv,che con Lavina sua figlia sedea.,che con Lavinia sua figlia sedeva;
trad_divina_commedia_inferno_1_4.csv,"Vidi quel Bruto che cacciò Tarquino,","Ho visto quel Bruto che ha guidato Tarquin avanti,"
trad_divina_commedia_inferno_1_4.csv,"Lucrezia, Iulia, Marzïa e Corniglia;","Lucrezia, Julia, Marcia e Cornelia,"
trad_divina_commedia_inferno_1_4.csv,"e solo, in parte, vidi 'l Saladino.","E vide solo, a parte, il Saladino."
trad_divina_commedia_inferno_1_4.csv,"Poi ch'innalzai un poco più le ciglia,","Quando alzai un po' le sopracciglia,"
trad_divina_commedia_inferno_1_4.csv,vidi 'l maestro di color che sanno,"Il Maestro che ho visto di coloro che conoscono,"
trad_divina_commedia_inferno_1_4.csv,seder tra filosofica famiglia.,Siediti con la sua famiglia filosofica.
trad_divina_commedia_inferno_1_4.csv,"Tutti lo miran, tutti onor li fanno:","Tutti gli occhi su di lui, e tutti gli fanno onore."
trad_divina_commedia_inferno_1_4.csv,"quivi vid'ïo Socrate e Platone,","Lì ho visto Socrate e Platone,"
trad_divina_commedia_inferno_1_4.csv,che 'nnanzi a li altri più presso li stanno;,che si avvicinano a lui davanti agli altri;
trad_divina_commedia_inferno_1_4.csv,"Democrito che 'l mondo a caso pone,","Democrito, che mette il mondo al caso,"
trad_divina_commedia_inferno_1_5.csv,Così discesi del cerchio primaio,Così ho disceso dal primo cerchio
trad_divina_commedia_inferno_1_5.csv,"giù nel secondo, che men loco cinghia","Fino al secondo, che meno space begirds,"
trad_divina_commedia_inferno_1_5.csv,"e tanto più dolor, che punge a guaio.","E cosi' tanto piu' grande dole, che puttane a piangere."
trad_divina_commedia_inferno_1_5.csv,"Stavvi Minòs orribilmente, e ringhia:","Là sta Minos orribilmente, e ringhia;"
trad_divina_commedia_inferno_1_5.csv,essamina le colpe ne l'intrata;,Esamina le trasgressioni all'ingresso;
trad_divina_commedia_inferno_1_5.csv,giudica e manda secondo ch'avvinghia.,"Giudici, e manda come lui lo cinge."
trad_divina_commedia_inferno_1_5.csv,Dico che quando l'anima mal nata,"Io dico, che quando lo spirito è nato male"
trad_divina_commedia_inferno_1_5.csv,"li vien dinanzi, tutta si confessa;","viene davanti a lui, tutto confessa;"
trad_divina_commedia_inferno_1_5.csv,e quel conoscitor de le peccata,E questo discriminatore delle trasgressioni
trad_divina_commedia_inferno_1_5.csv,vede qual loco d'inferno è da essa;,Vedrai quale luogo si trova nell'Inferno per esso.
trad_divina_commedia_inferno_1_5.csv,cignesi con la coda tante volte,Girds stesso con la coda quante volte
trad_divina_commedia_inferno_1_5.csv,quantunque gradi vuol che giù sia messa.,"Come voti che vorrebbe, dovrebbe essere abbassato."
trad_divina_commedia_inferno_1_5.csv,Sempre dinanzi a lui ne stanno molte:,Sempre davanti a lui molti di loro stanno in piedi;
trad_divina_commedia_inferno_1_5.csv,"vanno a vicenda ciascuna al giudizio,",Passano ciascuno al giudizio;
trad_divina_commedia_inferno_1_5.csv,dicono e odono e poi son giù volte.,"Parlano, ascoltano, e poi sono scagliati verso il basso."
trad_divina_commedia_inferno_1_5.csv,"“O tu che vieni al doloroso ospizio”,","""O tu, che a questo ostello doloroso"
trad_divina_commedia_inferno_1_5.csv,"disse Minòs a me quando mi vide,","Comest,"" mi ha detto Minos, quando mi ha visto,"
trad_divina_commedia_inferno_1_5.csv,"lasciando l'atto di cotanto offizio,","Lasciando la pratica di un ufficio così grande,"
trad_divina_commedia_inferno_1_5.csv,“guarda com'entri e di cui tu ti fide;,"""Guarda come entri, e in chi hai fiducia;"
trad_divina_commedia_inferno_1_5.csv,non t'inganni l'ampiezza de l'intrare!”.,"Non ti inganni l'ampiezza del portale."""
trad_divina_commedia_inferno_1_5.csv,E 'l duca mio a lui: “Perché pur gride?,"E a lui la mia Guida: ""Perché criesti anche tu?"
trad_divina_commedia_inferno_1_5.csv,Non impedir lo suo fatale andare:,Non ostacolate il suo viaggio ordinato per il destino;
trad_divina_commedia_inferno_1_5.csv,vuolsi così colà dove si puote,E 'così voluto là dove è il potere di fare
trad_divina_commedia_inferno_1_5.csv,"ciò che si vuole, e più non dimandare”.","Ciò che è voluto, e non fare ulteriori domande."""
trad_divina_commedia_inferno_1_5.csv,Or incomincian le dolenti note,E ora inizia le note dolesome per crescere
trad_divina_commedia_inferno_1_5.csv,a farmisi sentire; or son venuto,Audible a me; ora sono venuto
trad_divina_commedia_inferno_1_5.csv,là dove molto pianto mi percuote.,Là dove mi colpisce molto il lamento.
trad_divina_commedia_inferno_1_5.csv,"Io venni in loco d'ogne luce muto,","Sono venuto in un posto muto di ogni luce,"
trad_divina_commedia_inferno_1_5.csv,"che mugghia come fa mar per tempesta,","che soffia come il mare in una tempesta,"
trad_divina_commedia_inferno_1_5.csv,se da contrari venti è combattuto.,Se da venti opposti 't è combattuto.
trad_divina_commedia_inferno_1_5.csv,"La bufera infernal, che mai non resta,",L'uragano infernale che non riposa mai
trad_divina_commedia_inferno_1_5.csv,mena li spirti con la sua rapina;,ferisce gli spiriti nella sua rapina;
trad_divina_commedia_inferno_1_5.csv,voltando e percotendo li molesta.,"Li fa girare, e smita, li molesta."
trad_divina_commedia_inferno_1_5.csv,"Quando giungon davanti a la ruina,","Quando arriveranno prima del precipizio,"
trad_divina_commedia_inferno_1_5.csv,"quivi le strida, il compianto, il lamento;","Ci sono grida, pianti e lamenti,"
trad_divina_commedia_inferno_1_5.csv,bestemmian quivi la virtù divina.,Lì bestemmiano la puissance divina.
trad_divina_commedia_inferno_1_5.csv,Intesi ch'a così fatto tormento,Ho capito che a tal tormento
trad_divina_commedia_inferno_1_5.csv,"enno dannati i peccator carnali,","I malefattori carnali furono condannati,"
trad_divina_commedia_inferno_1_5.csv,che la ragion sommettono al talento.,Che soggiogano all'appetito.
trad_divina_commedia_inferno_1_5.csv,E come li stornei ne portan l'ali,E come le ali degli stellenti portano su di loro
trad_divina_commedia_inferno_1_5.csv,"nel freddo tempo, a schiera larga e piena,","Nella stagione fredda in grande banda e pieno,"
trad_divina_commedia_inferno_1_5.csv,così quel fiato li spiriti mali,Cosi' esploderanno gli spiriti maledetti;
trad_divina_commedia_inferno_1_5.csv,"di qua, di là, di giù, di sù li mena;","Li spinge verso il basso, verso l'alto."
trad_divina_commedia_inferno_1_5.csv,"nulla speranza li conforta mai,","Nessuna speranza li consola per sempre,"
trad_divina_commedia_inferno_1_5.csv,"non che di posa, ma di minor pena.","Non di riposo, ma anche di dolore minore."
trad_divina_commedia_inferno_1_5.csv,"E come i gru van cantando lor lai,","E come le gru vanno a cantilenare le loro declinazioni,"
trad_divina_commedia_inferno_1_5.csv,"faccendo in aere di sé lunga riga,","Rendere in aria una lunga linea di se stessi,"
trad_divina_commedia_inferno_1_5.csv,"così vid'io venir, traendo guai,","Così vidi che venivo, proferivo lamenti,"
trad_divina_commedia_inferno_1_5.csv,ombre portate da la detta briga;,Le ombre sopportate dal sopracitato stress.
trad_divina_commedia_inferno_1_5.csv,"per ch'i' dissi: “Maestro, chi son quelle","Allora dissi: ""Maestro, chi sono quelli"
trad_divina_commedia_inferno_1_5.csv,genti che l'aura nera sì gastiga?”.,"Gente, che l'aria nera castiga così?"""
trad_divina_commedia_inferno_1_5.csv,“La prima di color di cui novelle,"""Il primo di quelli, di cui l'intelligenza"
trad_divina_commedia_inferno_1_5.csv,"tu vuo' saper”, mi disse quelli allotta,","Tu avresti voluto,"" poi mi disse,"
trad_divina_commedia_inferno_1_5.csv,“fu imperadrice di molte favelle.,"""L'imperatrice era di molte lingue."
trad_divina_commedia_inferno_1_5.csv,"A vizio di lussuria fu sì rotta,","Per vizi sensuali era così abbandonata,"
trad_divina_commedia_inferno_1_5.csv,"che libito fé licito in sua legge,","Quella lussuria che ha reso lecita nella sua legge,"
trad_divina_commedia_inferno_1_5.csv,per tòrre il biasmo in che era condotta.,Per togliere la colpa alla quale era stata condotta.
trad_divina_commedia_inferno_1_5.csv,"Ell' è Semiramìs, di cui si legge","Lei è Semiramis, di cui leggiamo"
trad_divina_commedia_inferno_1_5.csv,che succedette a Nino e fu sua sposa:,"che succedette a Ninus, ed era sua moglie;"
trad_divina_commedia_inferno_1_5.csv,tenne la terra che 'l Soldan corregge.,Aveva la terra che ora comanda il Sultano.
trad_divina_commedia_inferno_1_5.csv,"L'altra è colei che s'ancise amorosa,","La prossima e' colei che si e' uccisa per amore,"
trad_divina_commedia_inferno_1_5.csv,e ruppe fede al cener di Sicheo;,e ha spezzato la fede con le ceneri di Sicheo;
trad_divina_commedia_inferno_1_5.csv,poi è Cleopatràs lussurïosa.,"Poi Cleopatra il voluttuoso."""
trad_divina_commedia_inferno_1_5.csv,"Elena vedi, per cui tanto reo","Helen ho visto, per chi tanti spietati"
trad_divina_commedia_inferno_1_5.csv,"tempo si volse, e vedi 'l grande Achille,","Le stagioni ruotavano; e vide i grandi Achille,"
trad_divina_commedia_inferno_1_5.csv,che con amore al fine combatteo.,Che all'ultima ora ha combattuto con l'Amore.
trad_divina_commedia_inferno_1_5.csv,"Vedi Parìs, Tristano”; e più di mille","Ho visto Parigi, Tristano; e più di mille"
trad_divina_commedia_inferno_1_5.csv,"ombre mostrommi e nominommi a dito,","Shades ha fatto il nome e ha indicato con il dito,"
trad_divina_commedia_inferno_1_5.csv,ch'amor di nostra vita dipartille.,Che l'Amore si era separato dalla nostra vita.
trad_divina_commedia_inferno_1_5.csv,Poscia ch'io ebbi 'l mio dottore udito,"Dopo di che ho ascoltato il mio Maestro,"
trad_divina_commedia_inferno_1_5.csv,"nomar le donne antiche e' cavalieri,","Chiamando le dame dei campi e dei cavalieri,"
trad_divina_commedia_inferno_1_5.csv,"pietà mi giunse, e fui quasi smarrito.","La pietà ha prevalso, e io ero quasi sconcertato."
trad_divina_commedia_inferno_1_5.csv,"I' cominciai: “Poeta, volontieri","E cominciai: ""O poeta, volentieri"
trad_divina_commedia_inferno_1_5.csv,"parlerei a quei due che 'nsieme vanno,","Vorrei parlare con quei due, che vanno insieme,"
trad_divina_commedia_inferno_1_5.csv,e paion sì al vento esser leggeri”.,"E sembra che il vento sia così leggero."""
trad_divina_commedia_inferno_1_5.csv,Ed elli a me: “Vedrai quando saranno,"E, egli a me: ""Tu'lt marchio, quando saranno"
trad_divina_commedia_inferno_1_5.csv,più presso a noi; e tu allor li priega,"Più vicino a noi, e poi li implora"
trad_divina_commedia_inferno_1_5.csv,"per quello amor che i mena, ed ei verranno”.","Con l'amore che li guida, e verranno."""
trad_divina_commedia_inferno_1_5.csv,"Sì tosto come il vento a noi li piega,","Appena il vento nella nostra direzione li devia,"
trad_divina_commedia_inferno_1_5.csv,"mossi la voce: “O anime affannate,","La mia voce alza: ""O anime stanche!"
trad_divina_commedia_inferno_1_5.csv,"venite a noi parlar, s'altri nol niega!”.","Vieni a parlare con noi, se nessuno lo interdice."""
trad_divina_commedia_inferno_1_5.csv,Quali colombe dal disio chiamate,"Come tortore, chiamate dal desiderio,"
trad_divina_commedia_inferno_1_5.csv,con l'ali alzate e ferme al dolce nido,Con ali aperte e stabili al nido dolce
trad_divina_commedia_inferno_1_5.csv,"vegnon per l'aere, dal voler portate;","Vola attraverso l'aria con la loro volonta' sopportata,"
trad_divina_commedia_inferno_1_5.csv,"cotali uscir de la schiera ov'è Dido,","Vennero dalla band dove si trova Dido,"
trad_divina_commedia_inferno_1_5.csv,"a noi venendo per l'aere maligno,","Avvicinandoci all'aria maligna,"
trad_divina_commedia_inferno_1_5.csv,sì forte fu l'affettüoso grido.,Cosi' forte era l'appello affettuoso.
trad_divina_commedia_inferno_1_5.csv,“O animal grazïoso e benigno,"""O creatura vivente misericordiosa e benigna,"
trad_divina_commedia_inferno_1_5.csv,che visitando vai per l'aere perso,Chi visita va attraverso l'aria viola
trad_divina_commedia_inferno_1_5.csv,"noi che tignemmo il mondo di sanguigno,","Noi, che abbiamo macchiato il mondo incarnadine,"
trad_divina_commedia_inferno_1_5.csv,"se fosse amico il re de l'universo,","Se il Re dell'Universo fosse nostro amico,"
trad_divina_commedia_inferno_1_5.csv,"noi pregheremmo lui de la tua pace,","Gli preghiamo di darti la pace,"
trad_divina_commedia_inferno_1_5.csv,poi c'hai pietà del nostro mal perverso.,Da quando hai pietà del nostro dolore perverso.
trad_divina_commedia_inferno_1_5.csv,"Di quel che udire e che parlar vi piace,","Di quello che ti piace ascoltare e parlare,"
trad_divina_commedia_inferno_1_5.csv,"noi udiremo e parleremo a voi,","Questo ascolteremo, e vi parleremo,"
trad_divina_commedia_inferno_1_5.csv,"mentre che 'l vento, come fa, ci tace.","Mentre silenzioso è il vento, come è ora."
trad_divina_commedia_inferno_1_5.csv,Siede la terra dove nata fui,"Sitteth la città, dove sono nato,"
trad_divina_commedia_inferno_1_5.csv,su la marina dove 'l Po discende,Sulla riva del mare dove scende il Po
trad_divina_commedia_inferno_1_5.csv,per aver pace co' seguaci sui.,Per riposare in pace con tutto il suo seguito.
trad_divina_commedia_inferno_1_5.csv,"Amor, ch'al cor gentil ratto s'apprende,","Amore, che su cuore dolce rapidamente afferra,"
trad_divina_commedia_inferno_1_5.csv,prese costui de la bella persona,Sequestrato quest'uomo per la persona bella
trad_divina_commedia_inferno_1_5.csv,che mi fu tolta; e 'l modo ancor m'offende.,"Era da parte mia, e la moda mi offende ancora."
trad_divina_commedia_inferno_1_5.csv,"Amor, ch'a nullo amato amar perdona,","Amore, che esenta nessuno amato dall'amore,"
trad_divina_commedia_inferno_1_5.csv,"mi prese del costui piacer sì forte,","Mi ha preso con piacere di quest'uomo così forte,"
trad_divina_commedia_inferno_1_5.csv,"che, come vedi, ancor non m'abbandona.","che, come tu vedi, non mi abbandona ancora;"
trad_divina_commedia_inferno_1_5.csv,Amor condusse noi ad una morte.,L'amore ci ha condotti ad una sola morte;
trad_divina_commedia_inferno_1_5.csv,Caina attende chi a vita ci spense”.,"Caina attende colui che ha spezzato la nostra vita!"""
trad_divina_commedia_inferno_1_5.csv,Queste parole da lor ci fuor porte.,Queste parole sono state portate da loro a noi.
trad_divina_commedia_inferno_1_5.csv,"Quand'io intesi quell'anime offense,","Non appena ho udito quelle anime tormentate,"
trad_divina_commedia_inferno_1_5.csv,"china' il viso, e tanto il tenni basso,",Mi sono inchinata e l'ho tenuta giu' per cosi' tanto tempo.
trad_divina_commedia_inferno_1_5.csv,fin che 'l poeta mi disse: “Che pense?”.,"Fino a quando il Poeta mi disse: ""Che cosa pensa?"""
trad_divina_commedia_inferno_1_5.csv,"Quando rispuosi, cominciai: “Oh lasso,","Quando ho risposto, ho cominciato: ""Ahimè!"
trad_divina_commedia_inferno_1_5.csv,"quanti dolci pensier, quanto disio","Quanti pensieri piacevoli, quanta voglia,"
trad_divina_commedia_inferno_1_5.csv,menò costoro al doloroso passo!”.,"Condusse questi al passo doloroso!"""
trad_divina_commedia_inferno_1_5.csv,"Poi mi rivolsi a loro e parla' io,",Poi mi voltai verso di loro e parlai:
trad_divina_commedia_inferno_1_5.csv,"e cominciai: “Francesca, i tuoi martìri","E cominciai: ""Le tue agonie, Francesca,"
trad_divina_commedia_inferno_1_5.csv,a lagrimar mi fanno tristo e pio.,Triste e compassionevole nel piangere mi rendono.
trad_divina_commedia_inferno_1_5.csv,"Ma dimmi: al tempo d'i dolci sospiri,","Ma dimmi, al momento di quei dolci sospiri,"
trad_divina_commedia_inferno_1_5.csv,a che e come concedette amore,"Con che cosa e in che modo l'Amore ha concesso,"
trad_divina_commedia_inferno_1_5.csv,che conosceste i dubbiosi disiri?”.,"Che tu conosca i tuoi dubbi desideri?"""
trad_divina_commedia_inferno_1_5.csv,E quella a me: “Nessun maggior dolore,"E lei a me: ""Non c'è dolore più grande"
trad_divina_commedia_inferno_1_5.csv,che ricordarsi del tempo felice,Che per essere consapevoli del tempo felice
trad_divina_commedia_inferno_1_5.csv,ne la miseria; e ciò sa 'l tuo dottore.,"Nella miseria, e che il tuo Maestro sa."
