Original,Translate_es_1
" Io non vidi, e però dicer non posso, come mosser li astor celestïali","Al no haber visto, no puedo decir cómo se movían los esparcidores celestiales."
 ma vidi bene e l’uno e l’altro mosso,Conocí claramente que ambos habían actuado.
" Sentendo fender l’aere a le verdi ali, fuggì ’l serpente, e li angeli dier volta, suso a le poste rivolando iguali","La serpiente huyó cuando los ángeles salieron volando en compañía de su morada, advirtiendo el ruido de las alas verdes que cortaban el aire."
" L’ombra che s’era al giudice raccolta quando chiamò, per tutto quello assalto punto non fu da me guardare sciolta","Durante ese asalto, el alma que había respondido a la llamada del juez Nino nunca dejó de mirarme."
" «Se la lucerna che ti mena in alto truovi nel tuo arbitrio tanta cera quant’ è mestiere infino al sommo smalto», cominciò ella, ",Que la voluntad y la energía que nutre te sostengan en la cúspide de la meseta lo suficiente como para iluminarla con una antorcha.
" «se novella vera di Val di Magra o di parte vicina sai, dillo a me, che già grande là era","Si tienes información sobre Val di Magra o sus alrededores, por favor házmela saber, ya que era un personaje influyente en esa zona."
 Fui chiamato Currado Malaspina,Me llamaron Corrado Malaspina.
" non son l’antico, ma di lui discesi","Aunque soy un descendiente del Viejo,"
 a’ miei portai l’amor che qui raffina»,"Sentí un profundo amor por mi familia, que aquí se convierte en pura devoción."
" «Oh», diss’ io lui, ","Sorprendido, incrédulo, contesté."
«per li vostri paesi già mai non fui,Nunca he visitado vuestras tierras.
 ma dove si dimora per tutta Europa ch’ei non sien palesi? ,¿Dónde se pueden visitar lugares en toda Europa sin que se les conozca?
" La fama che la vostra casa onora, grida i segnori e grida la contrada, sì che ne sa chi non vi fu ancora","La legendaria reputación de su casa es conocida tanto por los nobles como por el vulgo, hasta el punto de ser conocida por los que nunca habían estado allí."
" e io vi giuro, s’io di sopra vada, che vostra gente onrata non si sfregia del pregio de la borsa e de la spada",Os prometo solemnemente que vuestra gente de grandes principios nunca ha perdido el valor de la riqueza y de la fuerza.
" Uso e natura sì la privilegia, che, perché il capo reo il mondo torca, sola va dritta e ’l mal cammin dispregia»","Sus cualidades naturales y su costumbre caballerosa la han llevado a tal punto que, aunque el mundo ha optado por emprender el camino del mal, ella ha permanecido fiel al bien y ha esquivado todo derrotero maligno."
 Ed elli,Entró en la cocina. Entró en el cuarto de cocina.
 «Or va,¡Ve ahora y haz algo que te divierta!
" che ’l sol non si ricorca sette volte nel letto che ’l Montone con tutti e quattro i piè cuopre e inforca, ",el sol no se iluminará tantas veces con la constelación del Aries en el que está ahora perfectamente insertado.
" che cotesta cortese oppinïone ti fia chiavata in mezzo de la testa con maggior chiovi che d’altrui sermone, ","Antes de que esta buena opinión sea reforzada por razones más convincentes que las expresadas por otros,"
 se corso di giudicio non s’arresta»,Si las directivas divinas no cambian
" La concubina di Titone antico già s’imbiancava al balco d’orïente, fuor de le braccia del suo dolce amico","El viejo Titone miraba con rostro pálido a su novia que miraba al balcón de Oriente, separada del amor de su compañero."
" di gemme la sua fronte era lucente, poste in figura del freddo animale che con la coda percuote la gente","En su rostro se reflejaban las joyas, dispuestas en forma de fría bestia que ataca a la gente con su cola."
" e la notte, de’ passi con che sale, fatti avea due nel loco ov’ eravamo, e ’l terzo già chinava in giuso l’ale","La noche había dado dos de los últimos pasos para llegar al lugar donde estábamos, y estaba casi lista para el tercero."
" quand’ io, che meco avea di quel d’Adamo, vinto dal sonno, in su l’erba inchinai là ’ve già tutti e cinque sedavamo","Mientras yo, con mi cuerpo hecho de carne y huesos, cedía al cansancio y iba a apoyarme en la hierba allí donde estábamos los cinco antes."
" Ne l’ora che comincia i tristi lai la rondinella presso a la mattina, forse a memoria de’ suo’ primi guai, ","Cuando el amanecer está a punto de amanecer, la golondrina se hace sentir con su deslumbrante canto, como si recordara las dificultades encontradas en el pasado."
" e che la mente nostra, peregrina più da la carne e men da’ pensier presa, a le sue visïon quasi è divina, ","Donde nuestra mente, desconectada del cuerpo y liberada de preocupaciones, crea sueños iluminadores."
" in sogno mi parea veder sospesa un’aguglia nel ciel con penne d’oro, con l’ali aperte e a calare intesa","Tenía la impresión de soñar con un águila cubierta de plumas doradas, que planeaba en el cielo con las alas abiertas listas para aterrizar."
" ed esser mi parea là dove fuoro abbandonati i suoi da Ganimede, quando fu ratto al sommo consistoro",Me pareció estar en el mismo lugar donde Ganímedes dejó a sus amigos después de ser arrancado del consejo divino de los dioses.
 Fra me pensava,Estaba pensando por mi cuenta.
" ‘Forse questa fiede pur qui per uso, e forse d’altro loco disdegna di portarne suso in piede’","Es posible que el águila se confíe habitualmente a este lugar para capturar a sus víctimas y, en cambio, descartar otros lugares."
" Poi mi parea che, poi rotata un poco, terribil come folgor discendesse, e me rapisse suso infino al foco","Luego me pareció que había realizado una especie de vuelta, luego desapareció tan rápido como un relámpago y me llevó a la esfera del fuego."
 Ivi parea che ella e io ardesse,Me sentí como si estuviera ardiendo con ella.
" e sì lo ’ncendio imaginato cosse, che convenne che ’l sonno si rompesse",El incendio soñado estaba ardiendo con tanta intensidad que era imposible evitar el fin del sueño.
" Non altrimenti Achille si riscosse, li occhi svegliati rivolgendo in giro e non sappiendo là dove si fosse, ","Aquiles se despertó confundido, mirándose a su alrededor y sin saber dónde estaba."
" quando la madre da Chirón a Schiro trafuggò lui dormendo in le sue braccia, là onde poi li Greci il dipartiro","Cuando su madre lo cogió de Quirón y lo agarró al pecho, llevándolo a Sciro, allí es donde los griegos decidieron llevarlo consigo."
" che mi scoss’ io, sì come da la faccia mi fuggì ’l sonno, e diventa’ ismorto, come fa l’uom che, spaventato, agghiaccia","Yo me levanté apenas el sueño abandonó mi cara, y me puse pálido como un hombre asustado congelado de terror."
" Dallato m’era solo il mio conforto, e ’l sole er’ alto già più che due ore, e ’l viso m’era a la marina torto",Virgilio estaba a mi lado y el resplandor del sol había iluminado el cielo desde hace más de dos horas; yo ya estaba mirando hacia el infinito horizonte del océano.
" «Non aver tema», disse il mio segnore",Mi maestro me sugirió que no tuviera miedo.
" «fatti sicur, ché noi semo a buon punto","No te preocupes, estamos en el buen camino."
" non stringer, ma rallarga ogne vigore","No dudes, pero más bien reaviva toda tu fuerza"
 Tu se’ omai al purgatorio giunto,Has llegado al purgatorio.
 vedi là il balzo che ’l chiude dintorno,?mira la pared de roca que lo rodea todo alrededor
 vedi l’entrata là ’ve par digiunto,"Busca una grieta en el vestíbulo, donde parece haber un desgarro."
" Dianzi, ne l’alba che procede al giorno, quando l’anima tua dentro dormia, sovra li fiori ond’ è là giù addorno venne una donna, -","En la tenue luz del amanecer matutino, mientras todavía estabas en sueños profundos, una mujer se puso en marcha hacia ese lugar lleno de flores."
 e disse,Y declaró
 “I’ son Lucia,"""Me llamo Lucía."
 lasciatemi pigliar costui che dorme,Permíteme tomar al que duerme.
 sì l’agevolerò per la sua via”,Voy a ayudar a seguir su camino.
 Sordel rimase e l’altre genti forme,Las nobles almas de Sordello y compañía se quedaron allí.
" ella ti tolse, e come ’l dì fu chiaro, sen venne suso","Cuando el amanecer iluminó el cielo, ella te tomó y subió hasta aquí."
 e io per le sue orme,Yo la perseguí.
" Qui ti posò, ma pria mi dimostraro li occhi suoi belli quella intrata aperta",Me señaló la puerta con sus hermosos ojos y luego me dejó aquí.
 poi ella e ’l sonno ad una se n’andaro»,Luego se durmió contigo.
" A guisa d’uom che ’n dubbio si raccerta e che muta in conforto sua paura, poi che la verità li è discoperta, mi cambia’ io",".Como un ser humano que, al borrar sus dudas y cambiar su miedo en consuelo a la luz de la revelación de la verdad, yo también me encontré cambiado."
" e come sanza cura vide me ’l duca mio, su per lo balzo si mosse, e io di rietro inver’ l’altura","Tan pronto como el maestro me vio sin preocupaciones, empezó a escalar la pared rocosa y yo le seguí."
" Lettor, tu vedi ben com’ io innalzo la mia matera, e però con più arte non ti maravigliar s’io la rincalzo","Oh lector, mire cómo levanto el tono de mi canto, así que no dude si lo fortifico con una manera más refinada."
" Noi ci appressammo, ed eravamo in parte che là dove pareami prima rotto, ","Nos dirigimos hacia allí, hasta que nos encontramos en un lugar donde noté que la pared había sido rota antes."
" pur come un fesso che muro diparte, vidi una porta, e tre gradi di sotto per gire ad essa, di color diversi, ","Vi una puerta como una pared con una grieta, y debajo de ella tres escalones en diferentes colores para subir a ella."
 e un portier ch’ancor non facea motto,Era un ángel silencioso vigilando.
" E come l’occhio più e più v’apersi, vidil seder sovra ’l grado sovrano, tal ne la faccia ch’io non lo soffersi","Al mirar más lejos, noté que el ángel estaba sentado en el último escalón, con un aspecto tan maravilloso que no podía observarlo."
" e una spada nuda avëa in mano, che reflettëa i raggi sì ver’ noi, ch’io drizzava spesso il viso in vano","Tenía una espada desenvainada en la mano, sus reflejos capturaban la luz del sol hasta el punto de que de vez en cuando me encontraba mirando sin distinguir nada."
" «Dite costinci che volete voi?», cominciò elli a dire, ","Empezó a exclamar: ""¿Cuál es su petición?"""
 «ov’ è la scorta? Guardate che ’l venir sù non vi nòi»,Asegúrense de no haber sufrido ningún daño durante el viaje.
" «Donna del ciel, di queste cose accorta», rispuose ’l mio maestro a lui, «pur dianzi ne disse","que mi maestro le respondió: ""Recientemente, ha habido una mujer del cielo experta en estos temas que ha revelado que..."
 “Andate là quivi è la porta”»,Diríjanse a la puerta.
" «Ed ella i passi vostri in bene avanzi», ricominciò il cortese portinaio","En vuestro viaje, que podáis continuar vuestro camino coronado por felicidad gracias a su preciosa ayuda."
 «Venite dunque a’ nostri gradi innanzi»,"Avanzad por los escalones, por favor."
 Là ne venimmo,Fuimos allí.
" e lo scaglion primaio bianco marmo era sì pulito e terso, ch’io mi specchiai in esso qual io paio",El primer escalón estaba compuesto por un mármol blanco tan inmaculado y brillante que mi rostro se reflejaba en él sin ninguna imperfección.
" Era il secondo tinto più che perso, d’una petrina ruvida e arsiccia, crepata per lo lungo e per traverso","El segundo mural, compuesto de una piedra rugosa y seca, presentaba un matiz muy oscuro y estaba fisurado tanto verticalmente como horizontalmente."
" Lo terzo, che di sopra s’ammassiccia, porfido mi parea, sì fiammeggiante come sangue che fuor di vena spiccia","El tercero, que superaba a todos por altura, me parecía hecho de pórfido y resplandecía tanto que parecía que un flujo sanguíneo fluía por sus venas."
 Sovra questo tenëa ambo le piante l’angel di Dio sedendo in su la soglia che mi sembiava pietra di diamante,"El ángel de Dios estaba sentado en el umbral que parecía estar hecho de diamante, con ambos pies en el escalón."
" Per li tre gradi sù di buona voglia mi trasse il duca mio, dicendo","Mi profesor me hizo subir a los tres escalones, yo la acogí sonriendo y le di las gracias."
 «Chiedi umilemente che ’l serrame scioglia»,Pide amablemente la apertura de la puerta.
 Divoto mi gittai a’ santi piedi,Me postré devotamente a los santos pies del ángel.
" misericordia chiesi e ch’el m’aprisse, ma tre volte nel petto pria mi diedi","Le supliqué piedad y me supliqué que me aceptaran, pero antes de eso me lastimé repetidamente el pecho."
" Sette P ne la fronte mi descrisse col punton de la spada, ","Con la espada, me practicó siete P en la frente."
" e «Fa che lavi, quando se’ dentro, queste piaghe» disse",Dijo que se asegurara de borrar estas plagas una vez que entrara.
" Cenere, o terra che secca si cavi, d’un color fora col suo vestimento",Su vestido era de un gris oscuro similar al de la ceniza o de la tierra seca recién excavada.
 e di sotto da quel trasse due chiavi,Hizo aparecer dos llaves desde debajo de ella
 L’una era d’oro e l’altra era d’argento,La una era dorada y la otra plateada.
" pria con la bianca e poscia con la gialla fece a la porta sì, ch’i’ fu’ contento","Primero usó la llave de plata y luego la de oro para abrir la batiente, complaciéndose."
" «Quandunque l’una d’este chiavi falla, che non si volga dritta per la toppa», diss’ elli a noi, ","Nos dijo que si una de estas llaves no se abre sin esfuerzo en el parche,"
 «non s’apre questa calla,Esta puerta no está abierta.
 Più cara è l’una,El oro es más valioso.
" ma l’altra vuol troppa d’arte e d’ingegno avanti che diserri, perch’ ella è quella che ’l nodo digroppa","más complicadoPara abrir la que derrite el nudo más complicado, se necesita mucho arte e ingenio."
 Da Pier le tegno,Recibí mis recibos de San Pedro.
" e dissemi ch’i’ erri anzi ad aprir ch’a tenerla serrata, pur che la gente a’ piedi mi s’atterri»","""Él me dijo que era mejor equivocarse al abrir la puerta que mantenerla cerrada, y así poder ver a los penitentes tirarse a mis pies."""
" Poi pinse l’uscio a la porta sacrata, dicendo","Extendió la puerta sagrada, pronunciando una frase."
 «Intrate,En la casa.¡Haga su entrada a la casa!
 ma facciovi accorti che di fuor torna chi ’n dietro si guata»,Aquellos que se retrasan con el pasado no serán capaces de moverse más adelante.
" E quando fuor ne’ cardini distorti li spigoli di quella regge sacra, che di metallo son sonanti e forti, ","Girando sobre las bisagras los sólidos bordes de la puerta sagrada, un mundo nuevo se abrió delante de ellos."
" non rugghiò sì né si mostrò sì acra Tarpëa, come tolto le fu il buono Metello, per che poi rimase macra","Emitieron un grito más alto que la roca Tarpea, cuando su querido Metello fue llevado, por lo que ella también fue privada de su tesoro."
" Io mi rivolsi attento al primo tuono, e ‘Te Deum laudamus’ mi parea udire in voce mista al dolce suono","de trompeta Me puse alerta al primer sonido y me pareció oír el himno Te Deum laudamus, acompañado de una melodía suave tocada con la trompeta."
" Tale imagine a punto mi rendea ciò ch’io udiva, qual prender si suole quando a cantar con organi si stea",Escuchar era como si estuviera asistiendo a una actuación de cantos con el acompañamiento del órgano.
 ch’or sì or no s’intendon le parole,"Las palabras parecen ahora más claras, ahora menos audibles."
" Poi fummo dentro al soglio de la porta che ’l mal amor de l’anime disusa, ","Una vez que se cruza la puerta de destrucción imperializada por el amor mal dirigido, las almas se vuelven inutilizables."
" perché fa parer dritta la via torta, sonando la senti’ esser richiusa","De esas puertas oí un chirrido tan agudo, como si alguien estuviera cerrando puertas pesadas, que me hizo volver a pensar y me impulsó a afrontar el tortuoso camino de la ley."
" e s’io avesse li occhi vòlti ad essa, qual fora stata al fallo degna scusa? ","Si hubiera mirado hacia usted, ¿qué justificación habría bastado para tal error?"
" Noi salavam per una pietra fessa, che si moveva e d’una e d’altra parte, sì come l’onda che fugge e s’appressa","Estábamos subiendo un camino grabado en la roca, con tendencias sinuosas como la de una ola que se acerca y luego se aleja."
" «Qui si conviene usare un poco d’arte», cominciò ’l duca mio, «in accostarsi or quinci, or quindi al lato che si parte»","Mi maestro me aseguró que probara el potencial de nuestra ingenio, oscilando de un lado a otro de las cavidades."
" E questo fece i nostri passi scarsi, tanto che pria lo scemo de la luna rigiunse al letto suo per ricorcarsi, ","Nuestra lenta marcha hizo que la parte oscura de la luna llegara al horizonte, dando comienzo a su puesta de sol."
 che noi fossimo fuor di quella cruna,Antes de que saliéramos de ese callejón.
" ma quando fummo liberi e aperti sù dove il monte in dietro si rauna, ","Después de liberarnos de todos los obstáculos, allí donde la montaña se estrecha formando el primer anillo,"
" ïo stancato e amendue incerti di nostra via, ",Nosotros dos cansados e indecisos en qué camino tomar.
 restammo in su un piano solingo più che strade per diserti,Nos quedamos en ese estante solitario como un barco en medio del mar.
" Da la sua sponda, ove confina il vano, al piè de l’alta ripa che pur sale, misurrebbe in tre volte un corpo umano","Desde un borde del marco exterior, donde está el vacío, hasta la base de la pared rocosa del monte, la distancia equivale a tres personas."
" e quanto l’occhio mio potea trar d’ale, or dal sinistro e or dal destro fianco, questa cornice mi parea cotale","Por mucho que moviera la mirada hacia la derecha y hacia la izquierda, el Marco parecía igual hasta donde me llegaba el ojo."
" Là sù non eran mossi i piè nostri anco, quand’ io conobbi quella ripa intorno che dritto di salita aveva manco, ","No habíamos dado ni un paso, cuando me di cuenta de que el lado de la pared más fácil estaba rodeado de"
" esser di marmo candido e addorno d’intagli sì, che non pur Policleto, ma la natura lì avrebbe scorno","Las esculturas de mármol blanco estaban finamente talladas, tan intrincadas y cuidadosamente elaboradas que parecían no sólo Policleto, sino la misma Naturaleza era superada."
" L’angel che venne in terra col decreto de la molt’ anni lagrimata pace, ch’aperse il ciel del suo lungo divieto, ","Una larga prohibición se rompió cuando el ángel que bajó a la Tierra trajo consigo la paz tan esperada desde hace muchos años, abriendo así las puertas del Cielo."
" dinanzi a noi pareva sì verace quivi intagliato in un atto soave, che non sembiava imagine che tace","Había algo tan vívido en su figura, en la acción hermosa y sutil que estaba realizando, que nos parecía verlo realmente allí con nosotros y no como una imagen fija."
 Giurato si saria ch’el dicesse ‘Ave’,"Se habría jurado que él entonaba un ""Ave."""
 perché iv’ era imaginata quella ch’ad aprir l’alto amor volse la chiave,Porque también se retractaba la que había marcado el comienzo del amor de Dios hacia los hombres girando una llave.
" e avea in atto impressa esta favella ‘Ecce ancilla Deï’, propriamente come figura in cera si suggella",Se mostraba como si estuviera pronunciando Ecce Ancilla Dei con una autenticidad que parecía impresa en cera.
" «Non tener pur ad un loco la mente», disse ’l dolce maestro, che m’avea da quella parte onde ’l cuore ha la gente","El dulce maestro que tenía tanto amor por mí, me dijo que no me limitara a una sola perspectiva."
" Per ch’i’ mi mossi col viso, e vedea di retro da Maria, da quella costa onde m’era colui che mi movea, un’altra storia ne la roccia imposta","Cuando miré hacia la pared donde Virgilio estaba presente, vi que además de María había sido esculpida otra historia."
" per ch’io varcai Virgilio, e fe’mi presso, acciò che fosse a li occhi miei disposta",Pasé Virgilio y me acerqué para ver con mis propios ojos.
" Era intagliato lì nel marmo stesso lo carro e ’ buoi, traendo l’arca santa, per che si teme officio non commesso","a los mortales allí, en el mármol estaba representado el carro con los bueyes que transportaban el Arca Santa, una tarea terrible y temible dada por Dios a la humanidad."
 Dinanzi parea gente,Había un montón de gente enfrente.
" e tutta quanta, partita in sette cori, a’ due mie’ sensi faceva dir l’un ‘No’, l’altro ‘Sì, canta’","Mientras mi oído sostenía ""No canta,"" los siete coros tocaban tan armoniosamente que inducían mi vista a decir: ""Sí, está cantando."""
" Similemente al fummo de li ’ncensi che v’era imaginato, li occhi e ’l naso e al sì e al no discordi fensi","De manera discordante, el vapor del incienso representado allí hacía inhalar una mezcla ensordecedora a mis ojos y a mi nariz."
" Lì precedeva al benedetto vaso, trescando alzato, l’umile salmista, e più e men che re era in quel caso","Caminando delante del Arca Santa, el autor de los Salmos bailaba con el manto levantado y así aquel día era una figura real."
" Di contra, effigïata ad una vista d’un gran palazzo, Micòl ammirava sì come donna dispettosa e trista","Mientras miraba hacia la ventana de un gran palacio, Micol miraba con expresión asombrada y rebosante como una mujer indignada, frente a ella."
" I’ mossi i piè del loco dov’ io stava, per avvisar da presso un’altra istoria, che di dietro a Micòl mi biancheggiava","Dejando el lugar donde estaba, me acerqué para observar de cerca otra historia grabada en la piedra al lado de la de Micól."
" Quiv’ era storïata l’alta gloria del roman principato, il cui valore mosse Gregorio a la sua gran vittoria","Gregorio obtuvo una gran victoria gracias a la alta gloria del emperador romano, que había sido representada aquí, en virtud de su excelencia."
 i’ dico di Traiano imperadore,Me refiero al emperador Traiano.
" e una vedovella li era al freno, di lagrime atteggiata e di dolore","Una mujer viuda estaba de pie junto a su caballo, con lágrimas que fluían sobre su rostro triste."
" Intorno a lui parea calcato e pieno di cavalieri, e l’aguglie ne l’oro sovr’ essi in vista al vento si movieno","Había muchos jinetes alrededor de él, con águilas imperiales bordadas en un campo de oro que ondeaban al viento."
 La miserella intra tutti costoro pareva dir,"La mujer sin medios, en este grupo, parecía expresar."
" «Segnor, fammi vendetta di mio figliuol ch’è morto, ond’ io m’accoro»","""Hágase un reconocimiento justo por la situación en la que me encuentro a causa de la muerte de mi hijo, espero que hasta la fecha causa mi dolor."""
 ed elli a lei rispondere,Él respondió a su pregunta.
 «Or aspetta tanto ch’i’ torni»,Espere hasta que vuelva.
 e quella,Mi edad es la edad de la mía.
" «Segnor mio», ","Buenas noches, mi señor."
" come persona in cui dolor s’affretta, ",como una persona cuyo sufrimiento es insoportable
 «se tu non torni?»,¿Y si echas de menos tu regreso?
 ed ei,Está contento con él.
" «Chi fia dov’ io, la ti farà»",Alguien va a tomar mi lugar y va a satisfacer tu pregunta.
 ed ella,Se fue y se fue.
" «L’altrui bene a te che fia, se ’l tuo metti in oblio?»",¿Cómo podrías olvidar tu deber si alguien más está haciendo el bien que te va a beneficiar a ti?
 ond’ elli,Lo ha hecho así que ha actuado.
 «Or ti conforta,- Tranquilízate ahora.
 ch’ei convene ch’i’ solva il mio dovere anzi ch’i’ mova,"Antes de irme, tengo que cumplir con mi deber."
 giustizia vuole e pietà mi ritene»,La justicia exige que sostenga mi deber y la piedad me ha detenido aquí.
" Colui che mai non vide cosa nova produsse esto visibile parlare, novello a noi perché qui non si trova","nada parecido Dios creó estos diálogos visualmente perceptibles, que nos parece extraordinario ya que no hay nada similar en la Tierra, a pesar de que nunca ha visto nada nuevo."
" Mentr’ io mi dilettava di guardare l’imagini di tante umilitadi, e per lo fabbro loro a veder care, ",Me gustó admirar la producción de un artista tan raro y humilde.
" «Ecco di qua, ma fanno i passi radi», ","Parecía que de allí había un gran número de personas, pero avanzaban con un paso vacilante."
" mormorava il poeta, ",El poeta susurraba.
 «molte genti questi ne ’nvïeranno a li alti gradi»,Esto nos guiará hacia los otros marcos.
" Li occhi miei, ch’a mirare eran contenti per veder novitadi ond’ e’ son vaghi, volgendosi ver’ lui non furon lenti","Con impaciencia, mis ojos no tardaron en apreciar las novedades que capturaban su interés y se mudaron con entusiasmo hacia él."
" Non vo’ però, lettor, che tu ti smaghi di buon proponimento per udire come Dio vuol che ’l debito si paghi","No quiero que, lector, te interpongas en llevar a cabo tus buenos objetivos entendiendo cómo Dios quiere sancionar el delito."
 Non attender la forma del martìre,No te concentres en la pena impuesta.
 pensa la succession,Piensa en lo que vendrá después.
 pensa ch’al peggio oltre la gran sentenza non può ire,Imagina que el Juicio Final es el último evento posible.
 Io cominciai,Rápido empecé a correr.
" «Maestro, quel ch’io veggio muovere a noi, non mi sembian persone, e non so che, sì nel veder vaneggio»","Señor, lo que estoy viendo cruzar nuestra dirección no es reconocible a los ojos como seres humanos, y no soy capaz de determinar su identidad porque apenas veo."
 Ed elli a me,Él y yo juntos.
" «La grave condizione di lor tormento a terra li rannicchia, sì che ’ miei occhi pria n’ebber tencione","La gran magnitud del castigo a que estaban sometidos los llevó a una torsión en el suelo, que me hacía dudar antes incluso al decidirme a mirarlos."
" Ma guarda fiso là, e disviticchia col viso quel che vien sotto a quei sassi","Dedicando una mirada más atenta, distingue lo que se encuentra por debajo de las rocas apoyadas en la parte superior."
 già scorger puoi come ciascun si picchia»,Cada uno de ellos está golpeando su pecho como señal de aflicción.
" O superbi cristian, miseri lassi, che, de la vista de la mente infermi, fidanza avete ne’ retrosi passi, ","Oh soberbios cristianos, ustedes infelices con mente oscura que confían en sus esfuerzos hacia el pasado."
" non v’accorgete voi che noi siam vermi nati a formar l’angelica farfalla, ","no se dan cuenta de que somos como gusanos, destinados a convertirse en un angelical insecto mariposa"
" che vola a la giustizia sanza schermi? Di che l’animo vostro in alto galla, ",¿No temes mancharte de ofensa a Dios?
" poi siete quasi antomata in difetto, sì come vermo in cui formazion falla? ","¿Como si fueran insectos mal formados, como un gusano que todavía no ha crecido completamente?"
" Come per sostentar solaio o tetto, per mensola talvolta una figura si vede giugner le ginocchia al petto, ","A veces se ve una figura que se arrodilla, llevando las rodillas al pecho, como si fuera un estante para sostener un techo o un techo."
 la qual fa del non ver vera rancura nascere ’n chi la vede,El que mira la ficción es abrumado por un vórtice de preocupaciones.
" così fatti vid’ io color, quando puosi ben cura","Cuando los observé con exactitud, noté cómo eran esos penitentes."
 Vero è che più e meno eran contratti secondo ch’avien più e meno a dosso,"De hecho, su marcha era ligeramente curvada en base a la piedra que llevaban sobre los hombros."
" e qual più pazïenza avea ne li atti, piangendo parea dicer",Lo que parecía ser el más paciente con respecto a la actitud parecía estar sollozando.
 ‘Più non posso’,No puedo soportarlo más.
" «O Padre nostro, che ne’ cieli stai, non circunscritto, ma per più amore ch’ai primi effetti di là sù tu hai, ","Sé siempre presente con tu ayuda y misericordia; Padre nuestro, que moras en los cielos, pero no estás obligado a ellos por un vínculo de limitación; por tu gran amor a tus primeras criaturas, estás constantemente a su lado ofreciendo tu ayuda y misericordia."
" laudato sia ’l tuo nome e ’l tuo valore da ogne creatura, com’ è degno di render grazie al tuo dolce vapore","Todas las criaturas deben glorificar tu nombre y tu grandeza, como era conveniente alabar tu sabia benevolencia."
" Vegna ver’ noi la pace del tuo regno, ché noi ad essa non potem da noi, s’ella non vien, con tutto nostro ingegno","Nos esforzaremos al máximo por alcanzar la paz de tu reino, pero sin tu ayuda no podremos llegar allí."
" Come del suo voler li angeli tuoi fan sacrificio a te, cantando osanna, così facciano li uomini de’ suoi","Como tus ángeles se ofrecen voluntariamente a ti con sus alabanzas, cantando ""sangre,"" que así hagan también los hombres de la suya."
" Dà oggi a noi la cotidiana manna, sanza la qual per questo aspro diserto a retro va chi più di gir s’affanna","Danos nuestro alimento diario, indispensable para avanzar en este lugar árido y extremo, donde cada paso es una condena al regreso."
" E come noi lo mal ch’avem sofferto perdoniamo a ciascuno, e tu perdona benigno, e non guardar lo nostro merto","Perdónanos, bondadoso, como perdonamos a cada uno las injurias recibidas y no consideramos nuestros deméritos."
" Nostra virtù che di legger s’adona, non spermentar con l’antico avversaro, ma libera da lui che sì la sprona","No desafies nuestra fragilidad con el mal, sino que lo rechazas para que no venga a tentarnos."
" Quest’ ultima preghiera, segnor caro, già non si fa per noi, ché non bisogna, ma per color che dietro a noi restaro»","Oremos, querido Señor, por aquellos que todavía están vivos y no necesitan esta oración."
" Così a sé e noi buona ramogna quell’ ombre orando, andavan sotto ’l pondo, simile a quel che talvolta si sogna, ","Se dice que las sombras, esperando un futuro brillante para nosotros, avanzaban con lentitud como las pesadillas de vez en cuando nos afligen."
" disparmente angosciate tutte a tondo e lasse su per la prima cornice, purgando la caligine del mondo","Todas en círculo, las almas se distribuyen a lo largo de la Primaria Marco y se sujetan a varios grados de tormento, lavando sus pecados de la tierra."
" Se di là sempre ben per noi si dice, di qua che dire e far per lor si puote da quei c’hanno al voler buona radice? ","¿ Qué acciones pueden hacer los que se adhieren al bien, para rendir homenaje a las almas del purgatorio que oran en nuestro nombre?"
" Ben si de’ loro atar lavar le note che portar quinci, sì che, mondi e lievi, possano uscire a le stellate ruote","Debemos ayudarlos a eliminar sus pecados de la Tierra para que, una vez limpiados y lavados, puedan ascender al Cielo."
" «Deh, se giustizia e pietà vi disgrievi tosto, sì che possiate muover l’ala, che secondo il disio vostro vi lievi, ","Que la justicia y el amor os ayuden, para que podáis volar y satisfacer vuestros deseos."
 mostrate da qual mano inver’ la scala si va più corto,Danos la dirección más rápida para llegar a la escalera
" e se c’è più d’un varco, quel ne ’nsegnate che men erto cala",Volvamos a la luz el sendero que presenta la pendiente más dulce si hay más alternativas.
" ché questi che vien meco, per lo ’ncarco de la carne d’Adamo onde si veste, al montar sù, contra sua voglia, è parco»","A pesar del deseo de subir rápidamente, el hombre que me sigue es frenado por el peso de la carga que lleva consigo."
" Le lor parole, che rendero a queste che dette avea colui cu’ io seguiva, non fur da cui venisser manifeste",Las palabras que mi maestro dio en respuesta a mis discursos no estaban claras de dónde venían.
 ma fu detto,Nos lo han dicho.
" «A man destra per la riva con noi venite, e troverete il passo possibile a salir persona viva","Ven con nosotros a la derecha a lo largo de la pared, y descubrirás un punto adecuado para alguien que camina."
" E s’io non fossi impedito dal sasso che la cervice mia superba doma, onde portar convienmi il viso basso, ","Si no fuera por esta piedra que me aplasta, para obligarme a mantener la cabeza baja, sería libre de erguir mi cara con orgullo."
" cotesti, ch’ancor vive e non si noma, guardere’ io, per veder s’i’ ’l conosco, e per farlo pietoso a questa soma","Examinaría a esta persona viviente que sigue siendo anónima, con la esperanza de reconocerla y hacer cesar mi sufrimiento."
 Io fui latino e nato d’un gran Tosco,"Nací de un gran toscano, con orígenes italianos."
 Guiglielmo Aldobrandesco fu mio padre,Guillermo Aldobrandeschi era mi padre.
 non so se ’l nome suo già mai fu vosco,¿No sabes su nombre?
