Original,Translate_es_1
"  La gente che per li sepolcri giace potrebbesi veder? già son levati tutt’i coperchi, e nessun guardia face""","¿Se podrían ver los malditos que están en las tumbas? Todas las tapas están levantadas, y ningún demonio los guarda."
"  E quelli a me: ""Tutti saran serrati quando di Iosafàt qui torneranno coi corpi che là sù hanno lasciati",Y él me dijo: Todos serán cerrados cuando las almas regresen del valle de Josafat con los cuerpos que han dejado en la Tierra
"  Suo cimitero da questa parte hanno con Epicuro tutti suoi seguaci, che l’anima col corpo morta fanno","En este punto del cementerio son castigados Epicuro y todos sus seguidores, que proclaman la mortalidad del alma"
"  Però a la dimanda che mi faci quinc’entro satisfatto sarà tosto, e al disio ancor che tu mi taci""","Así que pronto estará satisfecho con el deseo que me has revelado, y también con el otro que no quieres decirme."
"  E io: ""Buon duca, non tegno riposto a te mio cuor se non per dicer poco, e tu m’ hai non pur mo a ciò disposto""","Y yo: Mi buena guía, no te escondo mis pensamientos, sino para hablar poco, y fuiste tú quien me enseñó esto en varias ocasiones."
"  ""O Tosco che per la città del foco vivo ten vai così parlando onesto, piacciati di restare in questo loco","""Oh toscano, que te vas a la ciudad del fuego hablando de manera tan digna, ten la complacencia de retenerte"
"  La tua loquela ti fa manifesto di quella nobil patrïa natio, a la qual forse fui troppo molesto""",Tu acento indica que naciste en esa noble patria a la que quizás fui demasiado molesto.
  Subitamente questo suono uscìo d’una de l’arche,"Esta voz salió repentinamente de una de las tumbas,"
" però m’accostai, temendo, un poco più al duca mio",Así que tuve miedo y me acerqué un poco a mi maestro.
"  Ed el mi disse: ""Volgiti","Y él me dijo: Vuélvete,"
" Che fai? Vedi là Farinata che s’è dritto: da la cintola in sù tutto ’l vedrai""",¿Qué estás haciendo? ¿No ves a Farinata que se ha levantado? ¿Puedes verlo desde la cintura para arriba?
  Io avea già il mio viso nel suo fitto,Yo ya había metido mi mirada en la suya.
 ed el s’ergea col petto e con la fronte com’avesse l’inferno a gran dispitto,"Y él se levantaba con la frente y el pecho altos, como si todo el infierno fuera despreciado"
"  E l’animose man del duca e pronte mi pinser tra le sepulture a lui, dicendo: ""Le parole tue sien conte""","Y las manos de Virgilio, listas y animosas, me empujaron entre las tumbas hacia él, mientras el maestro decía: --Haz que se midan tus palabras."
"  Com’io al piè de la sua tomba fui, guardommi un poco, e poi, quasi sdegnoso, mi dimandò: ""Chi fuor li maggior tui?""","Tan pronto como estuve a los pies de su tumba, me miró un poco y luego, casi con desdén, me preguntó: ""¿Quiénes fueron tus antepasados?"""
"  Io ch’era d’ubidir disideroso, non gliel celai, ma tutto gliel’apersi","Yo, que estaba ansioso por obedecer, no se los escondí, sino que, de hecho, respondí plenamente"
 ond’ei levò le ciglia un poco in suso,"Entonces él levantó un poco las pestañas,"
"  poi disse: ""Fieramente furo avversi a me e a miei primi e a mia parte, sì che per due fïate li dispersi""","Luego dijo: ""Ellos fueron mis enemigos ásperos, de mis antepasados y de mi parte política, hasta el punto de que dos veces los eché de Florencia."""
"  ""S’ei fur cacciati, ei tornar d’ogne parte"", rispuos’io lui, ""l’una e l’altra fïata","Y yo le dije: --Si fueron echados, regresaron de todas partes, en ambas ocasiones"
" ma i vostri non appreser ben quell’arte""",Pero vuestros antepasados no fueron tan buenos.
"  Allor surse a la vista scoperchiata un’ombra, lungo questa, infino al mento: credo che s’era in ginocchie levata","En ese momento apareció a nuestra vista un alma, que sobresale junto a la de Farinata hasta el mentón: creo que estaba arrodillada"
"  Dintorno mi guardò, come talento avesse di veder s’altri era meco","Miró a mi alrededor, como si quisiera ver si había alguien más conmigo."
" e poi che ’l sospecciar fu tutto spento,  piangendo disse: ""Se per questo cieco carcere vai per altezza d’ingegno, mio figlio ov’è? e perché non è teco?""","Y cuando dejó de observarme, me dijo llorando: Si tú vas por esta prisión ciega por tus méritos intelectuales, ¿dónde está mi hijo? ¿Y por qué no está aquí contigo?"
"  E io a lui: ""Da me stesso non vegno: colui ch’attende là, per qui mi mena forse cui Guido vostro ebbe a disdegno""","Y yo a él: ""No estoy aquí solo por mi mérito: el que me espera allí me lleva a través del infierno hacia la que tal vez su hijo Guido desacreditó."""
  Le sue parole e ’l modo de la pena m’avean di costui già letto il nome,Sus palabras y el hecho de que estuviera entre los epicúreos me hicieron comprender el nombre de este hombre.
 però fu la risposta così piena,Así que contesté tan rápidamente
"  Di sùbito drizzato gridò: ""Come? dicesti ""elli ebbe""? non viv’elli ancora? non fiere li occhi suoi lo dolce lume?""","Y él, de repente se levantó, gritó: ""¿Cómo? ¿Has dicho ""él tuvo""? ¿Guido no vive todavía? ¿la dulce luz del sol ya no golpea sus ojos?"
"  Quando s’accorse d’alcuna dimora ch’io facëa dinanzi a la risposta, supin ricadde e più non parve fora","Cuando se dio cuenta de que yo dudaba en responder, volvió a caer y no volvió a aparecer de la tumba"
"  Ma quell’altro magnanimo, a cui posta restato m’era, non mutò aspetto, né mosse collo, né piegò sua costa","Pero el otro maldito noble, a cuya pregunta me había parado, no cambió de aspecto, ni parecía ni remotamente impresionado por lo sucedido:"
"  e sé continüando al primo detto, ""S’elli han quell’arte"", disse, ""male appresa, ciò mi tormenta più che questo letto","Y al continuar el discurso que comenzó, dijo: ""Si mis antepasados han aprendido mal el arte de volver a Florencia, eso me causa más sufrimiento que esta tumba."
"  Ma non cinquanta volte fia raccesa la faccia de la donna che qui regge, che tu saprai quanto quell’arte pesa",Pero no pasarán cincuenta fases lunares que tú también sabrás lo doloroso que es ese arte.
"  E se tu mai nel dolce mondo regge, dimmi: perché quel popolo è sì empio incontr’a’ miei in ciascuna sua legge?""",Y ahora dime: ¿Por qué los florentinos son tan duros en todas sus medidas contra mi familia?
"  Ond’io a lui: ""Lo strazio e ’l grande scempio che fece l’Arbia colorata in rosso, tal orazion fa far nel nostro tempio""","Y yo a él: ""La aflicción y la horrenda matanza de Montaperti, que de color rojo hicieron el río Arbia, nos induce a dictar estas leyes."""
"  Poi ch’ebbe sospirando il capo mosso, ""A ciò non fu’ io sol"", disse, ""né certo sanza cagion con li altri sarei mosso","Después de sacudir al jefe suspirando, dijo: ""No fui el único que peleó esa batalla, ni ciertamente iría sin una buena razón"
"  Ma fu’ io solo, là dove sofferto fu per ciascun di tòrre via Fiorenza, colui che la difesi a viso aperto""","En cambio, fui el único que defendió Florencia a cara abierta, cuando cada cabeza de guibellino estaba listo para arrasarla."
"  ""Deh, se riposi mai vostra semenza"", prega’ io lui, ""solvetemi quel nodo che qui ha ’nviluppata mia sentenza","Entonces le rogué: ""Os ruego que vuestros descendientes encuentren paz: resolvadme la duda que enreda mis razonamientos"
"  El par che voi veggiate, se ben odo, dinanzi quel che ’l tempo seco adduce, e nel presente tenete altro modo""","Me parece que vosotros, malditos, veis, si he entendido bien, los acontecimientos futuros, mientras tenéis más conocimiento del presente."
"  ""Noi veggiam, come quei c’ ha mala luce, le cose"", disse, ""che ne son lontano","Dijo: Nosotros, como los que tienen un defecto de visión, vemos las cosas que están lejos en el tiempo"
 cotanto ancor ne splende il sommo duce,Sólo esto nos permite Dios
"  Quando s’appressano o son, tutto è vano nostro intelletto e s’altri non ci apporta, ","Cuando las cosas se acercan o ocurren, nuestro intelecto es en vano y si otros no nos traen noticias,"
  nulla sapem di vostro stato umano,No sabemos nada de su condición humana.
"  Però comprender puoi che tutta morta fia nostra conoscenza da quel punto che del futuro fia chiusa la porta""","Por lo tanto, puedes entender que nuestro conocimiento será totalmente anulado desde el momento en que se cierre la puerta del futuro, es decir, el día del Juicio Final."
"  Allor, come di mia colpa compunto, dissi: ""Or direte dunque a quel caduto che ’l suo nato è co’ vivi ancor congiunto","Entonces, como arrepentido de mi culpa, dije: --Después le dirás al maldito que su hijo sigue vivo"
"  e s’i’ fui, dianzi, a la risposta muto, fate i saper che ’l fei perché pensava già ne l’error che m’avete soluto""","Y si no le respondí de inmediato, díganle que lo hice porque estaba en el error que ustedes me explicaron."
  E già ’l maestro mio mi richiamava,Y ahora Virgilio me llamaba.
 per ch’i’ pregai lo spirto più avaccio che mi dicesse chi con lu’ istava,Por eso oré rápidamente al espíritu que me dijera quiénes eran sus compañeros de dolor
"  Dissemi: ""Qui con più di mille giaccio: qua dentro è ’l secondo Federico e ’l Cardinale","Me respondió: ""Aquí yazco con más de mil condenados: aquí está Federico II de Suevia, así como el cardenal Octavio de los Ubaldini"
" e de li altri mi taccio""",No te voy a contar nada de los demás.
  Indi s’ascose,Así que regresó a la tumba.
" e io inver’ l’antico poeta volsi i passi, ripensando a quel parlar che mi parea nemico","Y caminé hacia el antiguo poeta, pensando en aquellas palabras que me parecían hostiles"
  Elli si mosse,Virgilio se movió
" e poi, così andando, mi disse: ""Perché se’ tu sì smarrito?""","Y caminando, me dijo: ¿Por qué estás tan molesto?"
 E io li sodisfeci al suo dimando,Y yo se lo expliqué.
"  ""La mente tua conservi quel ch’udito hai contra te"", mi comandò quel saggio","El sabio me mandó: ""Tu mente recuerda bien lo que has oído contra ti"
" ""e ora attendi qui"", e drizzò ’l dito:  ""quando sarai dinanzi al dolce raggio di quella il cui bell’occhio tutto vede, da lei saprai di tua vita il vïaggio""","Y ahora escucha, y endereza el dedo: Cuando estés delante del dulce rayo de la que con sus hermosos ojos ve todo, sabrás de ella tu futuro destino."
"  Appresso mosse a man sinistra il piede: lasciammo il muro e gimmo inver’ lo mezzo per un sentier ch’a una valle fiede,  che ’nfin là sù facea spiacer suo lezzo","Entonces se volvió a la izquierda: nos alejamos de la pared y nos dirigimos hacia el borde exterior del Círculo, por un camino que conduce a un valle del que hasta allí llegaba un gran olor"
" In su l’estremità d’un’alta ripa che facevan gran pietre rotte in cerchio, venimmo sopra più crudele stipa","Al borde de una orilla alta donde había muchas rocas amontonadas en círculo, llegamos cerca del círculo siguiente"
" e quivi, per l’orribile soperchio del puzzo che ’l profondo abisso gitta, ci raccostammo, in dietro, ad un coperchio  d’un grand’avello, ","Y aquí, por el horrible exceso del olor que emana del abismo infernal, nos arreglamos detrás de la tapa de una gran tumba,"
" ov’io vidi una scritta che dicea: ’Anastasio papa guardo, lo qual trasse Fotin de la via dritta’","donde leí una inscripción que decía: ""Custodio papa Anastasio, que fue extraviado del camino recto por Fotino"""
"""Lo nostro scender conviene esser tardo, sì che s’ausi un poco in prima il senso al tristo fiato","Es preferible esperar un poco antes de bajar, para que nuestro olfato se acostumbre al mal olor,"
" e poi no i fia riguardo""",Entonces ya no servirá de nada.
  Così ’l maestro,Así dijo Virgilio
" e io ""Alcun compenso"", dissi lui, ""trova che ’l tempo non passi perduto""",Y le dije: Encuentra la manera de no pasar el tiempo inútilmente.
" Ed elli: ""Vedi ch’a ciò penso""","Y él dijo: ""Pienso en esto."""
"  ""Figliuol mio, dentro da cotesti sassi"", cominciò poi a dir, ""son tre cerchietti di grado in grado, come que’ che lassi","Luego empezó a decir: ""Hijo mío, debajo de estas piedras hay tres Círculos, uno debajo del otro como los demás que has visto."
  Tutti son pien di spirti maladetti,Todos están llenos de espíritus malditos.
" ma perché poi ti basti pur la vista, intendi come e perché son costretti","Pero para que más tarde los veas, escucha cómo y por qué están juntos"
"  D'ogne malizia, ch'odio in cielo acquista, ingiuria è 'l fine, ed ogne fin cotale o con forza o con frode altrui contrista","El fin de toda maldad que atrae el odio del cielo es la injuria, y ese propósito se logra mediante la violencia o el fraude"
"  Ma perché frode è de l’uom proprio male, più spiace a Dio","Y como el fraude es un pecado propio del hombre, es más desagradable a Dios"
" e però stan di sotto li frodolenti, e più dolor li assale",y los fraudulentos están más abajo y son castigados más
  Di vïolenti il primo cerchio è tutto,El primer círculo está reservado a los violentos
" ma perché si fa forza a tre persone, in tre gironi è distinto e costrutto","y puesto que se puede hacer violencia a tres objetivos diferentes, se divide en tres rondas"
"  A Dio, a sé, al prossimo si pòne far forza, dico in loro e in lor cose, come udirai con aperta ragione","Se puede usar violencia a Dios, a sí mismo, al prójimo, a las personas y a sus cosas, como te explicaré racionalmente"
"  Morte per forza e ferute dogliose nel prossimo si danno, e nel suo avere ruine, incendi e tollette dannose","Se pueden dar a la próxima muerte por la fuerza, heridas dolorosas, y en sus bienes ruinas, incendios y robos"
"  onde omicide e ciascun che mal fiere, guastatori e predon, tutti tormenta lo giron primo per diverse schiere","Por tanto, los asesinos y el que hiere valientemente, destructores y predadores, son todos atormentados en diferentes huestes en la primera vuelta"
  Puote omo avere in sé man vïolenta e ne’ suoi beni,El hombre puede ser violento contra sí mismo y en su patrimonio
" e però nel secondo giron convien che sanza pro si penta  qualunque priva sé del vostro mondo, biscazza e fonde la sua facultade, e piange là dov’esser de’ giocondo","y por tanto en el segundo círculo se arrepiente en vano todo el que se ha suicidado y el que despide y disipa su dinero, y lamenta sobre la Tierra sus bienes cuando debería vivir alegremente"
"  Puossi far forza ne la deïtade, col cor negando e bestemmiando quella, e spregiando natura e sua bontade","Se puede ser violento contra Dios, negándolo en el corazón y blasfemando su nombre, o despreciando la naturaleza y su bondad"
"  e però lo minor giron suggella del segno suo e Soddoma e Caorsa e chi, spregiando Dio col cor, favella","Por lo tanto, la tercera ronda castiga a los sodomitas y a los usureros, así como a los que hablan despreciando en el corazón a Dios"
"  La frode, ond'ogne coscïenza è morsa, può l'omo usare in colui che 'n lui fida e in quel che fidanza non imborsa","El fraude, del que toda conciencia es arrepentida, puede ser ejercido por el hombre hacia el que confía y el que no confía"
  Questo modo di retro par ch’incida pur lo vinco d’amor che fa natura,Esta segunda manera parece violar sólo el vínculo de amor que la naturaleza aprieta
" onde nel cerchio secondo s’annida  ipocresia, lusinghe e chi affattura, falsità, ladroneccio e simonia, ruffian, baratti e simile lordura","Por lo tanto, en el segundo círculo son castigados hipócritas, aduladores, magos, falsificadores, ladrones, simoníacos, rufianes, barateros y otros pecadores similares"
"  Per l’altro modo quell’amor s’oblia che fa natura, e quel ch’è poi aggiunto, di che la fede spezïal si cria","En cambio, de la otra manera se olvida el amor natural y también el vínculo especial de fidelidad que se crea entre las personas"
"  onde nel cerchio minore, ov’è ’l punto de l’universo in su che Dite siede, qualunque trade in etterno è consunto""","Por lo tanto, en el círculo menos amplio, donde tiene su sede Lucifer, es castigado eternamente a quien ha cometido traición."
"  E io: ""Maestro, assai chiara procede la tua ragione, e assai ben distingue questo baràtro e ’l popol ch’e’ possiede","Y yo: Maestro, tu razonamiento es muy claro y distingue muy bien este abismo y los condenados que allí son castigados"
"  Ma dimmi: quei de la palude pingue, che mena il vento, e che batte la pioggia, e che s’incontran con sì aspre lingue,  ","Pero dime: los del pantano fangoso , los otros que son arrastrados por la tormenta , los que son golpeados por la lluvia y que se dirigen palabras injuriosas ,"
"  perché non dentro da la città roggia sono ei puniti, se Dio li ha in ira? e se non li ha, perché sono a tal foggia?""","¿Por qué no son castigados dentro de la ciudad de Decid si Dios los tiene en odio? Y si no, ¿por qué están en el infierno?"
"  Ed elli a me ""Perché tanto delira"", disse, ""lo ’ngegno tuo da quel che sòle? ","Y él me dijo: --Porque tu ingenio se aparta tanto del camino que suele andar,"
  o ver la mente dove altrove mira?  ,¿O dónde más mira tu mente?
"  Non ti rimembra di quelle parole con le quai la tua Etica pertratta le tre disposizion che ’l ciel non vole,  ","No recuerdas esas palabras con las que la Ética de Aristóteles trata los tres pecados que el Cielo condena,"
"  incontenenza, malizia e la matta bestialitade? ","¿Exceso, maldad y locura bestialidad?"
  e come incontenenza men Dio offende e men biasimo accatta?  ,"y cómo el exceso ofende menos a Dios y, por lo tanto, ¿está condenado de manera menos dura?"
"  Se tu riguardi ben questa sentenza, e rechiti a la mente chi son quelli che sù di fuor sostegnon penitenza,  tu vedrai ben perché da questi felli sien dipartiti, e perché men crucciata la divina vendetta li martelli""","Si piensas bien en esta afirmación y piensas en los malditos que son castigados fuera de esta ciudad, verás bien por qué están separados de estos pecadores y por qué están menos castigados por la justicia divina."
"  ""O sol che sani ogne vista turbata, tu mi contenti sì quando tu solvi, che, non men che saver, dubbiar m'aggrata","Yo dije: --Oh sol que sanas toda mirada turbada, tú me satisfaciste hasta tal punto, cuando resuelves mi duda, que la duda me da placer como la sabiduría"
"  Ancora in dietro un poco ti rivolvi"", diss’io, ""là dove di’ ch’usura offende la divina bontade, e ’l groppo solvi""","Vuelve un poco más allí donde dijiste que el desgaste ofende la bondad divina, y resuelve esta incertidumbre."
"  ""Filosofia"", mi disse, ""a chi la ’ntende, nota, non pure in una sola parte, come natura lo suo corso prende  dal divino ’ntelletto e da sua arte","Me dijo: ""La filosofía, para quien la comprende, explica en más libros que la naturaleza toma su curso del intelecto divino y de su laboriosidad"
" e se tu ben la tua Fisica note, tu troverai, non dopo molte carte,  che l’arte vostra quella, quanto pote, segue, come ’l maestro fa ’l discente","Y si tú lees bien la Física, encontrarás casi al principio que vuestra diligencia sigue la de Dios como puede, como el discípulo sigue al maestro"
 sì che vostr’arte a Dio quasi è nepote,de modo que esta laboriosidad de ustedes es casi descendiente de Dios
"  Da queste due, se tu ti rechi a mente lo Genesì dal principio, convene prender sua vita e avanzar la gente","Y si piensas en lo que dice el libro del Génesis, verás que los hombres deben ganarse el sustento y progresar de estas dos tareas"
"  e perché l’usuriere altra via tene, per sé natura e per la sua seguace dispregia, poi ch’in altro pon la spene","Y puesto que el usurero va por otro camino, él desprecia la naturaleza como tal, y en cuanto a la diligencia, puesto que pone en otro lugar su esperanza"
  Ma seguimi oramai che ’l gir mi piace,"Pero sígueme, porque creo que tenemos que irnos."
" ché i Pesci guizzan su per l’orizzonta, e ’l Carro tutto sovra ’l Coro giace,  e ’l balzo via là oltra si dismonta""","De hecho, los Piscis conducen por el horizonte, y el Carro yace todo sobre el Coro , y tenemos que recorrer otro camino antes del paso al Círculo de abajo."
"Era lo loco ov’a scender la riva venimmo, alpestro e, per quel che v’er’anco, tal, ch’ogne vista ne sarebbe schiva","El lugar al que llegamos para bajar al círculo siguiente era impertinente, y, incluso por lo que había, de tal manera que nadie querría verlo"
"Qual è quella ruina che nel fianco di qua da Trento l’Adice percosse, o per tremoto o per sostegno manco,  ","Como aquel derrumbe que golpeó la cama del Adige al sur de Trento, por un terremoto o por falta de apoyo,"
"che da cima del monte, onde si mosse, al piano è sì la roccia discoscesa, ch’alcuna via darebbe a chi sù fosse:  ","de tal manera que desde la cima del monte desde el cual se movió hasta la llanura la roca se ha derrumbado, pero daría acceso a alguien que bajara de arriba:"
cotal di quel burrato era la scesa,Así que era el descenso de ese barranco infernal.
e ’n su la punta de la rotta lacca l’infamïa di Creti era distesa  che fu concetta ne la falsa vacca,"y justo al principio del acantilado se extendía la vergüenza de Creta, que fue concebida en la vaca falsa"
"e quando vide noi, sé stesso morse, sì come quei cui l’ira dentro fiacca","Y cuando nos vio, se mordió como el que está abrumado por la ira"
"Lo savio mio inver’ lui gridò: ""Forse tu credi che qui sia ’l duca d’Atene, che sù nel mondo la morte ti porse?  ","Mi maestro le gritó: ¿Crees que aquí está el duque de Atenas, que en el mundo te dio la muerte?"
"Pàrtiti, bestia, ché questi non vene ammaestrato da la tua sorella, ma vassi per veder le vostre pene""","Vete, bestia, porque éste no viene siguiendo las instrucciones de tu hermana, sino que ve a ver vuestros dolores."
"  Qual è quel toro che si slaccia in quella c’ ha ricevuto già ’l colpo mortale, che gir non sa, ma qua e là saltella,  vid’io lo Minotauro far cotale","Como el toro que se libera de los lazos en el momento en que recibió el golpe mortal, y no puede caminar, pero se tambalea aquí y allá, así que vi que hacía el Minotauro"
" e quello accorto gridò: ""Corri al varco",Y el sabio Virgilio gritó: Corre al paso:
" mentre ch’e’ ’nfuria, è buon che tu ti cale""","Es bueno que baje, mientras el monstruo está furioso."
"  Così prendemmo via giù per lo scarco di quelle pietre, che spesso moviensi sotto i miei piedi per lo novo carco","Así que caminábamos por el acantilado de esas piedras, que a menudo se movían debajo de mis pies por el peso al que no estaban acostumbradas"
  Io gia pensando,"Estaba pensando,"
" e quei disse: ""Tu pensi forse a questa ruina, ch’è guardata da quell’ira bestial ch’i’ ora spensi","Y Virgilio dijo: --Tú quizás pienses en este deslizamiento, que está bajo la vigilancia de aquel monstruo enojado que he airado ahora"
"  Or vo’ che sappi che l’altra fïata ch’i’ discesi qua giù nel basso inferno, questa roccia non era ancor cascata","Ahora quiero que sepas que la última vez que bajaste aquí en el infierno, esa roca aún no se había derrumbado."
"  Ma certo poco pria, se ben discerno, che venisse colui che la gran preda levò a Dite del cerchio superno,  da tutte parti l’alta valle feda tremò sì, ch’i’ pensai che l’universo sentisse amor, per lo qual è chi creda  più volte il mondo in caòsso converso","Pero poco antes, si entiendo bien, que viniera Aquel que sacó del I Círculo los espíritus de los patriarcas, el profundo valle fetiche tembló de todas partes, de modo que pensé que el Universo sentía amor, por el cual algunos creen que el mundo se ha convertido en caos varias veces"
" e in quel punto questa vecchia roccia, qui e altrove, tal fece riverso","Y en aquel instante esta vieja roca, aquí y en otros lugares, se desplomó"
"  Ma ficca li occhi a valle, ché s’approccia la riviera del sangue in la qual bolle qual che per vïolenza in altrui noccia""","Pero mira hacia abajo, porque se acerca el río de sangre en el que hierve el que daña a los demás por violencia."
"  Oh cieca cupidigia e ira folle, che sì ci sproni ne la vita corta, e ne l’etterna poi sì mal c’immolle","Oh codicia ciega e ira loca, que nos empuja tanto en nuestra breve vida y luego en la eterna nos sumerges tan atrozmente"
"  Io vidi un’ampia fossa in arco torta, come quella che tutto ’l piano abbraccia, secondo ch’avea detto la mia scorta","Vi un gran hoyo en forma semicircular, porque rodea toda la zona plana, tal como me había dicho mi guía"
"  e tra ’l piè de la ripa ed essa, in traccia corrien centauri, armati di saette, come solien nel mondo andare a caccia","y entre la base de la roca y el foso corrían en fila de los centauros, armados de arco y flechas, tal como solían ir a cazar en el mundo"
"  Veggendoci calar, ciascun ristette, e de la schiera tre si dipartiro con archi e asticciuole prima elette","Al vernos bajar, cada uno de ellos se detuvo, y tres salieron del ejército, con los arcos y flechas que habían escogido antes"
"  e l’un gridò da lungi: ""A qual martiro venite voi che scendete la costa? Ditel costinci se non, l’arco tiro""","Y uno gritó de lejos: ¿A qué sois vosotros los que descendéis? Dídnoslo de allí, de lo contrario arrojaré una flecha."
"  Lo mio maestro disse: ""La risposta farem noi a Chirón costà di presso: mal fu la voglia tua sempre sì tosta""","Mi maestro le dijo: ""Le daremos la respuesta a Quirón, cuando estemos cerca de él: tu deseo siempre fue tan impulsivo y en perjuicio tuyo."""
"  Poi mi tentò, e disse: ""Quelli è Nesso, che morì per la bella Deianira, e fé di sé la vendetta elli stesso","Entonces Virgilio me tomó por un brazo y dijo: --Él es Nesso, que murió por la bella Deianira y se vengó de sí mismo"
"  E quel di mezzo, ch’al petto si mira, è il gran Chirón, il qual nodrì Achille","Y el que está en el centro, que mira el pecho, es el gran Quirón, que fue preceptor de Aquiles"
" quell’altro è Folo, che fu sì pien d’ira","el otro es Folo, que estaba tan lleno de cólera"
"  Dintorno al fosso vanno a mille a mille, saettando qual anima si svelle del sangue più che sua colpa sortille""","Alrededor del río van a miles, golpeando con flechas a cada alma que sale de la sangre más de lo que su culpa le ha asignado."
"  Noi ci appressammo a quelle fiere isnelle: Chirón prese uno strale, e con la cocca fece la barba in dietro a le mascelle","Nos acercamos a aquellas ágiles bestias: Quirón tomó una flecha, y con la caca empujó la barba de vuelta sobre las mandíbulas"
"  Quando s’ebbe scoperta la gran bocca, disse a’ compagni: ""Siete voi accorti che quel di retro move ciò ch’el tocca?  Così non soglion far li piè d’i morti""","Después de descubrir la boca grande, dijo a sus compañeros: ""¿Se ha dado cuenta de que el que está detrás mueve lo que toca?Los pies de los muertos, por lo general, no hacen así."
" E ’l mio buon duca, che già li er’al petto, dove le due nature son consorti,  rispuose: ""Ben è vivo, e sì soletto mostrar li mi convien la valle buia","Y mi buen maestro, que ya estaba cerca de su pecho donde las dos naturalezas están unidas, respondió: --Ciertamente, Dante está vivo, y yo sólo le debo mostrar el valle oscuro"
" necessità ’l ci ’nduce, e non diletto","la necesidad lo impulsa aquí, no el placer"
"  Tal si partì da cantare alleluia che mi commise quest’officio novo: non è ladron, né io anima fuia","Una persona que dejó su estanque en el Paraíso me confió esta nueva tarea: él no es un ladrón, ni yo soy un malhechor"
"  Ma per quella virtù per cu’ io movo li passi miei per sì selvaggia strada, danne un de’ tuoi, a cui noi siamo a provo,  ","Pero por esa potencia por la que doy mis pasos por un camino tan difícil, danos uno de tus centauros a los que podamos estar cerca,"
"  e che ne mostri là dove si guada, e che porti costui in su la groppa, ché non è spirto che per l’aere vada""","para que nos muestre el lugar donde se va el río y para que lleve a Dante sobre el cordón, ya que no es un espíritu que pueda volar a medio aire."
"  Chirón si volse in su la destra poppa, e disse a Nesso: ""Torna, e sì li guida, e fa cansar s’altra schiera v’intoppa""","Quirón se volvió a su derecha y le dijo a Nesso: ""Vuelve, y guíalos, y haz mover a los que os impiden."""
"  Or ci movemmo con la scorta fida lungo la proda del bollor vermiglio, dove i bolliti facieno alte strida","Entonces nos movimos siguiendo aquel guía confiable, a lo largo del borde del río de sangre donde los condenados emitían grandes gritos"
  Io vidi gente sotto infino al ciglio,Vi almas sumergidas hasta las pestañas
" e ’l gran centauro disse: ""E’ son tiranni che dier nel sangue e ne l’aver di piglio","Y el gran centauro dijo: --Son tiranos, que ofendieron a los demás en la persona y en las posesiones"
  Quivi si piangon li spietati danni,Aquí uno se arrepiente de los daños infligidos despiadadamente
" quivi è Alessandro, e Dïonisio fero che fé Cicilia aver dolorosi anni","Aquí está Alejandro, y el feroz Dionisio que dio años dolorosos a Sicilia"
"  E quella fronte c’ ha ’l pel così nero, è Azzolino",Y el maldito cabello negro es Ezzelino.
" e quell’altro ch’è biondo, è Opizzo da Esti, il qual per vero  fu spento dal figliastro sù nel mondo""","el otro que es rubio es Óbizo de Este, el cual fue asesinado por su hijastro en el mundo terrenal."
" Allor mi volsi al poeta, e quei disse: ""Questi ti sia or primo, e io secondo""","Entonces me volví al poeta, y él dijo: --Ésta es tu primera guía, yo seré la segunda."
  Poco più oltre il centauro s’affisse sovr’una gente che ’nfino a la gola parea che di quel bulicame uscisse,"Poco después, el centauro se detuvo junto a los condenados que parecían salir del bulicame hasta la garganta."
"  Mostrocci un’ombra da l’un canto sola, dicendo: ""Colui fesse in grembo a Dio lo cor che ’n su Tamisi ancor si cola""","Nos mostró una sombra aislada por un lado, diciendo: ""El corazón que aún hoy se venera en el Támesis"""
  Poi vidi gente che di fuor del rio tenean la testa e ancor tutto ’l casso,Entonces vi a los malditos sacando la cabeza y todo el pecho del río.
 e di costoro assai riconobb’io,Y conocí algunos de ellos.
"  Così a più a più si facea basso quel sangue, sì che cocea pur li piedi","En ese momento, la sangre era cada vez más baja, de modo que sólo cocinaba los pies de los condenados."
 e quindi fu del fosso il nostro passo,Y nosotros ganamos el río por allí.
"  ""Sì come tu da questa parte vedi lo bulicame che sempre si scema"", disse ’l centauro, ","El centauro dijo: ""Así como tú ves, por aquí, que el bulicame se agacha,"
"  ""voglio che tu credi  che da quest’altra a più a più giù prema lo fondo suo, infin ch’el si raggiunge ove la tirannia convien che gema","Quiero que creas que por el otro lado el río baja progresivamente el fondo, hasta que llega al punto donde los tiranos gritan"
"  La divina giustizia di qua punge quell’Attila che fu flagello in terra, e Pirro e Sesto","La justicia divina de ese lado castiga a Atila, que fue azote en la Tierra, y Pirro y Sexto"
" e in etterno munge  le lagrime, che col bollor diserra, a Rinier da Corneto, a Rinier Pazzo, che fecero a le strade tanta guerra""","Y para siempre exprimió las lágrimas, eclosionadas de la maravilla, de los Rineros de Corneto, de los Rineros de los Pazzi, que hicieron tanta guerra en las calles."
  Poi si rivolse e ripassossi ’l guazzo,Luego se dio la vuelta y repasó el pantano
" Non era ancor di là Nesso arrivato, quando noi ci mettemmo per un bosco che da neun sentiero era segnato","Nesso aún no había llegado a la otra orilla , cuando caminamos por un bosque en el que no había ningún sendero"
