Original,Translate_es_1
" ché gran disio mi stringe di savere se ’l ciel li addolcia o lo ’nferno li attosca""",Tengo un gran interés en saber si el Cielo les ofrece bendiciones o el Infierno causa dolor.
"  E quelli: ""Ei son tra l’anime più nere",Él dijo que entre ellos estaban las almas más malvadas.
" diverse colpe giù li grava al fondo: se tanto scendi, là i potrai vedere","Los condenan a lo más profundo del infierno y si bajas a esos niveles, podrás verlos."
"  Ma quando tu sarai nel dolce mondo, priegoti ch’a la mente altrui mi rechi: più non ti dico e più non ti rispondo""","Cuando espero que vuelvas al mundo en el que vivimos, por favor piensa en mí con afecto: no añado más y no replico más."
  Li diritti occhi torse allora in biechi,Entonces Ciaco abrió los ojos.
 guardommi un poco e poi chinò la testa: cadde con essa a par de li altri ciechi,"Echó un vistazo y luego bajó la mirada, como unido a los otros espíritus condenados."
"  E ’l duca disse a me: ""Più non si desta di qua dal suon de l’angelica tromba, quando verrà la nimica podesta:  ",El maestro me dijo que no se levantará hasta que oigan tocar la trompeta de los ángeles y la autoridad enemiga esté presente.
"  ciascun rivederà la trista tomba, ripiglierà sua carne e sua figura, udirà quel ch’in etterno rimbomba""","Cada uno de ellos volverá a rendir homenaje a la triste tumba, llevando de nuevo su propia ropa mortal y escuchando la sentencia final."
"  Sì trapassammo per sozza mistura de l’ombre e de la pioggia, a passi lenti, toccando un poco la vita futura","Nos dirigimos con rumbo intencionado más allá de la atroz mezcla de almas y lluvias, apenas conversando sobre la existencia de otro respecto a nuestro mundo."
"  per ch’io dissi: ""Maestro, esti tormenti crescerann’ei dopo la gran sentenza, o fier minori, o saran sì cocenti?""","Entonces le pregunté al Maestro: ¿Sucederá la sentencia final, y estas sanciones aumentarán, disminuirán o permanecerán sin efecto?"
"  Ed elli a me: ""Ritorna a tua scïenza, che vuol, quanto la cosa è più perfetta, più senta il bene, e così la doglienza","Él me dijo que volviera a mi experiencia científica, porque cuanto más perfecta sea la criatura, mayor será su percepción del placer y del sufrimiento."
"  Tutto che questa gente maladetta in vera perfezion già mai non vada, di là più che di qua essere aspetta""","Aunque estos pecadores nunca serán impecables, sin embargo con el Juicio definitivo alcanzarán la plenitud de su ser."
"  Noi aggirammo a tondo quella strada, parlando più assai ch’i’ non ridico","Nos movíamos alrededor del círculo, contando muchas otras historias que no devuelvo."
 venimmo al punto dove si digrada:  ,Llegamos al lugar al que bajaba y nos adentramos en el Cuarto Círculo.
" quivi trovammo Pluto, il gran nemico","y aquí conocimos a Pluto, el gran antagonista"
" ""Pape Satàn, pape Satàn aleppe"", ","Oh, Satanás, oh, Satanás, Señor del abismo."
 cominciò Pluto con la voce chioccia,Pluto comenzó con una voz roca.
" e quel savio gentil, che tutto seppe, disse per confortarmi: ""Non ti noccia la tua paura","Y aquel sabio gentil que lo sabía todo, dijo para consolarme: No dejes que el miedo te supere."
" ché, poder ch’elli abbia, non ci torrà lo scender questa roccia""","A pesar de la existencia de este demonio, no nos retendremos a escalar desde esta roca."
"  Poi si rivolse a quella ’nfiata labbia, e disse: ""Taci, maladetto lupo","Ella dirigió una mirada ácido al rostro inflamado de ira y replicó: ""Basta, oca malvada."""
 consuma dentro te con la tua rabbia,Envía tu ira a algo positivo.
"  Non è sanza cagion l’andare al cupo: vuolsi ne l’alto, là dove Michele fé la vendetta del superbo strupo""","Por medio de la voluntad divina, el arcángel Miguel realizó la venganza contra Lucifer por su soberbio pecado a través de un viaje al fondo del infierno."
"  Quali dal vento le gonfiate vele caggiono avvolte, poi che l’alber fiacca, tal cadde a terra la fiera crudele","Como una vela que es arrancada por el viento, cuando el árbol del barco se rompe, así la cruel bestia cayó al suelo."
"  Così scendemmo ne la quarta lacca, pigliando più de la dolente ripa che ’l mal de l’universo tutto insacca","Descendimos en lo profundo del Cuarto Círculo, hundiendo en ese abismo doloroso que guarda toda la iniquidad del mundo."
  Ahi giustizia di Dio,"Ahinoi, justicia sobrenatural"
 tante chi stipa nove travaglie e pene quant’io viddi? e perché nostra colpa sì ne scipa?  ,¿Quién podría acumular tanto sufrimiento y dolor como lo que vi en ese lugar? ¿Y por qué nos afecta tanto nuestra falta?
" Come fa l’onda là sovra Cariddi, che si frange con quella in cui s’intoppa, così convien che qui la gente riddi",":Como la ola cerca de Cariddi y la que viene de Scylla chocan, así los malditos tienen que bailar una frenética danza."
"  Qui vid’i’ gente più ch’altrove troppa, e d’una parte e d’altra, con grand’urli, voltando pesi per forza di poppa","En este lugar habitado por los condenados, vi más personas que en cualquier otro lugar del Infierno, empujando con fuerza grandes rocas de un lado y otro gritando."
  Percotëansi ’ncontro,Los unos se enfrentaban a los otros.
" e poscia pur lì si rivolgea ciascun, voltando a retro, gridando: ""Perché tieni?"" e ""Perché burli?""","Así, cada despliegue se volvía hacia atrás y gritaban unos a otros: ""¿Por qué mantienes firmemente la piedra?"" y ""¿Para qué la haces rodar?"""
"  Così tornavan per lo cerchio tetro da ogne mano a l’opposito punto, gridandosi anche loro ontoso metro","Siguiendo gritando palabras ofensivas, volvían al punto opuesto en la oscuridad Círculo de ambos extremos."
"  poi si volgea ciascun, quand’era giunto, per lo suo mezzo cerchio a l’altra giostra","Una vez llegados a la meta, se daban vuelta y volvían a bailar."
" E io, ch’avea lo cor quasi compunto,  dissi: ""Maestro mio, or mi dimostra che gente è questa, e se tutti fuor cherci questi chercuti a la sinistra nostra""","Yo, con el corazón afligido por la desesperación, pregunté: ""Maestro, dime quiénes son estos malditos, y si aquellos con la tonsura que tenemos a nuestra izquierda eran todos religiosos."""
"  Ed elli a me: ""Tutti quanti fuor guerci sì de la mente in la vita primaia, che con misura nullo spendio ferci",", pero que escabulliré y consumiré todo tener con vanidad.Él me dijo: ""Los hombres de todas las edades han gastado sin moderación, disipando su riqueza con orgullo y arrogancia."""
"  Assai la voce lor chiaro l’abbaia, quando vegnono a’ due punti del cerchio dove colpa contraria li dispaia",".Cuando se encuentran en la línea divisiva del círculo, su reacción contrastante es bien resaltada por sus voces diferentes."
"  Questi fuor cherci, che non han coperchio piloso al capo, e papi e cardinali, in cui usa avarizia il suo soperchio""","Aquellos que estaban sin pelo en la cabeza se convirtieron en sacerdotes, pontífices y miembros del Colegio cardenalicio, y estaban superados por la codicia en toda su exageración."
"  E io: ""Maestro, tra questi cotali dovre’ io ben riconoscere alcuni che furo immondi di cotesti mali""","Yo, sin duda, debería identificar a algunos de los que se mancharon de estos terribles crímenes, pidiendo confirmación al Maestro."
"  Ed elli a me: ""Vano pensiero aduni: la sconoscente vita che i fé sozzi, ad ogne conoscenza or li fa bruni","A él le dije: ""Las consecuencias de los errores han cambiado tanto que los hace completamente irreconocibles."""
"  In etterno verranno a li due cozzi: questi resurgeranno del sepulcro col pugno chiuso, e questi coi crin mozzi","Los avaros saldrán del más allá con las manos apretadas a puñetazos, y los pontífices volverán a aparecer con la cabeza cortada; y ellos se pelearán hasta que la muerte los separe."
"  Mal dare e mal tener lo mondo pulcro ha tolto loro, e posti a questa zuffa: qual ella sia, parole non ci appulcro","Su excesivo gasto y ahorro les ha borrado la oportunidad de tener el Paraíso, poniéndolos en esta competitividad; no usaré otras palabras para representar su dolor."
"  Or puoi, figliuol, veder la corta buffa d’i ben che son commessi a la fortuna, per che l’umana gente si rabuffa","Ahora, hijo mío, puedes ver cuán efímera es la duración de los bienes gestionados por el destino, por lo que la gente trabaja tan duro."
"  ché tutto l’oro ch’è sotto la luna e che già fu, di quest’anime stanche non poterebbe farne posare una""","Todas las riquezas acumuladas en el pasado, por más grandes que fueran, no habrían podido calmar ni una sola de estas almas."
"  ""Maestro mio"", diss’io, ""or mi dì anche: questa fortuna di che tu mi tocche, che è, che i ben del mondo ha sì tra branche?""","Le pregunté a mi maestro: ¿Qué es esta riqueza de la que hablas, con bienes del mundo que posees?"
"  E quelli a me: ""Oh creature sciocche, quanta ignoranza è quella che v’offende","Y él me dijo: ¡Oh, hombres tontos! ¡Cómo vuestra ignorancia os pone en peligro!"
 Or vo’ che tu mia sentenza ne ’mbocche,"Ahora, por favor, presta atención a mis palabras."
"  Colui lo cui saver tutto trascende, fece li cieli e diè lor chi conduce sì, ch’ogne parte ad ogne parte splende,  distribuendo igualmente la luce","El Omnisciente que trasciende cada límite creó los cielos y estableció las esferas de los ángeles para gobernarlas, para que su luz se reflejara en un círculo eterno de refutaciones entre los astros del Universo."
" Similemente a li splendor mondani ordinò general ministra e duce  che permutasse a tempo li ben vani di gente in gente e d’uno in altro sangue, oltre la difension d’i senni umani","Así estableció una sabiduría que podría manejar y administrar los bienes terrestres, transferirlos en el momento oportuno entre las diversas familias y tribus, a pesar de la oposición de la razón humana."
"  per ch’una gente impera e l’altra langue, seguendo lo giudicio di costei, che è occulto come in erba l’angue","De acuerdo con la inexorable sentencia de la fortuna, que está recomendada como una serpiente escondida en la hierba, algunas familias se enriquecen mientras que otras son arruinadas."
"  Vostro saver non ha contasto a lei: questa provede, giudica, e persegue suo regno come il loro li altri dèi","No hay nadie más que pueda contrarrestar su profunda sabiduría: se ocupa de tomar decisiones, juzgar y actuar como las otras mentes celestiales."
  Le sue permutazion non hanno triegue: necessità la fa esser veloce,No hay paz en sus transformaciones.
 sì spesso vien chi vicenda consegue,Tiene que actuar rápidamente para cumplir con la voluntad divina.
"  Quest’è colei ch’è tanto posta in croce pur da color che le dovrien dar lode, dandole biasmo a torto e mala voce",En número de casos hay un cambio de situación.
  ma ella s’è beata e ciò non ode: con l’altre prime creature lieta volve sua spera e beata si gode,".Mientras que las críticas vienen sobre ella, también por quien debe alabarla, la Fortuna continúa dando lo mejor de sí y lo que puede a la gente; cosa que muy a menudo no es apreciada: pero por eso sigue siendo serena y tranquila, mientras que junto con los ángeles hace girar su rueda."
  Or discendiamo omai a maggior pieta,Ha llegado el momento de sumergirse en un profundo estado de angustia.
" già ogne stella cade che saliva quand’io mi mossi, e ’l troppo star si vieta""",Las estrellas que brillaban cuando salí del Limbo se han ido y no podemos perder más tiempo.
  Noi ricidemmo il cerchio a l’altra riva sovr’una fonte che bolle e riversa per un fossato che da lei deriva,"Pasamos el círculo hasta la otra orilla, alimentada por una fuente que fluye a lo largo de un foso, comenzando por allí."
  L’acqua era buia assai più che persa,El agua tenía un color oscuro.
" e noi, in compagnia de l’onde bige, intrammo giù per una via diversa","Al deslizarnos por las olas negras, seguimos un camino difícil"
"  In la palude va c’ ha nome Stige questo tristo ruscel, quand’è disceso al piè de le maligne piagge grige","Este triste arroyo fluye hacia el pantano conocido como Stige, después de haberse estrellado por la estúpida ladera del infierno."
"  E io, che di mirare stava inteso, vidi genti fangose in quel pantano, ignude tutte, con sembiante offeso","Estaba mirando con interés, y vi a unos desafortunados atrapados en ese pantano melmoso; estaban todos despojados y tenían una expresión de decepción."
"  Queste si percotean non pur con mano, ma con la testa e col petto e coi piedi, troncandosi co’ denti a brano a brano","Se asaltaban no sólo con las manos, sino también con la cabeza, el pecho y los pies, destrozándose a mordidas."
"  Lo buon maestro disse: ""Figlio, or vedi l’anime di color cui vinse l’ira","El buen maestro exhortó: ""Mira, muchacho, las almas que han sido abrumadas por la cólera."""
" e anche vo’ che tu per certo credi  che sotto l’acqua è gente che sospira, e fanno pullular quest’acqua al summo, come l’occhio ti dice, u’ che s’aggira","Quiero que sepas que bajo la superficie del agua hay almas guiando, emitiendo burbujeos y ruidos similares a los perceptibles dondequiera que se mire."
"  Fitti nel limo dicon: ""Tristi fummo ne l'aere dolce che dal sol s'allegra, portando dentro accidïoso fummo:  or ci attristiam ne la belletta negra""","Expulsados por el calor apacible que suscitaba alegría bajo el sol, con cólera reprimida y tristeza dentro de nosotros, ahora tenemos la opresiva melancolía traída por estos negros charcos de barro."
" Quest’inno si gorgoglian ne la strozza, ché dir nol posson con parola integra""","Encienden estas palabras en la garganta, pues no pueden decirlo con seguridad."
"  Così girammo de la lorda pozza grand’arco, tra la ripa secca e ’l mézzo, con li occhi vòlti a chi del fango ingozza","Nos dirigimos a lo largo del fétido pantano por un rasgo significativo, entre el dique rico en rocas y el líquido acuático, con las pupilas atadas a las almas encerradas en el barro."
  Venimmo al piè d’una torre al da sezzo,Finalmente llegamos a la base de una torre alta.
" Io dico, seguitando, ch’assai prima che noi fossimo al piè de l’alta torre, li occhi nostri n’andar suso a la cima per due fiammette che i vedemmo porre, ","Continuando, puedo decir que mucho antes de llegar al pie de la torre altísima, nuestros ojos se dirigían hacia la cima y vieron dos llamas colocadas allí por alguien."
" e un’altra da lungi render cenno, tanto ch’a pena il potea l’occhio tòrre","a los desafíosOtra torre, tan remota que apenas podía verse, replicaba a las provocaciones."
  E io mi volsi al mar di tutto ’l senno,"Me volví a Virgilio, que poseía una inmensa sabiduría como el mar."
" dissi: ""Questo che dice? e che risponde quell’altro foco? e chi son quei che ’l fenno?""","Le pregunté: ""¿Cuál es el significado de esa señal? ¿Qué representa el otro y quién hizo todo esto?"""
"  Ed elli a me: ""Su per le sucide onde già scorgere puoi quello che s’aspetta, se ’l fummo del pantan nol ti nasconde""","Ver ya puedes, a lo largo de las aguas turbulentas, el que estamos esperando si el vapor del pantano no lo oculta a nosotros de nuestra observación."
"  Corda non pinse mai da sé saetta che sì corresse via per l’aere snella, com’io vidi una nave piccioletta  venir per l’acqua verso noi in quella, ",Nunca había visto una flecha arqueada tan rápido como cuando veíamos el pequeño barco navegar hacia nosotros en el agua en ese momento.
"  sotto ’l governo d’un sol galeoto, che gridava: ""Or se' giunta, anima fella","Un solo hombre al timón, que dijo: ""¡Mira, aquí está el alma malvada!."""
"  ""Flegïàs, Flegïàs, tu gridi a vòto"", disse lo mio segnore, ""a questa volta: più non ci avrai che sol passando il loto""","Mi maestro dijo: ""Flegias, no grites innecesariamente esta vez: sólo estaremos contigo para pasar por el pantano."""
"  Qual è colui che grande inganno ascolta che li sia fatto, e poi se ne rammarca, fecesi Flegïàs ne l’ira accolta","Flejas se enfureció, enfureció, después de oír el engaño que se le había cometido y haber sentido arrepentimiento."
"  Lo duca mio discese ne la barca, e poi mi fece intrare appresso lui",Mi acompañante me adelantó en el bote y luego me invitó a subir.
 e sol quand’io fui dentro parve carca,"En ese momento, el barco parecía tener un cargamento."
"  Tosto che ’l duca e io nel legno fui, segando se ne va l’antica prora de l’acqua più che non suol con altrui","Tan pronto como Virgilio y yo subimos a bordo, el barco se desprendió del suelo con más fuerza de lo que solía hacer."
"  Mentre noi corravam la morta gora, dinanzi mi si fece un pien di fango, e disse: ""Chi se’ tu che vieni anzi ora?""","Mientras estábamos atravesando ese pantano turbio, una criatura sucia de barro se acercó a mí y preguntó: ""¿Quién eres tú que llegas al infierno antes del destino?."""
"  E io a lui: ""S’i’ vegno, non rimango","Durante mucho tiempo repliqué: ""Si viniera, mi estancia sería limitada."""
" ma tu chi se’, che sì se’ fatto brutto?""",¿Quién eres tú desde que te hicieron irreconocible?
" Rispuose: ""Vedi che son un che piango""","Ella respondió: ""Como puedes ver, estoy terriblemente sufriendo."""
"  E io a lui: ""Con piangere e con lutto, spirito maladetto, ti rimani","Y le dije: ""Sujétate triste y de duelo, espíritu inicuo."""
" ch’i’ ti conosco, ancor sie lordo tutto""","A pesar de todo tu cultivo de lodo, te reconozco."
  Allor distese al legno ambo le mani,Entonces el hombre maldito se inclinó con las dos manos hacia el barco.
" per che ’l maestro accorto lo sospinse, dicendo: ""Via costà con li altri cani""","El maestro, prudente, lo expulso ordenándole: ""Vete de aquí inmediatamente y vuelve con tus semejantes."""
  Lo collo poi con le braccia mi cinse,Me apretó fuerte en el cuello con sus brazos.
" basciommi ’l volto e disse: ""Alma sdegnosa, benedetta colei che ’n te s’incinse","Le dio un beso en la cara y se exclamó: ""¡Oh alma magnífica, bendita sea quien te haya engendrado!."""
  Quei fu al mondo persona orgogliosa,Él se jactó de ser una figura autorizada en el mundo.
 bontà non è che sua memoria fregi: così s’è l’ombra sua qui furïosa,"No hay ningún gesto noble que justifique su reputación, así que su alma sigue aquí, en un estado de furia."
"  Quanti si tegnon or là sù gran regi che qui staranno come porci in brago, di sé lasciando orribili dispregi""","Muchos hombres creen que tienen una existencia real, pero en el infierno se vuelven tan insignificantes como las ranas en el barro, dejando sobre su paso una memoria desagradable."
"  E io: ""Maestro, molto sarei vago di vederlo attuffare in questa broda prima che noi uscissimo del lago""","Y yo: ""Maestro, tengo un inmenso deseo de verlo hundirse en el aquitrino antes de que salga del pantano."""
"  Ed elli a me: ""Avante che la proda ti si lasci veder, tu sarai sazio: di tal disïo convien che tu goda""","Antes de llegar a la orilla, serás feliz: es importante que se cumpla tu deseo."
"  Dopo ciò poco vid’io quello strazio far di costui a le fangose genti, che Dio ancor ne lodo e ne ringrazio","Poco después vi que los condenados inmersos en el barro hicieron de él un gran sacrificio, por lo cual todavía lo alabo y doy gracias a Dios."
"  Tutti gridavano: ""A Filippo Argenti""","""Los exorcistas ganaban fuerza, gritando: ""¡Contro Filippo Argenti!"""
 e ’l fiorentino spirito bizzarro in sé medesmo si volvea co’ denti,El singular temperamento florentino se mordía solo con sus propios dientes.
"  Quivi il lasciammo, che più non ne narro",No dije nada más sobre él después de dejarlo aquí.
" ma ne l’orecchie mi percosse un duolo, per ch’io avante l’occhio intento sbarro","Mientras escuchaba, oí un coro desolado que me asustó hasta el punto de meterme en la cabeza."
"  Lo buon maestro disse: ""Omai, figliuolo, s’appressa la città c’ ha nome Dite, coi gravi cittadin, col grande stuolo""","El maestro de la bondad exclamó: ""En la proximidad, heredero mío, está la afligida ciudad conocida como Dedos habitada por sus pobres habitantes y un enorme despliegue de demonios."""
"  E io: ""Maestro, già le sue meschite là entro certe ne la valle cerno, vermiglie come se di foco uscite  fossero""","Le exclamé a mi maestro: ""Miro sus mezquitas en la distancia, semejantes a llamas vivas, de un rojo ardiente."""
" Ed ei mi disse: ""Il foco etterno ch’entro l’affoca le dimostra rosse, come tu vedi in questo basso inferno""","Él me dijo: ""Las llamas incandescentes en este bajo infierno son lo que le tiñe el color que puedes admirar."""
  Noi pur giungemmo dentro a l’alte fosse che vallan quella terra sconsolata: le mura mi parean che ferro fosse,Llegamos a los profundos barrancos que envolvían la desolada tierra: los muros me parecían fabricados de hierro.
"  Non sanza prima far grande aggirata, venimmo in parte dove il nocchier forte ""Usciteci"", gridò: ""qui è l’intrata""","Después de dar una gran vuelta, finalmente llegamos a su destino donde el horrible carruaje gritó: ¡Bajen, esta es la etapa!"
"  Io vidi più di mille in su le porte da ciel piovuti, che stizzosamente dicean: ""Chi è costui che sanza morte  va per lo regno de la morta gente?""","Mientras me dirigía hacia las puertas, oí un sonido sombrío y ruidoso que provenía de lo alto: más de mil seres inicuos habían descendido de los cielos gritando con ira: ¿Por qué temeridad se atreve esta criatura a cruzar el reino de los extintos?"
 E ’l savio mio maestro fece segno di voler lor parlar segretamente,Mi sabio maestro indicó el deseo de hablar con ellos individualmente.
"  Allor chiusero un poco il gran disdegno e disser: ""Vien tu solo, e quei sen vada che sì ardito intrò per questo regno","Ellos calmaron un poco su indignación y dijeron: ""Tú vienes solo, y el otro tiene que irse para que se atreva a entrar en esta morada."""
  Sol si ritorni per la folle strada: ,"Recupera el camino que has elegido a ritmo frenético, si eres lo suficientemente atrevido."
"  pruovi, se sa ché tu qui rimarrai, che li ha’ iscorta sì buia contrada""","De hecho, les mostraste su camino en la oscuridad, así que tienes que quedarte aquí."
"  Pensa, lettor, se io mi sconfortai nel suon de le parole maladette, ché non credetti ritornarci mai","Recordé, lector, lo consolado que me sentía a pesar de esas malditas palabras: Tenía fe en que algún día volvería a la Tierra."
"  ""O caro duca mio, che più di sette volte m’ hai sicurtà renduta e tratto d’alto periglio che ’ncontra mi stette,  non mi lasciar"", diss’io, ""così disfatto","Me volví a mi preciosa guía, que siempre había proporcionado protección y me había salvado de un grave peligro, suplicándole que no me abandonara en esa situación."
" e se ’l passar più oltre ci è negato, ritroviam l’orme nostre insieme ratto""","Si no podemos seguir adelante, tratemos de avanzar hacia atrás."
"  E quel segnor che lì m’avea menato, mi disse: ",El maestro que me acompañó hasta ese punto me dijo:
"  ""Non temer ché ’l nostro passo non ci può tòrre alcun: da tal n’è dato","No temas, porque nada puede obstaculizar nuestro camino, decretado por Dios."
"  Ma qui m’attendi, e lo spirito lasso conforta e ciba di speranza buona, ch’i’ non ti lascerò nel mondo basso""",Quédate aquí y date un poco de esperanza positiva porque nunca te abandonaré en el destino del infierno.
"  Così sen va, e quivi m’abbandona lo dolce padre, e io rimagno in forse, che sì e no nel capo mi tenciona",De modo que el padre cariñoso dejó la escena y me dejó atrás con una enorme incertidumbre sobre lo que podría haber sucedido.
  Udir non potti quello ch’a lor porse,No pude oír lo que le dijo a los demonios.
" ma ei non stette là con essi guari, che ciascun dentro a pruova si ricorse","Sin embargo, no se quedaron a discutir mucho tiempo porque cada uno de ellos reanudó rápidamente el camino al que lo llevaban los muros de la ciudad"
"  Chiuser le porte que’ nostri avversari nel petto al mio segnor, che fuor rimase e rivolsesi a me con passi rari","Nuestros adversarios cerraron el acceso a mi profesor, quien tuvo que volver hacia mí con marchas asentadas."
"  Li occhi a la terra e le ciglia avea rase d’ogne baldanza, e dicea ne’ sospiri: ""Chi m' ha negate le dolenti case""","?Su cabeza era inclinada, extremadamente insegura; mientras suspiraba y se preguntaba: ""¿Quién me impidió entrar en la ciudad dolorosa?."""
"  E a me disse: ""Tu, perch’io m’adiri, non sbigottir, ch’io vincerò la prova, qual ch’a la difension dentro s’aggiri","Me dijo: ""No pierdas la esperanza, aunque estoy enojado. El resultado de la prueba será a mi favor, cualquiera que sea el plan defensiva que hayan preparado en la ciudad."""
  Questa lor tracotanza non è nova,Su aire de superioridad no es nada nuevo.
" ché già l’usaro a men segreta porta, la qual sanza serrame ancor si trova","Usaron esta puerta para defender una entrada menos escondida, que todavía no tiene puertas."
Sovr’essa vedestù la scritta morta: ,La inscripción amenazadora estaba grabada en ella.
"e già di qua da lei discende l’erta, passando per li cerchi sanza scorta,  tal che per lui ne fia la terra aperta""","Un puesto celestial desciende a lo largo del descenso, cruzando los Círculos en ausencia de guardia y dará lugar a un camino para nosotros."
" Quel color che viltà di fuor mi pinse veggendo il duca mio tornare in volta, più tosto dentro il suo novo ristrinse","Mi miedo que se había pintado en mi cara, al ver mi guía retroceder, hizo que Virgilio mantuviera sus dudas para sí mismo."
 Attento si fermò com’uom ch’ascolta,"Se arrestó, poniendo su oído para oír."
 ché l’occhio nol potea menare a lunga per l’aere nero e per la nebbia folta,"A pesar de la oscuridad y la espesa niebla, no podía ver mucho en la distancia."
"""Pur a noi converrà vincer la punga"", cominciò el, ""se non tal ne s’offerse","Ha exclamado: ¡Sólo si el apoyo extranjero no está garantizado, es seguro que triunfaremos en la empresa!"
" Oh quanto tarda a me ch’altri qui giunga""",Espero que llegue pronto.
"  I’ vidi ben sì com’ei ricoperse lo cominciar con l’altro che poi venne, che fur parole a le prime diverse","Si supiera que me di cuenta de que si entendía la situación, su discurso sería diferente al del principio."
"  ma nondimen paura il suo dir dienne, perch’io traeva la parola tronca forse a peggior sentenzia che non tenne","Aunque sus palabras me causaron miedo, interpreté la frase interrumpida de manera más negativa de lo que realmente era."
"  ""In questo fondo de la trista conca discende mai alcun del primo grado, che sol per pena ha la speranza cionca?""","¿Se ha comprobado alguna vez que un alma procedente del primer cielo, cuya suerte está condenada a faltar de esperanza para salvarse, ha alcanzado los más profundos Infiernos?"
  Questa question fec’io,Interrogué a Virgilio sobre este tema.
" e quei ""Di rado incontra"", mi rispuose, ""che di noi faccia il cammino alcun per qual io vado",Se produce raramente que uno de nosotros recorra este mismo camino.
"  Ver è ch’altra fïata qua giù fui, congiurato da quella Eritón cruda che richiamava l’ombre a’ corpi sui","Sin embargo, yo fui llamado aquí por Eritone, la cruel maga que invitaba a las almas a volver a apropiarse de sus cuerpos."
"  Di poco era di me la carne nuda, ch’ella mi fece intrar dentr’a quel muro, per trarne un spirto del cerchio di Giuda","Hace poco me había separado de mi cuerpo, cuando ella me llevó dentro de esas paredes para evocar una esencia de la Judeca."
"  Quell’è ’l più basso loco e ’l più oscuro, e ’l più lontan dal ciel che tutto gira: ben so ’l cammin però ti fa sicuro","Ese es un lugar tan extremo en el infierno, el más remoto del primer móvil: yo sé cómo llegar hasta allí, así que no temas."
"  Questa palude che ’l gran puzzo spira cigne dintorno la città dolente, u’ non potemo intrare omai sanz’ira""","La ciudad de Dite está rodeada por el pantano maloliente, que no podemos engañar sino forzando la voluntad de los demonios."
"  E altro disse, ma non l’ ho a mente","Añadió algo más, pero no lo recuerdo."
" però che l’occhio m’avea tutto tratto ver’ l’alta torre a la cima rovente, ",La vista del alto campanario de los bordes incandescentes captó mi atención.
" dove in un punto furon dritte ratto tre furïe infernal di sangue tinte, che membra feminine avieno e atto,  e con idre verdissime eran cinte","En un punto se habían mostrado las tres furias infernales, cuyo cuerpo estaba manchado de sangre y su actitud debida a la de las mujeres; rodeadas de iderias que emanaban un verde intenso."
" serpentelli e ceraste avien per crine, onde le fiere tempie erano avvinte","Tenían el pelo entrelazado con serpientes y cerastas, drapeadas alrededor de las sienes"
"  E quei, che ben conobbe le meschine de la regina de l’etterno pianto, ""Guarda"", mi disse, ""le feroci Erine","Virgilio, inmediatamente reconociendo las siervas de la reina del infierno, me hizo notar: "
  Quest’è Megera dal sinistro canto,Megera está a la izquierda.
 quella che piange dal destro è Aletto,Aletto es el que está llorando a la derecha.
" Tesifón è nel mezzo""",Tesifone está en el centro.
 e tacque a tanto,Entonces se quedó en silencio.
  Con l’unghie si fendea ciascuna il petto,Cada una se marchitaba el pecho con las uñas
" battiensi a palme e gridavan sì alto, ch’i’ mi strinsi al poeta per sospetto","Ellos chocaban con sus manos y gritaban tan fuerte que yo, aterrorizado, me aferré a Virgilio."
"  ""Vegna Medusa: sì ’l farem di smalto"", ",Invoquemos a Medusa para que convierta a esta persona en piedra.
  dicevan tutte riguardando in giuso,todas bajaban la mirada.
" ""mal non vengiammo in Tesëo l’assalto""",Deberíamos haber vengado el ataque de Teseo.
"  ""Volgiti ’n dietro e tien lo viso chiuso",Date la vuelta y mantén los ojos cerrados.
" ché se ’l Gorgón si mostra e tu ’l vedessi, nulla sarebbe di tornar mai suso""","Si tuvieras la audacia de mirar a la Gorgona, no habría posibilidad de que regresaras a la Tierra."
  Così disse ’l maestro,El maestro pronunció esas palabras
" ed elli stessi mi volse, e non si tenne a le mie mani, che con le sue ancor non mi chiudessi","Él se hizo cargo de que yo me cubriera los ojos, yendo mucho más lejos: fue a completar la obra uniendo también sus manos a las mías."
"  O voi ch'avete li 'ntelletti sani, mirate la dottrina che s'asconde sotto 'l velame de li versi strani","Aquellos que gocen de una inteligencia aguda, tomen buena nota de la sabiduría oculta bajo mis palabras enigmáticas."
"  E già venìa su per le torbide onde un fracasso d’un suon, pien di spavento, per cui tremavano amendue le sponde,  non altrimenti fatto che d’un vento impetüoso per li avversi ardori, che fier la selva e sanz’alcun rattento  li rami schianta, abbatte e porta fori","A lo largo de las aguas fangosas del Estige se propagaba un ruido ensordecedor, infundiendo tanto terror que hacía temblar ambas orillas; era como el fuerte viento que golpea el bosque con sus cambios de temperatura sin tener ninguna consideración en destruir y arrastrar los árboles."
" dinanzi polveroso va superbo, e fa fuggir le fiere e li pastori","Procede con aire de desafío entre la tierra barrida por el viento, infundiendo miedo a las ferias y a los campesinos."
"  Li occhi mi sciolse e disse: ""Or drizza il nerbo del viso su per quella schiuma antica per indi ove quel fummo è più acerbo""","Virgilio me dio la inspiración para mirar hacia ese lejano pantano, donde nublaba una densa niebla."
"  Come le rane innanzi a la nimica biscia per l’acqua si dileguan tutte, ","Como las ranas se escapan cuando ven a su enemiga, la bisagra."
"  fin ch’a la terra ciascuna s’abbica,  ",hasta que cada una aterrice en tierra firme
