Filename,Original,Translate
trad_convivio_trattato_2_9.csv,"Tornando al proposito, dico che in questo verso che comincia  Trova contraro tal che lo distrugge, intendo manifestare quello che dentro a me l anima mia ragionava, cio  l antico pensiero contra lo nuovo. E prima brievemente manifesto la cagione del suo lamentevole parlare, quando dico  Trova contraro tal che lo distrugge l umil pensero che parlar mi s le d un angela che  n cielo   coronata. Questo   quello speziale pensiero, del quale detto   di sopra che solea  esser vita dello cor dolente .","Ritornando al tema principale, dichiaro che nell inizio della stanza L umile pensiero che parlava il mio scopo   quello di trasmettere ci  che la mia anima ha detto in me, cio  ci  che il vecchio pensiero ha detto contro il nuovo. Prima di tutto spiego brevemente la causa delle sue parole piaghevoli, quando dico  L umile pensiero che mi parlava di un angelo incoronato in cielo trova in questo un avversario fatale. Queste parole sono pronunciate da quel particolare pensiero che ho detto sopra che il mio cuore dolente ha usato per trarre la sua vita da esso."
trad_convivio_trattato_2_9.csv,"Poi quando dico  L anima piange, s  ancor len dole, manifesto l anima mia essere ancora dalla sua parte e con tristizia parlare  e dico che dice parole lamentandosi, quasi come si maravigliasse della s bita transmutazione, dicendo  Oh lassa a me, come si fugge questo pietoso che m ha consolata! Ben pu  dire  consolata , ch  nella sua grande perdita questo pensiero che in cielo salia, l avea data molta consolazione.","Quando continuo a dire  L anima si lamenta, cos  intensamente si addolora ancora di quel pensiero, io spiego che la mia anima   ancora dalla parte del primo, e parla con tristezza  si lamenta la sua condizione, come se meravigliarsi del cambiamento improvviso, dove dice  Che dolore   il mio  come lei fugge, questo compassionevole che mi ha consolato! Ebbene, pu  dire consolato, perch  quando la mia anima ha sofferto la sua grande perdita questo pensiero che salirebbe al cielo lo ha portato profonda consolazione."
trad_convivio_trattato_2_9.csv,"Poi appresso, ad iscusa di s  dico che si volge tutto lo mio pensiero, cio  l anima, della quale dico  questa affannata , e parla contra li occhi  e questo si manifesta quivi  De li occhi miei dice questa affannata. E dico ch ella dice di loro e contra loro tre cose.","Dico allora che il mio pensiero pi  profondo, cio  la mia anima  parlato qui come questo stanco , si alz  a sua difesa, e inveished contro i miei occhi  lo descrivo alle parole  Dei miei occhi questo stanco dice."
trad_convivio_trattato_2_9.csv,"La prima   che biastemmia l ora che questa donna li vide. E qui si vuol sapere che, avegna che pi  cose nell occhio a un ora possano venire, veramente quella che viene per retta linea nella punta della pupilla, quella veramente si vede e nella imaginativa si suggella solamente.","La mia anima ha tre cose da dire sui miei occhi, tre cariche da mettere contro di loro. In primo luogo, maledice l ora in cui questa signora li ha visti. Qui dovrebbe essere spiegato che anche se molte cose possono entrare nell occhio in una sola volta,   in realt  quello che viene lungo una linea retta nella punta stessa dell alunno che   realmente visto, e quello solo che si impregna sull immaginazione."
trad_convivio_trattato_2_9.csv,"E questo   per  che  l nervo per lo quale corre lo spirito visivo,   diritto a quella parte, e per  veramente l occhio l altro occhio non pu  guardare, s  che esso non sia veduto da lui  ch , s  come quello che mira riceve la forma nella pupilla per retta linea, cos  per quella medesima linea la sua forma se ne va in quello ch ello mira  e molte volte, nel dirizzare di questa linea, discocca l arco di colui al quale ogni arme   leggiere. Per  quando dico   che tal donna li vide ,   tanto a dire quanto che li occhi suoi e li miei si guardaro.","La ragione di questo   che il nervo, lungo il quale il potere visivo viaggia, si dirige in quella direzione  cos  infatti un occhio non pu  guardare un altro occhio senza essere visto da esso, perch  proprio come l occhio che guarda riceve la forma nella sua pupilla da lungo una linea retta, cos  la sua forma esce lungo quella stessa linea nell occhio su cui sta guardando. E spesso quando gli occhi sono diretti lungo questa linea particolare una freccia   lasciata volare da colui che fa luce lavoro di ogni difesa. Cos , quando dico che questa signora li vide questo   lo stesso come dire che i suoi occhi e i miei guardavano l uno nell altro."
trad_convivio_trattato_2_9.csv,"La seconda cosa che dice, si   che riprende la sua disobedienza, quando dice  E perch  non credeano a me di lei? Poi procede alla terza cosa, e dice che non dee s  riprendere di provedimento, ma loro di non ubbidire  per  che dice che alcuna volta, di questa donna ragionando, dicesse  Nelli occhi di costei doverebbe esser virt  sopra me, se ella avesse aperta la via di venire  e questo dice quivi  Io dicea ben  nelli occhi di costei.","In secondo luogo, li rimprovera con disobbedienza, alle parole  O perch  non hanno tenuto conto di quello che ho detto di lei? E poi continua a fare il terzo punto, dicendo che non dovrebbe incolpare se stessa, per qualche mancanza di lungimiranza, ma loro, per non obbedire, perch  dichiara che di tanto in tanto, parlando di questa signora   Ai suoi occhi certamente ci sarebbe una potenza che non potrei resistere, se la strada fosse lasciata aperta per lei.  Dice questo alle parole  Ho detto loro   Senza dubbio, ai suoi occhi ... ."
trad_convivio_trattato_2_9.csv,"E bene si dee credere che l anima mia conoscea la sua disposizione atta a ricevere l atto di questa donna, e per  ne temea  ch  l atto dell agente si prende nel disposto paziente, s  come dice lo Filosofo nel secondo dell Anima. E per , se la cera avesse spirito da temere, pi  temerebbe di venire allo raggio del sole che non farebbe la pietra, per  che la sua disposizione riceve quello per pi  forte operazione.","Non ci dovrebbe essere il minimo dubbio che la mia anima ha riconosciuto che la sua disposizione era tale da essere prontamente influenzato dall influenza di questa signora, e che proprio per questo motivo   andato nel timore di lei, perch  l influenza di qualsiasi agente produce il suo effetto in un soggetto che   disposto a riceverlo, come il filosofo dice in On the Soul. Quindi, se un pezzo di cera aveva la capacit  di temere, avrebbe pi  paura di una pietra di essere esposto alla luce del sole, dal momento che la disposizione della cera   tale da essere pi  potentemente influenzato in tal modo."
trad_convivio_trattato_2_9.csv,"Ultimamente manifesta l anima nel suo parlare la presunzione loro pericolosa essere stata, quando dice  E non mi valse ch io ne fosse acorta, che non mirasser tal, ch io ne son morta. Non l   mirasser , dice, colui di cui prima detto avea   colui che le mie pari ancide . E cos  termina le sue parole  alle quali risponde lo novo pensiero, s  come nel seguente capitolo si dichiarer .","Le parole dell anima spiegano infine che l insouciance dei suoi occhi aveva portato al pericolo, quando dice  Ma non mi ha fatto bene essere consapevole di questo  sono andati dritti avanti e guardato su di lei, e in tal modo hanno causato la mia morte  dicendo che hanno guardato su di lei, si riferisce a colui che aveva descritto in precedenza come colui che uccide tutti come me. Su questa nota si avvicinano le sue parole  a loro risponde il nuovo pensiero, come sar  raccontato nel capitolo seguente."
trad_convivio_trattato_2_10.csv,"Dimostrata   la sentenza di quella parte nella qual parla l anima, cio  l antico pensiero che si corruppe. Ora seguentemente si dee mostrare la sentenza della parte nella qual parla lo pensiero nuovo avverso  e questa parte si contiene tutta nel verso che comincia   Tu non se  morta .","Ho chiarito il significato di quella parte in cui l anima parla, il vecchio pensiero che viene distrutto.   ora di procedere a chiarire il significato della parte in cui parla il suo avversario, il nuovo pensiero  questa parte   interamente contenuta nella stanza iniziale  Tu non sei morto."
trad_convivio_trattato_2_10.csv,"La qual parte, a bene intendere, si vuole in due partire  ch  nella prima parte nella seconda parte , che comincia   Mira quant ell   p etosa .","Questa parte sar  meglio compresa se si riconosce che ha due suddivisioni  nel primo il pensiero opposto rimprovera all anima di essere base  nel secondo dice a quest anima che   stata rimproverata ci  che deve fare, a cominciare dalle parole  Guarda quanto   compassionevole ... lei."
trad_convivio_trattato_2_10.csv,"Dice adunque, continuandosi all ultime sue parole  Non   vero che tu sie morta  ma la cagione per che morta ti pare essere, si   uno smarrimento nel quale se  caduta vilmente per questa donna che   apparita    e qui   da notare che, s  come dice Boezio nella sua Consolazione,  ogni s bito movimento di cose non aviene sanza alcuno discorrimento d animo     e questo vuol dire lo riprendere di questo pensiero.","Prendendo le parole finali dell anima, dice  non   vero che siete morti  ci  che vi fa pensare che siete un disorientamento in cui siete caduti basicamente a causa di questa signora che   apparsa. Va notato qui che, come dice Boezio nella sua Consolazione,  nessun cambiamento improvviso nelle circostanze si verifica senza la mente che subisce un certo disorientamento  Questo   ci  che si intende con il rimprovero fatto dal nuovo pensiero."
trad_convivio_trattato_2_10.csv,"Lo quale si chiama  spiritel d amore  a dare a intendere che lo consentimento mio piegava inver di lui  e cos  si pu  questo intendere maggiormente, e conoscer la sua vittoria, quando dice gi   anima nostra , faccendosi familiare di quella.","Questo pensiero   chiamato  un nuovo spirito d amore  per indicare che il mio potere di consenso   stato inclinato a suo favore  questo   ulteriormente e pi  chiaramente indicato, e la vittoria di questo pensiero segnalato in anticipo, quando anche in questa fase utilizza le parole  la nostra anima,  assumendo amicizia con esso."
trad_convivio_trattato_2_10.csv,"Poi, com   detto, comanda quello che far dee quest anima ripresa per venire lei a s , e lei dice  Mira quant ell   p etosa e um le  ch  sono propio rimedio alla temenza, della qual parea l anima passionata, due cose,  e  sono queste che, massimamente congiunte, fanno della persona bene sperare, e massimamente la pietade, la quale fa risplendere ogni altra bontade col lume suo. Per che Virgilio, d Enea parlando, in sua maggiore loda pietoso lo chiama.","Poi, come   stato notato, dice a quest anima che   stata rimproverata ci  che deve fare per riconquistare il suo possesso di s . Le dice  Guarda com   compassionevole e umile, perch  ci sono due qualit  che sono il rimedio giusto per la paura, che   l emozione che chiaramente ha sopraffatto l anima. Queste sono le qualit  appena menzionate, che, in particolare in combinazione, danno garanzia della buona volont  di una persona  questo   particolarmente vero per la compassione, che rende ogni altra buona qualit  radiosa con la sua luce. Ecco perch  il pi  grande tributo che Virgilio paga ad Enea   quello di chiamarlo compassionevole."
trad_convivio_trattato_2_10.csv,"E non   pietade quella che crede la volgare gente, cio  dolersi dell altrui male, anzi   questo uno suo speziale effetto, che si chiama misericordia e d    passione  ma pietade non   passione, anzi   una nobile disposizione d animo, apparecchiata di ricevere amore, misericordia ed altre caritative passioni.","N  la compassione   ci  che la gente comune comprende con questa parola, cio , commettendo con qualcuno nella sua disgrazia  questo  , piuttosto, uno dei suoi effetti particolari, chiamato piet , che   un emozione evocata in noi. La compassione, tuttavia, non   un emozione evocata in noi, ma una disposizione nobile della mente, ricettiva all amore, alla piet  e ad altre emozioni gentili."
trad_convivio_trattato_2_10.csv,"Poi dice  Mira anche quanto   saggia e cortese nella sua grandezza. Or dice tre cose le quali, secondo quelle che per noi acquistar si possono, massimamente fanno la persona piacente. Dice  saggia   or che   pi  bello in donna che savere? Dice  cortese   nulla cosa sta pi  in donna bene che cortesia. E non siano li miseri volgari anche di questo vocabulo ingannati, che credono che cortesia non sia altro che larghezza  e larghezza   una speziale, e non generale, cortesia!","Continua  Vedi, anche, quanto saggia e cortese   nella sua grandezza. Qui, parlando di quelle qualit  che noi esseri umani possiamo acquisire con i nostri sforzi, ne individua tre che la maggior parte ci attira ad una persona. Parla del suo essere  saggio   ora cosa c   di pi  attraente in una donna della saggezza? Parla del suo essere  cortevole   niente di pi  diventa donna che cortesia. E il popolo miserabile non dovrebbe rimanere nell ignoranza sul significato di questa parola, credendo che la cortesia non significhi altro che la liberalit   anche la liberalit    una particolare forma di cortesia, non di cortesia nel suo senso generico."
trad_convivio_trattato_2_10.csv,"Cortesia e onestade   tutt uno  e per  che nelle corti anticamente le vertudi e li belli costumi s usavano, s  come oggi s usa lo contrario, si tolse quello vocabulo dalle corti, e fu tanto a dire cortesia quanto uso di corte. Lo qual vocabulo se oggi si togliesse dalle corti, massimamente d Italia, non sarebbe altro a dire che turpezza.","Cordialit  e bont  umana sono una cosa sola e la stessa cosa    stato perch  le virt  e le buone maniere erano la forma normale di condotta nei tribunali dei tempi antichi come sono i loro opposti oggi che questa parola   stata derivata dai tribunali, e la cortesia   stata presa per significare esattamente la forma normale di condotta a corte. Se questa parola oggi da derivare dai tribunali, soprattutto dall Italia, significherebbe semplicemente degrado."
trad_convivio_trattato_2_10.csv,"Dice  nella sua grandezza . La grandezza temporale, della quale qui s intende, massimamente sta bene acompagnata colle due predette bontadi, per  ch ell apre lume che mostra lo bene e l altro della persona chiaramente. E quanto savere e quanto abito virtuoso non si pare, per questo lume non avere! e quanta mat t er a e quanti vizii si discernono per avere questo lume!","Il nuovo pensiero dice nella sua grandezza. La grandezza sociale, che   ci  a cui si riferisce qui, diventa la maggior parte una persona quando   accompagnata dalle altre due buone qualit  appena dette, perch  getta una luce che porta in chiaro rilievo la bont  di una persona, o l opposto. Quale sapienza e virt  personale passano inosservate perch  manca questa luce! Quale insensatezza, quali vizi si rivelano perch  questa luce   posseduta!"
trad_convivio_trattato_2_10.csv,"Meglio sarebbe alli miseri grandi, matti, stolti e viziosi, essere in basso stato, ch  n  in mondo n  dopo la vita sarebbero tanto infamati. Veramente per costoro dice Salomone nello Ecclesiaste   E un altra infermitade pessima vidi sotto lo sole, cio  ricchezze conservate in male del loro signore .","Sarebbe meglio per i grandi che conducono la vita di base essere di umile propriet , insensato, stupido e vizioso come sono, perch  allora n  durante la loro vita n  dopo la loro morte sarebbero cos  infame.   senza dubbio con loro in mente che Salomone dice in Ecclesiaste   E un altro male ho visto sotto il sole, del peggior tipo  ricchezze possedute a danno del loro proprietario. "
trad_convivio_trattato_2_10.csv,"Poi sussequentemente impone a lei, cio  all anima mia, che chiami omai costei sua donna, promettendo a lei che di ci  assai si contenter , quando ella sar  delle sue addornezze acorta  e questo dice quivi  Ch  se tu non t inganni, tu vedrai. N  altro dice infino alla fine di questo verso.","Continua ad istruirla  cio  la mia anima  a chiamare quella donna la sua signora d ora in poi, promettendole che questo porter  la sua grande felicit , quando si render  conto della molteplicit  della bellezza della signora  lo dice alle parole  Perch , se bandisci l autodecessione, ne testimonierai. Continua questo stesso tema fino alla fine della stanza. Questo completa il significato letterale di tutto quello che dico in questa canzone quando ti rivolgi a quelle intelligenze celesti."
trad_convivio_trattato_2_11.csv,"Ultimamente, secondo che di sopra disse la littera di questo comento quando partio le parti principali di questa canzone, io mi rivolgo colla faccia del mio sermone alla canzone medesima, e a quella parlo.","Infine, come   stato espressamente indicato nel commento quando ho diviso questo canzone nelle sue parti principali, mi giro nella persona delle mie parole per affrontare il canzone stesso e parlare ad esso."
trad_convivio_trattato_2_11.csv,"E acci  che questa parte pi  pienamente sia intesa, dico che generalmente si chiama in ciascuna canzone  tornata , per  che li dicitori che prima usaro di farla, fenno quella perch , cantata la canzone, con certa parte del canto ad essa si ritornasse.","Questa parte sar  pi  pienamente compresa se spiegher  che nella canzone questa parte   generalmente chiamata la  tornata  perch  i poeti che introdussero l usanza di comporrla lo fecero in modo che, una volta che la canzone stessa fosse stata cantata, potessero girarla e indirizzarla, usando parte della canzone per farlo."
trad_convivio_trattato_2_11.csv,"Ma io rade volte a quella intenzione la feci, e acci  che altri se n acorgesse, rade volte la puosi coll ordine della canzone quanto   allo numero che alla nota   necessario  ma fecila quando alcuna cosa in addornamento della canzone era mestiero a dire, fuori della sua sentenza, s  come in questa e nell altre vedere si potr e.","Io, tuttavia, ho avuto raramente questa intenzione nel comporre questa parte, e per indicare questo ho raramente introdotto nello schema della canzone come parte del metro richiesto per completare la forma musicale  ne ho composto uno quando qualcosa di supplementare al tema della canzone stessa doveva essere detto, come si pu  vedere in questo o in qualsiasi altra tornata che ho composto."
trad_convivio_trattato_2_11.csv,"E per  dico al presente che la bontade e la bellezza di ciascuno sermone sono intra loro partite e diverse  ch  la bontade   nella sentenza, e la bellezza   nell ornamento delle parole  e l una e l altra   con diletto, avegna che la bontade sia massimamente dilettosa.","Cos , in questo caso, dichiaro che la bont  e la bellezza di ci  che si dice sono sempre molto separate e distinte l una dall altra  la bont  si trova nel significato, e la bellezza nell arte verbale  entrambi portano delizia, anche se la bont    sommamente deliziosa."
trad_convivio_trattato_2_11.csv,"Onde, con ci  sia cosa che la bontade di questa canzone fosse malagevole a sentire per le diverse persone che in essa s inducono a parlare, dove si richeggiono molte distinzioni, e la bellezza fosse agevole a vedere, parvemi mestiero alla canzone che per li altri si ponesse pi  mente alla bellezza che alla bontade. E questo   quello che dico in questa parte.","Di conseguenza, poich  la bont  di questo canzone   stata difficile da percepire a causa delle diverse persone che sono portate avanti per parlare, qualcosa che richiede molte distinzioni, mentre la sua bellezza era facile da vedere, mi   sembrato necessario aggiungere al canzone qualcosa per l effetto che la corsa ordinaria delle persone dovrebbe concentrarsi sulla sua bellezza piuttosto che sulla sua bont . Questo   il punto che faccio in questa parte."
trad_convivio_trattato_2_11.csv,"Ma per  che molte fiate aviene che l amonire pare presuntuoso, per certe condizioni suole lo rettorico indirettamente parlare altrui, dirizzando le sue parole non a quello per cui dice, ma verso un altro. E questo modo si tiene qui veramente  ch  alla canzone vanno le parole, e alli uomini la  ntenzione.","Tuttavia, dal momento che spesso accade che ad ammonire appare presuntuoso, il retorico di fronte a certe situazioni di solito parla indirettamente al suo pubblico, rivolgendo le sue parole non a colui per cui sono parlate ma a qualcun altro. Questo   infatti l approccio che adottiamo qui, perch  le parole sono rivolte al canzone, e il loro significato agli esseri umani."
trad_convivio_trattato_2_11.csv,"Dico adunque  Io credo, canzone, che radi sono, cio  pochi, quelli che intendano te bene. E dico la cagione, la quale   doppia. Prima  per  che faticosa parli    faticosa , dico, per la cagione che detta      poi  per  che forte parli    forte , dico, quanto alla novitade della sentenza  .","Quello che dico, allora,    canzone, credo che coloro che possono comprendervi bene sono rari, cio  pochi in numero. Io do una duplice ragione per questo  in primo luogo, perch  siete esigenti in quello che dite  la chiamo esigente per la ragione sopra indicata   in secondo luogo, perch  siete difficili in quello che dite  la chiamo difficile in considerazione della novit  dei contenuti ."
trad_convivio_trattato_2_11.csv,"Ora appresso amonisco lei e dico  Se per aventura incontra che tu vadi l  dove persone sieno che dubitare ti paiano nella tua ragione, non ti smarrire, ma d  loro  Poi che non vedete la mia bontade, ponete mente almeno la mia bellezza.","Vado subito ad ammonirla dicendo  se avete la possibilit  di entrare in compagnia di persone che vi sembrano perplessi sul vostro significato, non perdetevi d animo, ma dite loro  dal momento che non potete vedere la mia bont , almeno riconoscere la mia bellezza."
trad_convivio_trattato_2_11.csv,"Che non voglio in ci  altro dire, secondo che   detto di sopra, se non  O uomini, che vedere non potete la sentenza di questa canzone, non la rifiutate per   ma ponete mente la sua bellezza, che   grande s  per  la  construzione, la quale si pertiene alli gramatici, s  per l ordine del sermone, che si pertiene alli rettorici, s  per lo numero delle sue parti, che si pertiene alli musici. Le quali cose in essa si possono belle vedere, per chi ben guarda.","Quello che voglio dire qui, come ho detto sopra,   semplicemente questo  O persone che non riescono a cogliere il significato di questa canzone, non lo spronano per questo motivo  piuttosto, riconoscono la grande bellezza che ha  nella sintassi, la provincia dei grammatici, nella struttura che ne governa la presentazione, la provincia dei retorici, e nella forma ritmica delle sue parti, la provincia dei musicisti. Queste caratteristiche in lei possono essere apprezzate come belle da ogni attento osservatore."
trad_convivio_trattato_2_11.csv,"E questa   tutta la litterale sentenza della prima canzone, che   per prima vivanda intesa innanzi.","Questo completa il racconto del significato letterale del primo canzone, che   stato presentato sopra come il primo corso."
trad_convivio_trattato_2_12.csv,"Poi che la litterale sentenza   sufficientemente dimostrata,   da procedere alla esposizione allegorica e vera. E per , principiando ancora da capo, dico che, come per me fu perduto lo primo diletto della mia anima, dello quale fatta   menzione di sopra, io rimasi di tanta tristizia punto, che conforto non mi valeva alcuno.","Ora che il significato letterale   stato sufficientemente chiaro,   tempo di andare avanti alla esposizione allegorica e vera. Cos , ricominciando dall inizio, dichiaro che quando ho perso la prima delizia della mia anima, di cui ho parlato sopra, sono stato trafitto da una tristezza cos  appassionato che nulla mi poteva offrire conforto."
trad_convivio_trattato_2_12.csv,"Tuttavia, dopo alquanto tempo, la mia mente, che si argomentava di sanare, provide, poi che n   l mio n  l altrui consolare valea, ritornare al modo che alcuno sconsolato avea tenuto a consolarsi  e misimi a leggere quello non conosciuto da molti libro di Boezio, nel quale, cattivo e discacciato, consolato s avea.","Tuttavia, dopo qualche tempo la mia mente, che cercava di recuperare la sua salute, avendo riconosciuto che le mie risorse e quelle di altri non erano in grado di portarmi consolazione, propose di adottare i mezzi usati una volta da qualcuno in passato per consolarsi quando era desolato  e cos  lessi quel poco conosciuto lavoro di Boezio in cui egli descrive come aveva trovato consolazione quando era incarcerato e senza amici."
trad_convivio_trattato_2_12.csv,"E udendo ancora che Tulio scritto avea un altro libro, nel quale, trattando dell Amistade, avea toccate parole della consolazione di Lelio, uomo eccellentissimo, nella morte di Scipione amico suo, misimi a leggere quello.","Quando ho sentito ancora che Cicerone aveva anche scritto un libro in cui, nel corso della discussione sul suo tema, Sull amicizia, aveva pronunciato alcune parole sulla consolazione trovata da Laelio, un uomo di eccezionale carattere, sulla morte del suo amico Scipione, mi sono messo a leggere anch io quell opera."
trad_convivio_trattato_2_12.csv,"E avegna che duro mi fosse nella prima entrare nella loro sentenza, finalmente v entrai tanto entro, quanto l arte di gramatica ch io avea e un poco di mio ingegno potea fare  per lo quale ingegno molte cose, quasi come sognando, gi  vedea, s  come nella Vita Nova si pu  vedere.","Anche se all inizio era difficile per me penetrare il loro significato, alla fine lo ho fatto nella massima misura consentita da tale abilit  in latino come possedevo, e una certa applicazione della mia intelligenza nativa, grazie alla quale ero gi  diventato consapevole di molte cose in modo onirico, come si pu  vedere nella Nuova Vita."
trad_convivio_trattato_2_12.csv,"E s  come essere suole che l uomo va cercando argento e fuori della  ntenzione truova oro, lo quale occulta cagione presenta  non forse sanza divino imperio, io, che cercava di consolar me, trovai non solamente alle mie lagrime rimedio, ma vocabuli d autori e di scienze e di libri  li quali considerando, giudicava bene che la filosofia, che era donna di questi autori, di queste scienze e di questi libri, fosse somma cosa.","E proprio come accade spesso che qualcuno vada alla ricerca dell argento e trovi involontariamente l oro, che una causa nascosta gli mette in mezzo, forse non senza la volont  di Dio, cos  nella mia ricerca della consolazione ho trovato non solo un rimedio per le mie lacrime, ma una chiave linguistica per autori, discipline e libri. Riflettendo su questi, mi sono convinto fermamente che la filosofia, che era la signora di questi autori, di queste discipline e di questi libri, era qualcosa di suprema importanza."
trad_convivio_trattato_2_12.csv,"Ed imaginava lei fatta come una donna gentile, e non la poteva imaginare in atto alcuno se non misericordioso  per che s  volentieri lo senso di vero la mirava, che appena lo potea volgere da quella.","Immaginavo di avere la forma di una nobile signora, e non potevo immaginarla con un portamento diverso da pieno di piet   di conseguenza, il mio potere di percepire la verit  trov  tale piacere nel guardarla che non potevo girarla altrove."
trad_convivio_trattato_2_12.csv,"E da questo imaginare cominciai ad andare l  dov ella si dimostrava veracemente, cio  nelle scuole delli religiosi e alle disputazioni delli filosofanti  s  che in picciolo tempo, forse di trenta mesi, cominciai tanto a sentire della sua dolcezza, che lo suo amore cacciava e distruggeva ogni altro pensiero.","Disegnato da questa immagine, ho cominciato ad andare dove si   rivelata veramente, cio , alle scuole dei religiosi e alle dispute dei filosofi. E cos  in breve tempo, forse circa trenta mesi, ho cominciato a sperimentare cos  profondamente la dolcezza che porta quell amore di lei ha scacciato e distrutto tutto il pensiero di nient altro."
trad_convivio_trattato_2_12.csv,"Per che io, sentendomi levare dal pensiero del primo amore alla vert  di questo, quasi maravigliandomi apersi la bocca nel parlare della proposta canzone, mostrando la mia condizione sotto figura d altre cose  per  che della donna di cu  io m innamorava non era degna rima di volgare alcuna palesemente poetare  n  li uditori erano tanto bene disposti che avessero s  leggiere le  non  fittizie parole apprese  n  sarebbe data  per  loro fede alla sentenza vera come alla fittizia, per  che di vero si credea del tutto che disposto fosse a quello amore, che non si credeva di questo.","Trovandomi, dunque, tratto dal pensiero del mio primo amore dal potere di quest altro, ho dato voce alla meraviglia che provavo nelle parole del canzone di cui sopra, in cui descrivo la mia situazione reale sotto un altra veste. Ho adottato questa strategia perch  non c era alcuna poesia vernacolare di merito sufficiente a ritrarre direttamente la signora con cui ero innamorato, n  quelli che sentivano il poema di cultura sufficiente ad aver compreso le parole non fittizie cos  facilmente  n , inoltre, avrebbero dato credito al vero significato, come fecero al fittizio, poich  certamente credevano che il suo autore fosse abbastanza capace del primo amore, ma non del secondo. Ho cominciato, quindi, con le parole  Tu che muova il terzo cielo per comprensione."
trad_convivio_trattato_2_12.csv,"Cominciai dunque a dire  Voi che  ntendendo il terzo ciel movete. E perch , s  come detto  , questa donna fu figlia di Dio, regina di tutto, nobilissima e bellissima Filosofia,   da vedere chi furono questi movitori, e questo terzo cielo. E prima  dir   del cielo, secondo l ordine trapassato. E non   qui mestiere di procedere dividendo e a littera esponendo  ch , volta  la  parola fittizia di quello ch ella suona in quello ch ella  ntende, per la passata esposizione questa sentenza fia sufficientemente palese.","Poich , come   stato detto, questa donna era figlia di Dio, regina di tutta la creazione, la pi  nobile e bella Filosofia, bisogna chiarire chi erano questi traslocatori, e che cosa era il terzo cielo. Parler  prima del cielo, per conformarsi all ordine di cui sopra."
trad_convivio_trattato_2_13.csv,"A vedere quello che per lo terzo cielo s intende, prima si vuole vedere che per questo solo vocabulo  cielo  io voglio dire  e poi si vedr  come e perch  questo terzo cielo ci fu mestiere.",Per capire cosa significa il terzo cielo il lettore deve prima capire cosa intendo con la parola  cielo  stesso  poi capir  come e perch  era necessario fare riferimento a questo terzo cielo.
trad_convivio_trattato_2_13.csv,"Dico che per cielo io intendo la scienza e per li cieli le scienze, e per tre similitudini che li cieli hanno colle scienze massimamente, e per l ordine e numero in che paiono convenire, s  come trattando quello vocabulo, cio   terzo , si vedr .","Con  cielo  intendo conoscenza, e con  cielo  le varie scienze, e lo faccio sia sulla base di tre principali somiglianze tra il cielo e le scienze, sia dell ordine e del numero trovati in ogni gruppo che sono chiaramente simili, come sar  visto quando verr  a discutere l altra parola  terzo. "
trad_convivio_trattato_2_13.csv,"La prima similitudine si   la revoluzione dell uno e dell altro intorno a uno suo immobile. Ch  ciascuno cielo mobile si volge intorno al suo centro, lo quale, quanto per lo suo movimento, non si muove  e cos  ciascuna scienza si muove intorno al suo subietto, lo quale essa non muove, per  che nulla scienza dimostra lo propio subietto, ma suppone quello.","La prima somiglianza   che ogni membro di entrambi i gruppi ruota intorno a qualcosa di immobile in esso  ogni cielo in movimento ruota intorno al suo centro, che non   esso stesso influenzato da quel movimento  allo stesso modo ogni scienza gira intorno al suo soggetto senza influenzare il soggetto stesso, poich  ogni scienza prende come data l esistenza del proprio soggetto e non cerca di dimostrarlo."
trad_convivio_trattato_2_13.csv,"La seconda similitudine si   lo illuminare dell uno e dell altro  ch  ciascuno cielo illumina le cose visibili,  e  cos  ciascuna scienza illumina le intelligibili.","La seconda somiglianza   che entrambi i gruppi fanno luce, perch  ogni cielo fa luce sulle cose che possono essere percepite dagli occhi, e allo stesso modo ogni scienza fa luce sulle cose che possono essere percepite dall intelletto."
trad_convivio_trattato_2_13.csv,"E la terza similitudine si   lo inducere perfezione nelle disposte cose. Della quale induzione, quanto alla prima perfezione, cio  della generazione sustanziale, tutti li filosofi concordano che li cieli siano cagione, avegna che diversamente questo pongano  quali dalli motori, s  come Plato, Avicenna e Algazel  quali da esse stelle, spezialmente l anime umane, s  come Socrate, e anche Plato e Dionisio Academico  e quali da vertude celestiale che   nel calore naturale del seme, s  come Aristotile e li altri Peripatetici.","La terza somiglianza   che essi producono la perfezione nelle cose disposte a riceverla. Tutti i filosofi concordano sul fatto che i cieli sono le cause che determinano la prima perfezione, cio  la generazione di sostanze, anche se danno diversi racconti di come questo effetto   prodotto da loro.  Alcuni dicono che   causata dagli esseri che muovono il cielo  questa   l opinione di Platone, Avicenna e Algazel. Altri dicono che   causata dalle stelle stesse, in particolare nel caso delle anime umane  questa   l opinione di Socrate, e di Platone e Dionisio l Academic. Altri ancora dicono che   causata da un potere celeste operante nel calore naturale del seme  questa   l opinione di Aristotele e degli altri Peripatitics. "
