Filename,Original,Translate
trad_divina_commedia_inferno_5_6.csv,"che, s'altra è maggio, nulla è sì spiacente”.","Non può essere più ostile, né più arrabbiato."""
trad_divina_commedia_inferno_5_6.csv,"Ed elli a me: “La tua città, ch'è piena","""Nella vostra città,"" ha detto, ""il solo"
trad_divina_commedia_inferno_5_6.csv,"d'invidia sì che già trabocca il sacco,","L'invidia riempie, e fino a traboccare,"
trad_divina_commedia_inferno_5_6.csv,seco mi tenne in la vita serena.,Una volta mi sentivo allegro.
trad_divina_commedia_inferno_5_6.csv,Voi cittadini mi chiamaste Ciacco:,"Sono io che Ciacco ha chiamato i vostri cittadini,"
trad_divina_commedia_inferno_5_6.csv,"per la dannosa colpa de la gola,","Al tormento per la colpa sgarbata del palato deve,"
trad_divina_commedia_inferno_5_6.csv,"come tu vedi, a la pioggia mi fiacco.","Vedi, mi stai versando una pioggia senza fine."
trad_divina_commedia_inferno_5_6.csv,"E io anima trista non son sola,","E da solo non mi castiga questo colpo,"
trad_divina_commedia_inferno_5_6.csv,ché tutte queste a simil pena stanno,"No, tutti questi soffrono le stesse piaghe"
trad_divina_commedia_inferno_5_6.csv,per simil colpa”. E più non fé parola.,Così il suo discorso è finito.
trad_divina_commedia_inferno_5_6.csv,"Io li rispuosi: “Ciacco, il tuo affanno","E io: ""Mi hanno, Ciacco, le tue lamentele"
trad_divina_commedia_inferno_5_6.csv,"mi pesa sì, ch'a lagrimar mi 'nvita;",Quasi commosso per compassione e lacrime.
trad_divina_commedia_inferno_5_6.csv,"ma dimmi, se tu sai, a che verranno","Da solo, se lo sai, potresti dire:"
trad_divina_commedia_inferno_5_6.csv,li cittadin de la città partita;,Dov'e' che porta la nostra citta' al partito?
trad_divina_commedia_inferno_5_6.csv,s'alcun v'è giusto; e dimmi la cagione,Chi è giusto? Che cos'è in questi tempi?
trad_divina_commedia_inferno_5_6.csv,per che l'ha tanta discordia assalita”.,"In lei alimenta la brama della discordia selvaggia?"""
trad_divina_commedia_inferno_5_6.csv,E quelli a me: “Dopo lunga tencione,"E lui mi disse: ""Dopo aver litigato a lungo"
trad_divina_commedia_inferno_5_6.csv,"verranno al sangue, e la parte selvaggia","Se c'e' del sangue, il Partito della Foresta si muove."
trad_divina_commedia_inferno_5_6.csv,caccerà l'altra con molta offensione.,L'altra via con molte crudeltà.
trad_divina_commedia_inferno_5_6.csv,Poi appresso convien che questa caggia,"Ma in tre soli è finita con lei,"
trad_divina_commedia_inferno_5_6.csv,"infra tre soli, e che l'altra sormonti","La fronte dell'altro è nuova,"
trad_divina_commedia_inferno_5_6.csv,con la forza di tal che testé piaggia.,Attraverso il potere e l'ipocrisia di un uomo.
trad_divina_commedia_inferno_5_6.csv,"Alte terrà lungo tempo le fronti,",Alza la fronte per un lungo periodo di tempo
trad_divina_commedia_inferno_5_6.csv,"tenendo l'altra sotto gravi pesi,","E tiene il nemico con grande peso lamentato,"
trad_divina_commedia_inferno_5_6.csv,come che di ciò pianga o che n'aonti.,Come si lamentava e si adirava.
trad_divina_commedia_inferno_5_6.csv,"Giusti son due, e non vi sono intesi;","Due trovano giusto lì, ma non sentito."
trad_divina_commedia_inferno_5_6.csv,"superbia, invidia e avarizia sono","l'invidia, l'avarizia e l'orgoglio, e questi tre sono il glutine,"
trad_divina_commedia_inferno_5_6.csv,le tre faville c'hanno i cuori accesi”.,"In cui il cittadino si consuma il cuore."""
trad_divina_commedia_inferno_5_6.csv,Qui puose fine al lagrimabil suono.,"Quando qui riposò l'ombra del pianto,"
trad_divina_commedia_inferno_5_6.csv,E io a lui: “Ancor vo' che mi 'nsegni,"Gli dissi: ""Un'altra relazione"
trad_divina_commedia_inferno_5_6.csv,e che di più parlar mi facci dono.,Permettimi di farti sembrare implorante.
trad_divina_commedia_inferno_5_6.csv,"Farinata e 'l Tegghiaio, che fuor sì degni,","Tegghiajo, Farinata, fedele al dovere,"
trad_divina_commedia_inferno_5_6.csv,"Iacopo Rusticucci, Arrigo e 'l Mosca","Arrigo, Rusticucci, Mosca..."
trad_divina_commedia_inferno_5_6.csv,"e li altri ch'a ben far puoser li 'ngegni,","E l'altro, affamato solo per fare il bene,"
trad_divina_commedia_inferno_5_6.csv,dimmi ove sono e fa ch'io li conosca;,Dov'è? Qual è la sua sorte? Indosso
trad_divina_commedia_inferno_5_6.csv,ché gran disio mi stringe di savere,"desiderio di esplorare il loro destino qui,"
trad_divina_commedia_inferno_5_6.csv,se 'l ciel li addolcia o lo 'nferno li attosca”.,"Che sia il piacere del cielo, se sia la piaga dell'inferno?"""
trad_divina_commedia_inferno_5_6.csv,E quelli: “Ei son tra l'anime più nere;,"E lui: ""Cadde in molti modi"
trad_divina_commedia_inferno_5_6.csv,diverse colpe giù li grava al fondo:,Per le anime piu' profonde.
trad_divina_commedia_inferno_5_6.csv,"se tanto scendi, là i potrai vedere.","Quando salirai così a fondo, vedrai tutti..."
trad_divina_commedia_inferno_5_6.csv,"Ma quando tu sarai nel dolce mondo,",Se tu torni al dolce mondo di quei capricci...
trad_divina_commedia_inferno_5_6.csv,priegoti ch'a la mente altrui mi rechi:,Allora ricordami della gente.
trad_divina_commedia_inferno_5_6.csv,più non ti dico e più non ti rispondo”.,"E' tutto quello che dico, e' tutto quello che posso dire."""
trad_divina_commedia_inferno_5_6.csv,Li diritti occhi torse allora in biechi;,Scheel divenne il suo occhio e si voltò
trad_divina_commedia_inferno_5_6.csv,guardommi un poco e poi chinò la testa:,"Dopo di me, si prostrò con la testa,"
trad_divina_commedia_inferno_5_6.csv,cadde con essa a par de li altri ciechi.,Egli era simile agli altri ciechi.
trad_divina_commedia_inferno_5_6.csv,E 'l duca disse a me: “Più non si desta,"Allora il mio capo disse: ""Non si sveglia mai,"
trad_divina_commedia_inferno_5_6.csv,"di qua dal suon de l'angelica tromba,","Finche' non si erge davanti alla tromba inglese,"
trad_divina_commedia_inferno_5_6.csv,quando verrà la nimica podesta:,E la violenza contro il popolo dei peccati.
trad_divina_commedia_inferno_5_6.csv,"ciascun rivederà la trista tomba,","Tutti tornano alla tomba dove abita il corpo,"
trad_divina_commedia_inferno_5_6.csv,"ripiglierà sua carne e sua figura,",Riceve la sua carne e il disegno
trad_divina_commedia_inferno_5_6.csv,udirà quel ch'in etterno rimbomba”.,"E ascoltate ciò che risplende per sempre."""
trad_divina_commedia_inferno_5_6.csv,Sì trapassammo per sozza mistura,"Siamo andati via lentamente in posizione difficile,"
trad_divina_commedia_inferno_5_6.csv,"de l'ombre e de la pioggia, a passi lenti,",Attraverso la miscela di ombre e di diluvio.
trad_divina_commedia_inferno_5_6.csv,toccando un poco la vita futura;,Della vita futura è stata la conversazione.
trad_divina_commedia_inferno_5_6.csv,"per ch'io dissi: “Maestro, esti tormenti","Io dico: ""Mio Maestro, il tormento sarà la rabbia"
trad_divina_commedia_inferno_5_6.csv,"crescerann' ei dopo la gran sentenza,",Moltiplicarsi dopo il grande giudizio?
trad_divina_commedia_inferno_5_6.csv,"o fier minori, o saran sì cocenti?”.","Si riduce, solo il fuoco si mantiene?"""
trad_divina_commedia_inferno_5_6.csv,"Ed elli a me: “Ritorna a tua scïenza,","E lui: ""Ricorda l'insegnamento del tuo saggio:"
trad_divina_commedia_inferno_5_6.csv,"che vuol, quanto la cosa è più perfetta,",Per quanto una cosa sia perfetta...
trad_divina_commedia_inferno_5_6.csv,"più senta il bene, e così la doglienza.","Si divorerà nella felicità, nel dolore"
trad_divina_commedia_inferno_5_6.csv,Tutto che questa gente maladetta,# E il dannato puo' fare un'infinita' di esercito #
trad_divina_commedia_inferno_5_6.csv,"in vera perfezion già mai non vada,","la perfezione, la vera, mai ottenere,"
trad_divina_commedia_inferno_5_6.csv,di là più che di qua essere aspetta”.,"In quel tempo attendete di più."""
trad_divina_commedia_inferno_5_6.csv,"Noi aggirammo a tondo quella strada,","Abbiamo continuato a penetrare nel cerchio,"
trad_divina_commedia_inferno_5_6.csv,parlando più assai ch'i' non ridico;,"Parlando più di quanto sembra bene dire,"
trad_divina_commedia_inferno_5_6.csv,venimmo al punto dove si digrada:,"fino alla piazza dove camminavano i gradini,"
trad_divina_commedia_inferno_5_6.csv,"quivi trovammo Pluto, il gran nemico.","E hanno trovato Pluto, il grande nemico."
trad_divina_commedia_inferno_5_7.csv,"”Pape Satàn, pape Satàn aleppe!","Aleph, papa Satana, papa Satana!"
trad_divina_commedia_inferno_5_7.csv,", cominciò Pluto con la voce chioccia;","Alza la voce, urlando, Plutus la sua voce."
trad_divina_commedia_inferno_5_7.csv,"e quel savio gentil, che tutto seppe,","E lui, che capiva bene tutto, cominciò:"
trad_divina_commedia_inferno_5_7.csv,disse per confortarmi: “Non ti noccia,"""Conforto, non temere la sua ira,"
trad_divina_commedia_inferno_5_7.csv,"la tua paura; ché, poder ch'elli abbia,","Tutto il suo potere non viene negato,"
trad_divina_commedia_inferno_5_7.csv,non ci torrà lo scender questa roccia”.,"Che io scavalco la roccia con te."""
trad_divina_commedia_inferno_5_7.csv,"Poi si rivolse a quella 'nfiata labbia,","E poi, tornato alla bocca volata,"
trad_divina_commedia_inferno_5_7.csv,"e disse: “Taci, maladetto lupo!","Gridò: ""Lupo, taci, vermedeo!"
trad_divina_commedia_inferno_5_7.csv,consuma dentro te con la tua rabbia.,La tua rabbia sia consumata in te stesso!
trad_divina_commedia_inferno_5_7.csv,Non è sanza cagion l'andare al cupo:,"Non andiamo avanti senza ragione,"
trad_divina_commedia_inferno_5_7.csv,"vuolsi ne l'alto, là dove Michele","Là si vuole, là dove un tempo l'orgoglio con biasimo"
trad_divina_commedia_inferno_5_7.csv,fé la vendetta del superbo strupo”.,"Micael, il guerriero celeste, è castigato."""
trad_divina_commedia_inferno_5_7.csv,Quali dal vento le gonfiate vele,"Come le vele quando l'albero si rompe,"
trad_divina_commedia_inferno_5_7.csv,"caggiono avvolte, poi che l'alber fiacca,","Arrotolando fino al gomito,"
trad_divina_commedia_inferno_5_7.csv,tal cadde a terra la fiera crudele.,Così cadde la bestia che parlava così minacciosamente.
trad_divina_commedia_inferno_5_7.csv,"Così scendemmo ne la quarta lacca,",Così il quarto cerchio nel dolore
trad_divina_commedia_inferno_5_7.csv,pigliando più de la dolente ripa,"Un'infinità di pozzi che racchiudono ogni colpa,"
trad_divina_commedia_inferno_5_7.csv,che 'l mal de l'universo tutto insacca.,Da chi mai e' scappato nello spazio Kund.
trad_divina_commedia_inferno_5_7.csv,Ahi giustizia di Dio! tante chi stipa,"Giustizia del Signore, la tua vanga spinge"
trad_divina_commedia_inferno_5_7.csv,nove travaglie e pene quant'io viddi?,"Cosi' tanta fatica insieme, cosi' tante piaghe!"
trad_divina_commedia_inferno_5_7.csv,e perché nostra colpa sì ne scipa?,"O colpa cieca, che qui riceve la ricompensa!"
trad_divina_commedia_inferno_5_7.csv,"Come fa l'onda là sovra Cariddi,","Come il Charybdi si disgrega,"
trad_divina_commedia_inferno_5_7.csv,"che si frange con quella in cui s'intoppa,","Per battere da sud e da nord,"
trad_divina_commedia_inferno_5_7.csv,così convien che qui la gente riddi.,"In questo caso, il popolo deve inseguirsi."
trad_divina_commedia_inferno_5_7.csv,"Qui vid'i' gente più ch'altrove troppa,",Non c'era ancora una folla grande come quella.
trad_divina_commedia_inferno_5_7.csv,"e d'una parte e d'altra, con grand' urli,",Urlando urlavano da entrambe le estremità
trad_divina_commedia_inferno_5_7.csv,voltando pesi per forza di poppa.,E i carichi continuarono a rotolare con le tette.
trad_divina_commedia_inferno_5_7.csv,Percotëansi 'ncontro; e poscia pur lì,"E si sono imbattuti per girarsi verso il Prall,"
trad_divina_commedia_inferno_5_7.csv,"si rivolgea ciascun, voltando a retro,","E poi tirare indietro nella corsa dell'arco,"
trad_divina_commedia_inferno_5_7.csv,gridando: “Perché tieni?” e “Perché burli?”.,"E gridavano: ""Che cosa tenere? ' Che sprecare?"
trad_divina_commedia_inferno_5_7.csv,Così tornavan per lo cerchio tetro,"Così attraverso il cerchio in cui non è apparso alcun raggio di luce,"
trad_divina_commedia_inferno_5_7.csv,"da ogne mano a l'opposito punto,","Poi, da una parte e dall'altra,"
trad_divina_commedia_inferno_5_7.csv,gridandosi anche loro ontoso metro;,Urlando in modo ignominioso a entrambi.
trad_divina_commedia_inferno_5_7.csv,"poi si volgea ciascun, quand'era giunto,","Poi tutti si volsero verso la nuova lite,"
trad_divina_commedia_inferno_5_7.csv,per lo suo mezzo cerchio a l'altra giostra.,Non appena gira intorno alla sua congrega;
trad_divina_commedia_inferno_5_7.csv,"E io, ch'avea lo cor quasi compunto,","E io, a cui ho dato pietà ai poveri,"
trad_divina_commedia_inferno_5_7.csv,"dissi: “Maestro mio, or mi dimostra","Diceva: ""Maestro, o come si ostina, come la mia mente spazza via"
trad_divina_commedia_inferno_5_7.csv,"che gente è questa, e se tutti fuor cherci",Chi e' questo popolo?
trad_divina_commedia_inferno_5_7.csv,questi chercuti a la sinistra nostra”.,E' chiunque ci mostri un pelato?
trad_divina_commedia_inferno_5_7.csv,Ed elli a me: “Tutti quanti fuor guerci,"E lui: ""Questi sono i ciechi, i fannulloni dello spirito."
trad_divina_commedia_inferno_5_7.csv,"sì de la mente in la vita primaia,",Non hanno mai saputo dare nel mondo
trad_divina_commedia_inferno_5_7.csv,che con misura nullo spendio ferci.,E non riuscire mai a risparmiare una misura.
trad_divina_commedia_inferno_5_7.csv,"Assai la voce lor chiaro l'abbaia,","E questo illumina da ciò che tutti gridavano,"
trad_divina_commedia_inferno_5_7.csv,quando vegnono a' due punti del cerchio,Quando arriva in cerchio in due luoghi;
trad_divina_commedia_inferno_5_7.csv,dove colpa contraria li dispaia.,L'opposizione del vizio li separa.
trad_divina_commedia_inferno_5_7.csv,"Questi fuor cherci, che non han coperchio",Quelli con i calvi erano pavoni là.
trad_divina_commedia_inferno_5_7.csv,"piloso al capo, e papi e cardinali,",Anche il Papa e il Cardinale hanno aperto
trad_divina_commedia_inferno_5_7.csv,in cui usa avarizia il suo soperchio”.,"All'avarizia di dominare il loro cuore."""
trad_divina_commedia_inferno_5_7.csv,"E io: “Maestro, tra questi cotali","E io dissi: ""Maestro, conosco questo numero"
trad_divina_commedia_inferno_5_7.csv,dovre' io ben riconoscere alcuni,Io non sono uno che si sforza nella sporcizia così vanità
trad_divina_commedia_inferno_5_7.csv,che furo immondi di cotesti mali”.,"Si è acquistato qui il tormento eterno?"""
trad_divina_commedia_inferno_5_7.csv,Ed elli a me: “Vano pensiero aduni:,"E mi disse: ""La tua ricerca è vana,"
trad_divina_commedia_inferno_5_7.csv,"la sconoscente vita che i fé sozzi,","Irriconoscibile, fa la sua sorte meritata"
trad_divina_commedia_inferno_5_7.csv,ad ogne conoscenza or li fa bruni.,Le feci e la sporcizia rendono la vita oscura incosciente.
trad_divina_commedia_inferno_5_7.csv,In etterno verranno a li due cozzi:,"In questo modo si arriva sempre alla spinta e al contraccolpo,"
trad_divina_commedia_inferno_5_7.csv,questi resurgeranno del sepulcro,Finche' non si infilano i capelli tagliati...
trad_divina_commedia_inferno_5_7.csv,"col pugno chiuso, e questi coi crin mozzi.",Quella con il pugno chiuso... al sepolcro.
trad_divina_commedia_inferno_5_7.csv,Mal dare e mal tener lo mondo pulcro,Li ha trasferiti male dare e risparmiare male
trad_divina_commedia_inferno_5_7.csv,"ha tolto loro, e posti a questa zuffa:",Da quel mondo allegro in questa lotta;
trad_divina_commedia_inferno_5_7.csv,"qual ella sia, parole non ci appulcro.","Non te lo dico, perche' puoi confessarlo."
trad_divina_commedia_inferno_5_7.csv,"Or puoi, figliuol, veder la corta buffa","Guarda qui, figliolo, che cos'e'?"
trad_divina_commedia_inferno_5_7.csv,"d'i ben che son commessi a la fortuna,",Per quel bene di Fortunen che la gente
trad_divina_commedia_inferno_5_7.csv,per che l'umana gente si rabuffa;,"Incita alla lotta, alla violenza e all'inganno."
trad_divina_commedia_inferno_5_7.csv,ché tutto l'oro ch'è sotto la luna,"Da' a questi stanchi tutto l'oro per il bottino,"
trad_divina_commedia_inferno_5_7.csv,"e che già fu, di quest'anime stanche","Che avevano, tutto l'oro del mondo,"
trad_divina_commedia_inferno_5_7.csv,non poterebbe farne posare una”.,"E non c'è ora di riposo per loro oggi."""
trad_divina_commedia_inferno_5_7.csv,"“Maestro mio”, diss'io, “or mi dì anche:","E io: ""Maestro, parla, se ti piace,"
trad_divina_commedia_inferno_5_7.csv,"questa fortuna di che tu mi tocche,","Chi è la Fortuna, chi, come ho sentito,"
trad_divina_commedia_inferno_5_7.csv,"che è, che i ben del mondo ha sì tra branche?”.","Nella sua grembiule della terra detiene dei beni?"""
trad_divina_commedia_inferno_5_7.csv,"E quelli a me: “Oh creature sciocche,","E mi disse: ""O poveraccio, ingannato!"
trad_divina_commedia_inferno_5_7.csv,quanta ignoranza è quella che v'offende!,"Ignari, sempre inclini al peggio!"
trad_divina_commedia_inferno_5_7.csv,Or vo' che tu mia sentenza ne 'mbocche.,"Oh, il mio proverbio ora distrusse tutta la follia!"
trad_divina_commedia_inferno_5_7.csv,"Colui lo cui saver tutto trascende,","Lui, la cui sapienza supera ogni cosa,"
trad_divina_commedia_inferno_5_7.csv,fece li cieli e diè lor chi conduce,"Creò i cieli e diede loro la guida,"
trad_divina_commedia_inferno_5_7.csv,"sì, ch'ogne parte ad ogne parte splende,","Che ogni parte sia illuminata,"
trad_divina_commedia_inferno_5_7.csv,distribuendo igualmente la luce.,Attraverso la sua luce diffusione uniforme.
trad_divina_commedia_inferno_5_7.csv,Similemente a li splendor mondani,Cosi' fece anche la servitrice...
trad_divina_commedia_inferno_5_7.csv,ordinò general ministra e duce,La gloria della terra per la guida e l'accompagnamento.
trad_divina_commedia_inferno_5_7.csv,che permutasse a tempo li ben vani,"Da popolo a popolo, da sangue a sangue,"
trad_divina_commedia_inferno_5_7.csv,"di gente in gente e d'uno in altro sangue,",Portatele il bene prezioso che non ci vuole da nessuna parte.
trad_divina_commedia_inferno_5_7.csv,oltre la difension d'i senni umani;,E non preoccupatevi del senso della gente.
trad_divina_commedia_inferno_5_7.csv,"per ch'una gente impera e l'altra langue,","Questo popolo comanda, un altro serve e piange,"
trad_divina_commedia_inferno_5_7.csv,"seguendo lo giudicio di costei,","Come la guida dice la sentenza,"
trad_divina_commedia_inferno_5_7.csv,che è occulto come in erba l'angue.,"Che, come il serpente nell'erba, si nasconde."
trad_divina_commedia_inferno_5_7.csv,Vostro saver non ha contasto a lei:,"Non c'è nulla contro di loro che aiuti la vostra sapienza,"
trad_divina_commedia_inferno_5_7.csv,"questa provede, giudica, e persegue","Essa provvede, riconosce, compie nel suo regno,"
trad_divina_commedia_inferno_5_7.csv,suo regno come il loro li altri dèi.,E non allontanatevi dagli altri dèi.
trad_divina_commedia_inferno_5_7.csv,Le sue permutazion non hanno triegue:,Non si fermano mai i loro passi indietro;
trad_divina_commedia_inferno_5_7.csv,necessità la fa esser veloce;,"Così li fa, inseguiti dalla necessità,"
trad_divina_commedia_inferno_5_7.csv,sì spesso vien chi vicenda consegue.,"Da ricchi poveri, poi da poveri ricchi."
trad_divina_commedia_inferno_5_7.csv,Quest'è colei ch'è tanto posta in croce,"E' lei che picchia spesso la croce arrabbiata,"
trad_divina_commedia_inferno_5_7.csv,"pur da color che le dovrien dar lode,","Da lei spesso, quando voi, invece di suonare il broncio,"
trad_divina_commedia_inferno_5_7.csv,dandole biasmo a torto e mala voce;,"Dovrebbe lodare, falsamente male dice."
trad_divina_commedia_inferno_5_7.csv,ma ella s'è beata e ciò non ode:,"Ma lei, la Selga, non ascolta il vostro sdegno."
trad_divina_commedia_inferno_5_7.csv,con l'altre prime creature lieta,In un'altra beatitudine arredata
trad_divina_commedia_inferno_5_7.csv,volve sua spera e beata si gode.,"E delizia, li fa rotolare il proiettile."
trad_divina_commedia_inferno_5_7.csv,Or discendiamo omai a maggior pieta;,Ma ora continuate a soffrire di più!
trad_divina_commedia_inferno_5_7.csv,già ogne stella cade che saliva,"La stella, ascendente, quando ho avanzato,"
trad_divina_commedia_inferno_5_7.csv,"quand'io mi mossi, e 'l troppo star si vieta”.","Scendete verso il basso e la nostra strada è lunga."""
trad_divina_commedia_inferno_5_7.csv,Noi ricidemmo il cerchio a l'altra riva,"All'altro lato il cerchio fu tagliato,"
trad_divina_commedia_inferno_5_7.csv,sovr'una fonte che bolle e riversa,"Su una sorgente che soffia,"
trad_divina_commedia_inferno_5_7.csv,per un fossato che da lei deriva.,L'onda scorreva attraverso un fossato.
trad_divina_commedia_inferno_5_7.csv,L'acqua era buia assai più che persa;,"Più torbida che nera è la sua diluvio e porta,"
trad_divina_commedia_inferno_5_7.csv,"e noi, in compagnia de l'onde bige,","Se la segui, scendere per sentieri ruvidi,"
trad_divina_commedia_inferno_5_7.csv,intrammo giù per una via diversa.,Con la quale si invade con lamentele.
trad_divina_commedia_inferno_5_7.csv,In la palude va c'ha nome Stige,"Poi una palude, chiamata Styx, fa fumo"
trad_divina_commedia_inferno_5_7.csv,"questo tristo ruscel, quand'è disceso","Dove il traumatico fiume riposa dalla corsa,"
trad_divina_commedia_inferno_5_7.csv,al piè de le maligne piagge grige.,Situato ai piedi della gloriosa Gestad.
trad_divina_commedia_inferno_5_7.csv,"E io, che di mirare stava inteso,","Là mi trovai a guardare quel diluvio,"
trad_divina_commedia_inferno_5_7.csv,"vidi genti fangose in quel pantano,","E persone ruvide nella palude, schifose, nude,"
trad_divina_commedia_inferno_5_7.csv,"ignude tutte, con sembiante offeso.",Allo stesso tempo le immagini di peccato e la rabbia.
trad_divina_commedia_inferno_5_7.csv,"Queste si percotean non pur con mano,","Non si picchiava con i pugni, si hackerava"
trad_divina_commedia_inferno_5_7.csv,"ma con la testa e col petto e coi piedi,","Con la testa, il petto e i piedi,"
trad_divina_commedia_inferno_5_7.csv,troncandosi co' denti a brano a brano.,Facendo le valigie con i denti.
trad_divina_commedia_inferno_5_7.csv,"Lo buon maestro disse: “Figlio, or vedi","Il mio padrone disse: ""Figliolo, guarda in questo castigo"
trad_divina_commedia_inferno_5_7.csv,l'anime di color cui vinse l'ira;,Le anime di coloro che hanno dominato l'ira.
trad_divina_commedia_inferno_5_7.csv,e anche vo' che tu per certo credi,Anche sotto l'acqua devono essere molti;
trad_divina_commedia_inferno_5_7.csv,"che sotto l'acqua è gente che sospira,",E se un sospiro si allontanasse da loro.
trad_divina_commedia_inferno_5_7.csv,"e fanno pullular quest'acqua al summo,","Poi le bolle si alzano dal loro bisogno,"
trad_divina_commedia_inferno_5_7.csv,"come l'occhio ti dice, u' che s'aggira.",Guarda da cerchi che attraversano questa marea.
trad_divina_commedia_inferno_5_7.csv,"Fitti nel limo dicon: ""Tristi fummo","E sempre gridano, affondando nelle feci:"
trad_divina_commedia_inferno_5_7.csv,"ne l'aere dolce che dal sol s'allegra,",Siamo stati un tempo miserabili nell'ombra del sole
trad_divina_commedia_inferno_5_7.csv,portando dentro accidïoso fummo:,"E nutrirono rancore e infelicità fino alla morte,"
trad_divina_commedia_inferno_5_7.csv,"or ci attristiam ne la belletta negra"".",E ora siamo ancora nel fango.
trad_divina_commedia_inferno_5_7.csv,"Quest'inno si gorgoglian ne la strozza,","Questa canzone suona gorgogliante prima della sua gola,"
trad_divina_commedia_inferno_5_7.csv,ché dir nol posson con parola integra”.,"Sempre ingoiando, non finiscono mai le parole."
trad_divina_commedia_inferno_5_7.csv,Così girammo de la lorda pozza,"Così camminarono tra la rupe e la terra ferma,"
trad_divina_commedia_inferno_5_7.csv,"grand'arco, tra la ripa secca e 'l mézzo,","Siamo in un laghetto sporco in un arco lungo,"
trad_divina_commedia_inferno_5_7.csv,con li occhi vòlti a chi del fango ingozza.,"Lo sguardo rivolto verso il popolo con fango in bocca,"
trad_divina_commedia_inferno_5_7.csv,Venimmo al piè d'una torre al da sezzo.,Finche' non ci siamo spostati a una torre.
trad_divina_commedia_inferno_5_8.csv,"Io dico, seguitando, ch'assai prima","Tanto tempo fa, io continuo a dire:"
trad_divina_commedia_inferno_5_8.csv,"che noi fossimo al piè de l'alta torre,","Al piede della torre alta potevamo accostarci,"
trad_divina_commedia_inferno_5_8.csv,li occhi nostri n'andar suso a la cima,"Il nostro sguardo sullo stagno si era alzato,"
trad_divina_commedia_inferno_5_8.csv,"per due fiammette che i vedemmo porre,",Perche' abbiamo visto due fiocchi infiammarsi li'...
trad_divina_commedia_inferno_5_8.csv,"e un'altra da lungi render cenno,","Come un altro segnale di ritorno, così remoto,"
trad_divina_commedia_inferno_5_8.csv,tanto ch'a pena il potea l'occhio tòrre.,Che l'occhio non riesce a capire.
trad_divina_commedia_inferno_5_8.csv,E io mi volsi al mar di tutto 'l senno;,Allora mi rivolgo al mio saggio:
trad_divina_commedia_inferno_5_8.csv,dissi: “Questo che dice? e che risponde,"""Che cos'è questo? Che segno è questo?"
trad_divina_commedia_inferno_5_8.csv,quell'altro foco? e chi son quei che 'l fenno?”.,"Il terzo Fuoco? Chi sono essi per eccitare questo?"""
trad_divina_commedia_inferno_5_8.csv,Ed elli a me: “Su per le sucide onde,"E lui mi dice: ""Guarda, il tuo occhio scoperto."
trad_divina_commedia_inferno_5_8.csv,"già scorgere puoi quello che s'aspetta,","Quello che ci aspetta, quello che sporca..."
trad_divina_commedia_inferno_5_8.csv,se 'l fummo del pantan nol ti nasconde”.,"Se non ti nascondi il fumo della palude."""
trad_divina_commedia_inferno_5_8.csv,Corda non pinse mai da sé saetta,E veloce come ho la freccia leggera dall'arco
trad_divina_commedia_inferno_5_8.csv,"che sì corresse via per l'aere snella,","Più si vedeva svelto con l'aria alta,"
trad_divina_commedia_inferno_5_8.csv,com'io vidi una nave piccioletta,C'era una piccola barca nella palude.
trad_divina_commedia_inferno_5_8.csv,"venir per l'acqua verso noi in quella,","Ben presto si avvicinò a noi sulla spiaggia grigia,"
trad_divina_commedia_inferno_5_8.csv,"sotto 'l governo d'un sol galeoto,","Anche se guidato da un rudr,"
trad_divina_commedia_inferno_5_8.csv,"che gridava: “Or se' giunta, anima fella!”.","Lui urlava: ""Anima rugosa, ci sei?"
trad_divina_commedia_inferno_5_8.csv,"“Flegïàs, Flegïàs, tu gridi a vòto”,","""Phlegias, Phlegias, potresti risparmiare le tue urla,"""
trad_divina_commedia_inferno_5_8.csv,"disse lo mio segnore, “a questa volta:","Così disse il mio Signore: ""Nessun motivo è stato deciso;"
trad_divina_commedia_inferno_5_8.csv,più non ci avrai che sol passando il loto”.,"Siamo solo tuoi finché investiamo."""
trad_divina_commedia_inferno_5_8.csv,Qual è colui che grande inganno ascolta,"Come si sente parlare di un grande inganno,"
trad_divina_commedia_inferno_5_8.csv,"che li sia fatto, e poi se ne rammarca,","Colui che gli è stato fatto a biasimo e a danno,"
trad_divina_commedia_inferno_5_8.csv,fecesi Flegïàs ne l'ira accolta.,Così Flegia si mostrò selvaggio e si arrabbiò.
trad_divina_commedia_inferno_5_8.csv,"Lo duca mio discese ne la barca,","Il mio capo e' salito sulla nave dalle spiagge,"
trad_divina_commedia_inferno_5_8.csv,e poi mi fece intrare appresso lui;,"E siede a sé mi chiamò,"
trad_divina_commedia_inferno_5_8.csv,e sol quand'io fui dentro parve carca.,"E quando ero dentro, sembrava carica."
trad_divina_commedia_inferno_5_8.csv,"Tosto che 'l duca e io nel legno fui,","Una volta che ci siamo schierati, ha cominciato"
trad_divina_commedia_inferno_5_8.csv,segando se ne va l'antica prora,"Il viaggio di retroguardia e le righe più profonde,"
trad_divina_commedia_inferno_5_8.csv,de l'acqua più che non suol con altrui.,Quando puo' scoreggiare con un altro peso.
trad_divina_commedia_inferno_5_8.csv,"Mentre noi corravam la morta gora,","Nel frattempo, condividiamo l'alluvione morta,"
trad_divina_commedia_inferno_5_8.csv,"dinanzi mi si fece un pien di fango,","Qualcuno viene davanti a me, coperto di sterco, e dice:"
