Original,Translate_de_1
"  Tutti gridavano: ""A Filippo Argenti""","""Die Hebräer gewannen Kraft und schrieen: ""Contro Philipp Argenti!"""
 e ’l fiorentino spirito bizzarro in sé medesmo si volvea co’ denti,Das einzigartige Florentiner Temperament beißte sich selbst mit seinen Zähnen.
"  Quivi il lasciammo, che più non ne narro","Ich sagte nichts mehr über ihn, nachdem ich ihn hier gelassen hatte."
" ma ne l’orecchie mi percosse un duolo, per ch’io avante l’occhio intento sbarro","Als ich zuhörte, hörte ich einen verwüsteten Chor, der mich so beunruhigen ließ, daß ich meinen Kopf lenkte."
"  Lo buon maestro disse: ""Omai, figliuolo, s’appressa la città c’ ha nome Dite, coi gravi cittadin, col grande stuolo""","Der gnädige Lehrer rief aus: ""In der Nähe, mein Erbe, gibt es die beschwerliche Stadt, die als Dite bekannt ist, bewohnt von seinen armseligen Bewohnern, und ein riesiges Heer der Dämonen."
"  E io: ""Maestro, già le sue meschite là entro certe ne la valle cerno, vermiglie come se di foco uscite  fossero""","Ich rief zu meinem Meister: ""Ich sehe seine Moscheen in der Ferne, wie lebendige Flammen, von einem brennenden Rot."""
" Ed ei mi disse: ""Il foco etterno ch’entro l’affoca le dimostra rosse, come tu vedi in questo basso inferno""","Er erzählte mir: ""Die brennenden Flammen in dieser tiefen Hölle sind das, was sie mit der Farbe färben, die man sehen kann."
  Noi pur giungemmo dentro a l’alte fosse che vallan quella terra sconsolata: le mura mi parean che ferro fosse,"Wir kamen zu den tiefen Schluchten, die dieses verwüstete Land umhüllen: die Mauern erschienen mir wie aus Eisen hergestellt."
"  Non sanza prima far grande aggirata, venimmo in parte dove il nocchier forte ""Usciteci"", gridò: ""qui è l’intrata""","Nach einer ausgedehnten Fahrt kamen wir schließlich an das Ziel, wo der schreckliche Fährmann schrie: ""Absteigen, das ist die Etappe!"""
"  Io vidi più di mille in su le porte da ciel piovuti, che stizzosamente dicean: ""Chi è costui che sanza morte  va per lo regno de la morta gente?""","Als ich zu den Toren ging, hörte ich einen finsteren Klang, der von oben kam: Über tausend böse Wesen waren wütend aus dem schreienden Himmel herabgestiegen: "
 E ’l savio mio maestro fece segno di voler lor parlar segretamente,"Mein weiser Lehrer wies auf den Wunsch hin, mit ihnen persönlich zu sprechen."
"  Allor chiusero un poco il gran disdegno e disser: ""Vien tu solo, e quei sen vada che sì ardito intrò per questo regno","Sie beruhigten ihre Empörung ein wenig und sagten: ""Du kommst allein, während der andere gehen muß, weil er es wagte, in diese Wohnung zu kommen."""
  Sol si ritorni per la folle strada: ,"Nimm den Weg zurück, den du im hektischen Tempo gewählt hast, wenn du mutig genug bist."
"  pruovi, se sa ché tu qui rimarrai, che li ha’ iscorta sì buia contrada""","Du hast ihren Weg in die Dunkelheit gezeigt, also musst du hier bleiben."
"  Pensa, lettor, se io mi sconfortai nel suon de le parole maladette, ché non credetti ritornarci mai","Ich erinnerte mich, Leser, wie sehr ich mich getröstet fühlte, trotz dieser verfluchten Worte: Ich glaubte, daß ich eines Tages zur Erde zurückkehren würde."
"  ""O caro duca mio, che più di sette volte m’ hai sicurtà renduta e tratto d’alto periglio che ’ncontra mi stette,  non mi lasciar"", diss’io, ""così disfatto","Ich wandte mich an meinen kostbaren Führer, der mich stets beschützt und vor einer ernsten Gefahr gerettet hatte, und bat sie, mich in dieser Situation nicht im Stich zu lassen."
" e se ’l passar più oltre ci è negato, ritroviam l’orme nostre insieme ratto""","Wenn wir nicht weitermachen können, versuchen wir, einen Weg zurück zu finden."
"  E quel segnor che lì m’avea menato, mi disse: ","Der Lehrer, der mich bis dahin begleitet hatte, sagte zu mir:"
"  ""Non temer ché ’l nostro passo non ci può tòrre alcun: da tal n’è dato","■ Fürchte dich nicht, denn nichts kann unseren Weg, den Gott verordnet hat, behindern."
"  Ma qui m’attendi, e lo spirito lasso conforta e ciba di speranza buona, ch’i’ non ti lascerò nel mondo basso""","Bleib hier und gib dir etwas positive Hoffnung, denn ich werde dich niemals dem höllischen Schicksal überlassen."
"  Così sen va, e quivi m’abbandona lo dolce padre, e io rimagno in forse, che sì e no nel capo mi tenciona","So verließ der liebevolle Vater die Szene und ließ mich mit großer Ungewissheit zurück, was geschehen könnte."
  Udir non potti quello ch’a lor porse,"Ich konnte nicht hören, was er zu den Teufeln sagte."
" ma ei non stette là con essi guari, che ciascun dentro a pruova si ricorse","Aber sie redeten nicht lange; denn ein jeglicher von ihnen kehrte schnell auf den Weg zurück, da ihn die Stadtmauer führte."
"  Chiuser le porte que’ nostri avversari nel petto al mio segnor, che fuor rimase e rivolsesi a me con passi rari","Unsere Gegner versperrten den Zugang zu meinem Lehrer, der mit einem festen Gang zu mir zurückkehrte."
"  Li occhi a la terra e le ciglia avea rase d’ogne baldanza, e dicea ne’ sospiri: ""Chi m' ha negate le dolenti case""","?Ihr Kopf war gebeugt, äußerst unsicher; während er seufzte und sich fragte: ""Wer hat mich daran gehindert, in die schmerzvolle Stadt zu kommen?"""
"  E a me disse: ""Tu, perch’io m’adiri, non sbigottir, ch’io vincerò la prova, qual ch’a la difension dentro s’aggiri","Er sagte zu mir: ""Verliere nicht die Hoffnung, auch wenn ich zornig bin. Das Ergebnis der Prüfung wird zu meinem Vorteil sein, was auch immer sie in der Stadt geplant haben."""
  Questa lor tracotanza non è nova,Ihre Luft der Überlegenheit ist nichts Neues.
" ché già l’usaro a men segreta porta, la qual sanza serrame ancor si trova","Sie benutzten diese Tür, um einen weniger versteckten Eingang zu verteidigen, der bis heute noch frei von Türen ist."
Sovr’essa vedestù la scritta morta: ,Die bedrohliche Schrift war darauf eingeprägt.
"e già di qua da lei discende l’erta, passando per li cerchi sanza scorta,  tal che per lui ne fia la terra aperta""","Ein himmlischer Bote fährt den Abstieg hinunter, führt durch die Kreise ohne Wache und führt zu einem Weg für uns."
" Quel color che viltà di fuor mi pinse veggendo il duca mio tornare in volta, più tosto dentro il suo novo ristrinse","Meine Angst, die ich in meinem Gesicht gemalt hatte, als ich sah, wie mein Führer zurückkehrte, bewirkte, dass Virgil seine Zweifel für sich hielt."
 Attento si fermò com’uom ch’ascolta,"Er verhaftete sich und trug sein Ohr, um zu hören."
 ché l’occhio nol potea menare a lunga per l’aere nero e per la nebbia folta,Trotz der Dunkelheit und des dichten Nebels konnte er nicht viel in der Ferne sehen.
"""Pur a noi converrà vincer la punga"", cominciò el, ""se non tal ne s’offerse","Aus dem Ausland hat er ausgerufen: ""Nur wenn die Unterstützung aus dem Ausland nicht garantiert ist, werden wir sicher in der Lage sein, im Unternehmen zu triumphieren!"""
" Oh quanto tarda a me ch’altri qui giunga""","Ich hoffe sehr, dass er bald hier ist."
"  I’ vidi ben sì com’ei ricoperse lo cominciar con l’altro che poi venne, che fur parole a le prime diverse","Wenn er wüsste, dass ich wusste, wenn er die Situation verstanden hätte, wäre seine Rede anders als die erste."
"  ma nondimen paura il suo dir dienne, perch’io traeva la parola tronca forse a peggior sentenzia che non tenne","Obwohl mir seine Worte Angst bereiteten, interpretierte ich den unterbrochenen Satz eher negativ, als er wirklich war."
"  ""In questo fondo de la trista conca discende mai alcun del primo grado, che sol per pena ha la speranza cionca?""","Ist es jemals geschehen, daß eine Seele aus dem Ersten Himmel, deren Schicksal und Verdammtheit, Hoffnung zu verlieren, um sich selbst zu retten, die tiefsten Höllen erreicht hat?"
  Questa question fec’io,Ich habe Virgilio zu diesem Thema befragt.
" e quei ""Di rado incontra"", mi rispuose, ""che di noi faccia il cammino alcun per qual io vado","Es kommt selten vor, dass einer von uns diesen Weg geht."
"  Ver è ch’altra fïata qua giù fui, congiurato da quella Eritón cruda che richiamava l’ombre a’ corpi sui","Dennoch wurde ich von Eriton, der grausamen Magierin, hierher zurückgerufen, die die Seelen einlud, sich ihre Körper wieder anzueignen."
"  Di poco era di me la carne nuda, ch’ella mi fece intrar dentr’a quel muro, per trarne un spirto del cerchio di Giuda","Ich hatte mich vor kurzem von meinem Körper getrennt, als sie mich in diese Mauern führte, um eine Essenz von Judäa zu beschwören."
"  Quell’è ’l più basso loco e ’l più oscuro, e ’l più lontan dal ciel che tutto gira: ben so ’l cammin però ti fa sicuro","Das ist ein so extremer Ort in der Hölle, der fernste vom Ersten Mobile: Ich weiß, wie man dorthin kommt, also fürchte dich nicht."
"  Questa palude che ’l gran puzzo spira cigne dintorno la città dolente, u’ non potemo intrare omai sanz’ira""","Die Stadt Dite ist von einem riechenden Sumpf umgeben, den wir nur täuschen können, wenn wir den Willen der Dämonen erzwingen."
"  E altro disse, ma non l’ ho a mente","Er hat noch etwas hinzugefügt, aber ich kann mich nicht erinnern."
" però che l’occhio m’avea tutto tratto ver’ l’alta torre a la cima rovente, ",Der Blick auf den hohen Glockenturm mit glühenden Rändern erregte meine Aufmerksamkeit.
" dove in un punto furon dritte ratto tre furïe infernal di sangue tinte, che membra feminine avieno e atto,  e con idre verdissime eran cinte","An einem Punkt hatten sich die drei höllischen Furien gezeigt, deren Körper mit Blut befleckt war und deren Haltung auf die weibliche zurückzuführen war; umgeben von Hydrasen, die ein intensives Grün ausstrahlten."
" serpentelli e ceraste avien per crine, onde le fiere tempie erano avvinte","ihre Haare waren geflochten mit Schlangen und Wachsen, die um die Schläfe drapiert waren."
"  E quei, che ben conobbe le meschine de la regina de l’etterno pianto, ""Guarda"", mi disse, ""le feroci Erine","Virgil erkannte sofort die Höllenmännchen der Königin der Hölle und wies mich darauf hin: ""Beobachte die furchterregenden Erinns."""
  Quest’è Megera dal sinistro canto,Megera ist auf der linken Seite.
 quella che piange dal destro è Aletto,"Aletto ist derjenige, der nach rechts weint."
" Tesifón è nel mezzo""",Tesifone ist in der Mitte.
 e tacque a tanto,Da blieb er still.
  Con l’unghie si fendea ciascuna il petto,Jede marschierte ihre Brust mit ihren Nägeln
" battiensi a palme e gridavan sì alto, ch’i’ mi strinsi al poeta per sospetto","Sie schlugen die Hände und schrien so laut, dass ich, verängstigt, mich an Virgil festhielt."
"  ""Vegna Medusa: sì ’l farem di smalto"", ","Wir bitten Medusa, diese Person in Stein zu verwandeln."
  dicevan tutte riguardando in giuso,Alle schauten nach unten
" ""mal non vengiammo in Tesëo l’assalto""",Wir hätten den Angriff des Theseus rächen sollen.
"  ""Volgiti ’n dietro e tien lo viso chiuso",Dreh dich um und halt die Augen zu.
" ché se ’l Gorgón si mostra e tu ’l vedessi, nulla sarebbe di tornar mai suso""","Wenn du den Mut hättest, die Gorgone anzusehen, gäbe es keine Chance für dich, zurück zur Erde zu kommen."
  Così disse ’l maestro,Der Lehrer sprach solche Worte
" ed elli stessi mi volse, e non si tenne a le mie mani, che con le sue ancor non mi chiudessi","Er nahm sich die Aufgabe, daß ich meine Augen bedeckte, und ging weit darüber hinaus; er ging hin, um das Werk zu vollenden, indem er auch seine Hände mit meinen Händen verband."
"  O voi ch'avete li 'ntelletti sani, mirate la dottrina che s'asconde sotto 'l velame de li versi strani","Diejenigen, die eine scharfe Intelligenz besitzen, nehmen die Weisheit, die unter meinen rätselhaften Worten verborgen ist, gut zur Kenntnis."
"  E già venìa su per le torbide onde un fracasso d’un suon, pien di spavento, per cui tremavano amendue le sponde,  non altrimenti fatto che d’un vento impetüoso per li avversi ardori, che fier la selva e sanz’alcun rattento  li rami schianta, abbatte e porta fori","Entlang des schlammigen Wassers des Stige breitete sich ein ohrenbetäubendes Geräusch aus, das so heftigen Schrecken einflößte, daß beide Ufer zitterten; es war wie der starke Wind, der den Wald mit seinen Temperaturschwankungen überschwemmte, ohne Rücksicht darauf zu nehmen, die Bäume zu zerstören und wegzuschleppen."
" dinanzi polveroso va superbo, e fa fuggir le fiere e li pastori","Er fliegt mit herausfordernder Luft durch die vom Wind gefegte Erde, die den Messen und Bauern Angst einflößt."
"  Li occhi mi sciolse e disse: ""Or drizza il nerbo del viso su per quella schiuma antica per indi ove quel fummo è più acerbo""","Virgil gab mir die Inspiration, um meine Augen auf den weit entfernten Sumpf zu richten, wo ein dichter Nebel schnupperte."
"  Come le rane innanzi a la nimica biscia per l’acqua si dileguan tutte, ","Wie Frösche entkommen alle, wenn sie ihren Feind, die Knüppel, sehen."
"  fin ch’a la terra ciascuna s’abbica,  ",bis jeder auf dem Festland landet
  vid’io più di mille anime distrutte fuggir così dinanzi ad un ch’al passo passava Stige con le piante asciutte,"Ich sah mehr als tausend verärgerte Seelen fliehen, die Angst hatten vor denen, die durch den Styx wanderten, ohne sich die Füße zu baden."
"  Dal volto rimovea quell’aere grasso, menando la sinistra innanzi spesso",Oft wich der Rauch mit seiner linken Hand vom Gesicht ab.
 e sol di quell’angoscia parea lasso,Das schien sein einziger Ärger zu sein.
"  Ben m’accorsi ch’elli era da ciel messo, e volsimi al maestro","Ich wusste sofort, dass er der gesandte Engel war, und winkte dem Meister meinen Gruß."
 e quei fé segno ch’i’ stessi queto ed inchinassi ad esso,"Er gab mir das Zeichen, ruhig zu bleiben und mich als Zeichen des Respekts vor dem Neuankömmling zu verbeugen."
  Ahi quanto mi parea pien di disdegno,"Oh, wie verabscheuungswürdig er aussah"
" Venne a la porta e con una verghetta l’aperse, che non v’ebbe alcun ritegno","Er kam an die Tür von Dite und kam, ohne Widerstand, durch einen Stock."
"  ""O cacciati del ciel, gente dispetta"", cominciò elli in su l’orribil soglia, ""ond’esta oltracotanza in voi s’alletta?  ","Euch, die ihr vom Himmel verbannt worden seid, verachtete Leute - wie kann euer Hochmut so tief sein?"
"  Perché recalcitrate a quella voglia a cui non puote il fin mai esser mozzo, e che più volte v’ ha cresciuta doglia?  ","Warum widersprichst du diesem Willen, der unweigerlich Nutzen bringen wird und dir schon bei verschiedenen Gelegenheiten Leid zugefügt hat?"
"  Che giova ne le fata dar di cozzo? Cerbero vostro, se ben vi ricorda, ne porta ancor pelato il mento e ’l gozzo""","Widerstand gegen das Schicksal bringt schwere Konsequenzen mit sich, wie im Fall eures ""Cerberus,"" der immer noch die Zeichen der Strafe zeigt, die er dafür erlitten hat."
"  Poi si rivolse per la strada lorda, e non fé motto a noi, ma fé sembiante d’omo cui altra cura stringa e morda  che quella di colui che li è davante","Später kehrte er müde durch den Schlamm zurück, ohne uns ein Wort zu sagen, aber es schien, dass er viel größere Fragen für seinen Geist hatte, als er hätte behandeln müssen."
" e noi movemmo i piedi inver’ la terra, sicuri appresso le parole sante","Wir gingen mit Sicherheit auf die Erde, dank der Segnungen, die wir empfangen hatten."
  Dentro li ’ntrammo sanz’alcuna guerra,Ohne Schwierigkeiten kamen wir in die Stadt.
" e io, ch’avea di riguardar disio la condizion che tal fortezza serra,  com’io fui dentro, l’occhio intorno invio: e veggio ad ogne man grande campagna, piena di duolo e di tormento rio","Ich hatte einen starken Wunsch, die Situation der Seelen, die in dieser Festung eingesperrt waren, zu untersuchen, so daß ich mich, sobald ich in der Festung war, umsehen konnte."
"  Sì come ad Arli, ove Rodano stagna, sì com’a Pola, presso del Carnaro ch’Italia chiude e suoi termini bagna,  fanno i sepulcri tutt’il loco varo, così facevan quivi d’ogne parte, salvo che ’l modo v’era più amaro",Dissonante Vorlieben - Schmerzen und stürmische Qualen - schwimmen um mich herum auf einer weiten Ebene.
"  ché tra li avelli fiamme erano sparte, per le quali eran sì del tutto accesi, che ferro più non chiede verun’arte","Wie in Arles, die Rhône impaludiert und wie in Pula, wo der Kvarner Golf Italien besticht, ist die Verwüstung auf die umliegenden Friedhöfe eindringend; aber hier verursachte sie mehr Schmerz."
"  Tutti li lor coperchi eran sospesi, e fuor n’uscivan sì duri lamenti, che ben parean di miseri e d’offesi","Die Flammen, die zwischen den Gräbern verstreut waren, waren so brennend, daß sie kein wärmeres Eisen erforderten, als es in der handwerklichen Verarbeitung verwendet wurde."
"  E io: ""Maestro, quai son quelle genti che, seppellite dentro da quell’arche, si fan sentir coi sospiri dolenti?""","Alle Deckel wurden angehoben und getragen, mit so herzzerreißenden Stöhnen, daß sie zu verlorenen Seelen zu gehören schienen."
"  E quelli a me: ""Qui son li eresïarche con lor seguaci, d’ogne setta, e molto più che non credi son le tombe carche","Ich sagte: ""Meister, wer ist es, der diese traurigen Seufzen aus den begrabenen Gräbern aussendet?"" Er antwortete: ""Hier liegen die Häresien mit ihren Anhängern jeder Sekte; sie sind viel zahlreicher, als du dir vorstellen kannst."""
"  Simile qui con simile è sepolto, e i monimenti son più e men caldi""","Jeder Mensch als Ketzer wurde mit anderen seiner Art begraben, mit Gräbern, die in Bezug auf die Temperatur variieren."
" E poi ch’a la man destra si fu vòlto,  passammo tra i martìri e li alti spaldi","Sobald er sich nach rechts drehte, begannen wir mit Gräbern und hohen Geländern."
" Ora sen va per un secreto calle, tra ’l muro de la terra e li martìri, lo mio maestro, e io dopo le spalle","Dann ging mein Meister auf einen verborgenen Weg, zwischen den Wänden und den Begräbnissen, und ich folgte ihm."
" ""O virtù somma, che per li empi giri mi volvi"", cominciai, ""com’a te piace, parlami, e sodisfammi a’ miei disiri","Ich kniete vor dem Herrscher der Weisheit und bat ihn, mich durch die Abschnitte der Hölle zu führen, meinen Eifer zu erhören und seine schmutzigen Geheimnisse zu erklären?"
"  La gente che per li sepolcri giace potrebbesi veder? già son levati tutt’i coperchi, e nessun guardia face""","Könnten die Verurteilten in den Gräbern gesehen werden? Jeder Sarkophag ist offen, und es gibt keinen Dämon, der über sie wacht."
"  E quelli a me: ""Tutti saran serrati quando di Iosafàt qui torneranno coi corpi che là sù hanno lasciati","Und wenn die Seelen aus dem Tal Josaphat zurückkehren und ihre auf der Erde zurückgelassenen Leiber wiedervereinen, werden sie alle in sich eingeschlossen sein."
"  Suo cimitero da questa parte hanno con Epicuro tutti suoi seguaci, che l’anima col corpo morta fanno","Epikurus und seine Unterstützer, die an die Unsterblichkeit der Seele glaubten, wurden diesem Ort auf dem Friedhof beraubt."
"  Però a la dimanda che mi faci quinc’entro satisfatto sarà tosto, e al disio ancor che tu mi taci""","Bald werden die Wünsche wahr, die du mir offenbart hast, und auch die, über die du nicht reden willst."
"  E io: ""Buon duca, non tegno riposto a te mio cuor se non per dicer poco, e tu m’ hai non pur mo a ciò disposto""","Ich rief aus: ""Du, mein freundlicher Ratgeber, obwohl ich im Allgemeinen recht billig in Worten bin, halte ich meine Gefühle nicht zurück; du hast mir diese Regel mehrmals beigebracht."""
"  ""O Tosco che per la città del foco vivo ten vai così parlando onesto, piacciati di restare in questo loco","Ein bisschen du, ein Eingeborener der Toskana, der dich in die Stadt des Feuers fährt, wenn du so edel redest, wäre es nett von dir, wenn wir uns ein wenig zurückhalten würden."
"  La tua loquela ti fa manifesto di quella nobil patrïa natio, a la qual forse fui troppo molesto""","Der Akzent, den du hast, zeigt, dass du im selben Land geboren wurdest, für das ich vielleicht zu aufdringlich war."
  Subitamente questo suono uscìo d’una de l’arche,Ein unerwartetes Geräusch brach aus dem Grab auf.
" però m’accostai, temendo, un poco più al duca mio",Ich fürchtete mich und näherte mich meinem Meister.
"  Ed el mi disse: ""Volgiti","Er lud mich ein, mich umzudrehen."
" Che fai? Vedi là Farinata che s’è dritto: da la cintola in sù tutto ’l vedrai""","Siehst du nicht, dass er da oben aufgestanden ist?"
  Io avea già il mio viso nel suo fitto,Ich hatte schon meine Augen auf ihn gerichtet.
 ed el s’ergea col petto e con la fronte com’avesse l’inferno a gran dispitto,"Er hielt sich gerade, hob Kopf und Rücken mit Stolz, als ob er den ganzen Abgrund herausfordern würde."
"  E l’animose man del duca e pronte mi pinser tra le sepulture a lui, dicendo: ""Le parole tue sien conte""","Mit seinen kräftigen und furchtlosen Händen führte mich Virgil durch den Friedhof zu ihm. Mein Mentor sagte: ""Sorge dafür, dass deine Beredsamkeit durchdacht wird."""
"  Com’io al piè de la sua tomba fui, guardommi un poco, e poi, quasi sdegnoso, mi dimandò: ""Chi fuor li maggior tui?""","Als ich vor seinem Begräbnis stand, wandte er sich mir mit einem empörenden Gesichtsausdruck zu und fragte mich: ""Was ist dein Ursprung?"""
"  Io ch’era d’ubidir disideroso, non gliel celai, ma tutto gliel’apersi","Ich bewies meine Bereitschaft, zu gehorchen, und beantwortete seine Fragen ausführlich."
 ond’ei levò le ciglia un poco in suso,Dann hob er unmerklich seine Augenbrauen auf.
"  poi disse: ""Fieramente furo avversi a me e a miei primi e a mia parte, sì che per due fïate li dispersi""","Später sagte er: ""Sie waren heftige Feinde meiner Familie, meiner Herkunft und der Partei, der ich so sehr angehörte, daß ich sie zweimal aus der Stadt Florenz vertreiben mußte."""
"  ""S’ei fur cacciati, ei tornar d’ogne parte"", rispuos’io lui, ""l’una e l’altra fïata","Ich antwortete: ""Obwohl sie vertrieben worden waren, kehrten sie in beiden Fällen aus allen Richtungen zurück."
" ma i vostri non appreser ben quell’arte""",Eure Vorfahren waren im Gegenteil nicht so fähig.
"  Allor surse a la vista scoperchiata un’ombra, lungo questa, infino al mento: credo che s’era in ginocchie levata","auf dem BodenOffenbart vor unseren Augen eine Seele, die auf dem Boden neben Farinata bis zum Kinn kniete: ich glaube, es war so."
"  Dintorno mi guardò, come talento avesse di veder s’altri era meco","Er hat mich herumgeschnüffelt, als ob er versucht hätte herauszufinden, ob ich allein war."
" e poi che ’l sospecciar fu tutto spento,  piangendo disse: ""Se per questo cieco carcere vai per altezza d’ingegno, mio figlio ov’è? e perché non è teco?""","Er fragte mich weinend: ""Wenn du wegen deines Verstandes eingesperrt worden bist, wo ist mein Sohn? Warum ist er nicht bei dir?"" Sobald er aufgehört hatte zu beobachten."
"  E io a lui: ""Da me stesso non vegno: colui ch’attende là, per qui mi mena forse cui Guido vostro ebbe a disdegno""","Und ich sprach zu ihm: Vergib mir nicht alle Ehre, und jemand, der dort liegt, hat mich durch die Flammen der Hölle geführt in die Richtung der, die euer Sohn Guido vielleicht ablehnte."
  Le sue parole e ’l modo de la pena m’avean di costui già letto il nome,"Ich erkannte, wer wegen seiner Worte war, die seine Zugehörigkeit zur Epikure-Philosophie offenbarten."
 però fu la risposta così piena,Deshalb reagierte ich sofort.
"  Di sùbito drizzato gridò: ""Come? dicesti ""elli ebbe""? non viv’elli ancora? non fiere li occhi suoi lo dolce lume?""","Er stand auf und schrie: ""Was hast du gesagt? Guido ist nicht mehr bei uns? Die strahlende Sonne erleuchtet nicht mehr seine blauen Augen?"
"  Quando s’accorse d’alcuna dimora ch’io facëa dinanzi a la risposta, supin ricadde e più non parve fora","Als er merkte, daß ich zögerte zu antworten, fiel er rückwärts und kam nicht mehr aus dem Grab."
"  Ma quell’altro magnanimo, a cui posta restato m’era, non mutò aspetto, né mosse collo, né piegò sua costa","Aber der andere edle Verurteilte, auf den ich die Frage geantwortet hatte, änderte sich nicht, noch schien er durch die Geschehnisse verärgert zu sein."
"  e sé continüando al primo detto, ""S’elli han quell’arte"", disse, ""male appresa, ciò mi tormenta più che questo letto","Als er das, was er gesagt hatte, wieder aufnahm, sagte er: ""Ich habe mehr Kummer über den Mangel an Bildung meiner Vorfahren, wie man nach Florenz zurückkehrt, als über dieses Grab."""
"  Ma non cinquanta volte fia raccesa la faccia de la donna che qui regge, che tu saprai quanto quell’arte pesa","In 50 Mondphasen wirst du verstehen, wie schmerzhaft diese Kunst ist."
"  E se tu mai nel dolce mondo regge, dimmi: perché quel popolo è sì empio incontr’a’ miei in ciascuna sua legge?""",Warum führen die Florentiner so Maßnahmen gegen meine Familie durch?
"  Ond’io a lui: ""Lo strazio e ’l grande scempio che fece l’Arbia colorata in rosso, tal orazion fa far nel nostro tempio""","Mit den tragischen Ereignissen in Montaperti, die Arbien mit Blut befleckten, sind wir deshalb zu dem Schluss gekommen, diese Gesetze zu erlassen."
"  Poi ch’ebbe sospirando il capo mosso, ""A ciò non fu’ io sol"", disse, ""né certo sanza cagion con li altri sarei mosso","Als er den Anführer traurig berührte, sagte er: ""Meine war nur ein kleiner Teil des Kampfes; ich würde nicht ohne guten Grund gegen meinen Willen gehen."
"  Ma fu’ io solo, là dove sofferto fu per ciascun di tòrre via Fiorenza, colui che la difesi a viso aperto""","Ich verpflichtete mich, die einzige Stimme zu sein, die Florenz verteidigte, als jeder Chief Ghibellin drohte, die Stadt vollständig zu zerstören."
"  ""Deh, se riposi mai vostra semenza"", prega’ io lui, ""solvetemi quel nodo che qui ha ’nviluppata mia sentenza","""Dann flehte ich: ""Ich bitte Euch, möge Euer Nachkomme Ruhe finden: Erkläre mir das Dilemma, das mich quält."""
"  El par che voi veggiate, se ben odo, dinanzi quel che ’l tempo seco adduce, e nel presente tenete altro modo""","Es scheint, dass Sie, verdammt, in der Lage sind, zukünftige Ereignisse zu sehen, wenn ich richtig interpretiert habe, während Sie ein begrenztes Verständnis der Gegenwart haben."
"  ""Noi veggiam, come quei c’ ha mala luce, le cose"", disse, ""che ne son lontano","oder im Weltraum als näher, als sie tatsächlich sind, sagte er: ""Wir können die Tendenz haben, wie diejenigen, die unter einer unvollkommenen Vision leiden, ferne Ereignisse in Zeit und Raum zu spüren, als wären sie näher an der Realität."""
 cotanto ancor ne splende il sommo duce,Gott erlaubt uns nur das
"  Quando s’appressano o son, tutto è vano nostro intelletto e s’altri non ci apporta, ","Wir können nicht verstehen, was hier vor sich geht, es sei denn, andere geben uns Informationen."
  nulla sapem di vostro stato umano,Die menschliche Situation eurer Familie ignorieren
"  Però comprender puoi che tutta morta fia nostra conoscenza da quel punto che del futuro fia chiusa la porta""","Man kann davon ausgehen, daß alle unsere Kenntnisse verwüstet werden, wenn wir am Tag des Gerichts angekommen sind, das die Tür in die Zukunft symbolisiert."
"  Allor, come di mia colpa compunto, dissi: ""Or direte dunque a quel caduto che ’l suo nato è co’ vivi ancor congiunto","Als ich meine Schuld gestand, erklärte ich: ""Informiert den unglücklichen Mann, daß sein Sohn noch am Leben ist."""
"  e s’i’ fui, dianzi, a la risposta muto, fate i saper che ’l fei perché pensava già ne l’error che m’avete soluto""","Wenn ich vorher nicht sofort geantwortet habe, sagen Sie ihm, es war, weil ich immer noch versuchte, den Fehler zu verstehen, den Sie mir erklärt haben."
  E già ’l maestro mio mi richiamava,Virgil hat mich angerufen.
 per ch’i’ pregai lo spirto più avaccio che mi dicesse chi con lu’ istava,"Also flehte ich schnell den Geist an, daß er mir seine Mitgefangenen offenbare."
"  Dissemi: ""Qui con più di mille giaccio: qua dentro è ’l secondo Federico e ’l Cardinale","Er antwortete mir: Hier finden wir mehr als tausend verdammte Seelen, darunter Friedrich II. von Svevia und Kardinal Ottavian der Ubaldiner."
" e de li altri mi taccio""",Ich werde dir keine Informationen über die anderen geben.
  Indi s’ascose,Folglich kehrte er ins Grab zurück.
" e io inver’ l’antico poeta volsi i passi, ripensando a quel parlar che mi parea nemico","Als ich mich von dem alten Dichter abwandte, dachte ich an die Worte, die ich so feindselig getroffen hatte."
  Elli si mosse,Virgil nahm seinen Weg.
" e poi, così andando, mi disse: ""Perché se’ tu sì smarrito?""","Als er ging, fragte er mich, warum ich so besorgt war."
 E io li sodisfeci al suo dimando,Ich gab ihm eine Erklärung.
"  ""La mente tua conservi quel ch’udito hai contra te"", mi comandò quel saggio","Dieser Weise riet mir, das, was ich als Kritik empfing, in Erinnerung zu rufen."
" ""e ora attendi qui"", e drizzò ’l dito:  ""quando sarai dinanzi al dolce raggio di quella il cui bell’occhio tutto vede, da lei saprai di tua vita il vïaggio""","Wenn du dich den hellen Augen dessen zeigst, der alles sieht, wirst du herausfinden, was dein Schicksal für die Zukunft ist."
"  Appresso mosse a man sinistra il piede: lasciammo il muro e gimmo inver’ lo mezzo per un sentier ch’a una valle fiede,  che ’nfin là sù facea spiacer suo lezzo","Als wir uns von der Wand abwandten, nahmen wir den Pfad, der in ein Tal führte, in dem die Luft unerträglich mit Schwefelgeruch gesättigt war. Wir gingen in Richtung des äußeren Gürtels."
