Original,Translate
 «non s’apre questa calla,Diese Tür ist nicht offen.
 Più cara è l’una,Gold ist kostbarer.
" ma l’altra vuol troppa d’arte e d’ingegno avanti che diserri, perch’ ella è quella che ’l nodo digroppa","KomplizierterUm das zu öffnen, das den kompliziertesten Knoten löst, braucht man viel Kunst und Einfallsreichtum."
 Da Pier le tegno,Ich habe meine Quittungen von St. Peter.
" e dissemi ch’i’ erri anzi ad aprir ch’a tenerla serrata, pur che la gente a’ piedi mi s’atterri»","""Er sagte mir, es sei besser, die Tür zu öffnen, als sie zu halten, so dass ich sehen konnte, wie der Büßer sich zu meinen Füßen warf."""
" Poi pinse l’uscio a la porta sacrata, dicendo",Er drückte die heilige Tür und sagte einen Satz.
 «Intrate,Einnahmen
 ma facciovi accorti che di fuor torna chi ’n dietro si guata»,"Diejenigen, die mit der Vergangenheit verweilen, werden nicht in der Lage sein, voranzukommen."
" E quando fuor ne’ cardini distorti li spigoli di quella regge sacra, che di metallo son sonanti e forti, ","Drehen auf die Scharniere die festen Kanten der heiligen Tür, eine neue Welt vor ihnen geöffnet."
" non rugghiò sì né si mostrò sì acra Tarpëa, come tolto le fu il buono Metello, per che poi rimase macra","Sie riefen einen lauteren Schrei als die Tarpea Klippe, als ihr lieber Metello weggenommen wurde, so dass auch sie ihres Schatzes beraubt wurde."
" Io mi rivolsi attento al primo tuono, e ‘Te Deum laudamus’ mi parea udire in voce mista al dolce suono","von TrompeteIch wurde auf den ersten Klang aufmerksam und schien die Hymne Te Deum Laudamus zu hören, begleitet von einer sanften Melodie, die mit der Trompete gespielt wurde."
" Tale imagine a punto mi rendea ciò ch’io udiva, qual prender si suole quando a cantar con organi si stea","Zuhören war, als würde ich eine Aufführung von Liedern mit der Begleitung der Orgel erleben."
 ch’or sì or no s’intendon le parole,"Die Worte scheinen jetzt klarer, jetzt weniger hörbar zu sein."
" Poi fummo dentro al soglio de la porta che ’l mal amor de l’anime disusa, ","Sobald ihr die Tür der Zerstörung durch falsche Liebe durchquert, werden Seelen unbrauchbar."
" perché fa parer dritta la via torta, sonando la senti’ esser richiusa","von diesen Türen fühlte ich ein so scharfes Knirschen, als ob jemand schwere Türen schließen würde, was mich umdenken ließ und mich dazu bewegte, sich dem gewundenen Weg des Gesetzes zu stellen."
" e s’io avesse li occhi vòlti ad essa, qual fora stata al fallo degna scusa? ","Wenn ich ihr meine Augen zugewandt hätte, welche Rechtfertigung wäre für einen solchen Fehler ausreichend gewesen?"
" Noi salavam per una pietra fessa, che si moveva e d’una e d’altra parte, sì come l’onda che fugge e s’appressa","Wir kletterten auf eine Straße, die in den Felsen eingraviert war, mit einem gewundenen Muster, ähnlich dem einer Welle, die sich näherte und sich dann fortbewegte."
" «Qui si conviene usare un poco d’arte», cominciò ’l duca mio, «in accostarsi or quinci, or quindi al lato che si parte»","Mein Lehrer versicherte mir, das Potential unserer Einfallsreichtum zu testen und von einer Seite auf die andere der Hohlräume zu schwingen."
" E questo fece i nostri passi scarsi, tanto che pria lo scemo de la luna rigiunse al letto suo per ricorcarsi, ","Unser langsames Tempo bewirkte, dass der dunkle Teil des Mondes den Horizont erreichte und seinen Sonnenuntergang begann."
 che noi fossimo fuor di quella cruna,Bevor wir aus der Gasse kamen.
" ma quando fummo liberi e aperti sù dove il monte in dietro si rauna, ","Wir haben uns von allen Hindernissen befreit, wo sich der Berg verengt und den ersten Ring bildet,"
" ïo stancato e amendue incerti di nostra via, ",Wir beide sind müde und unentschlossen auf welchem Weg zu gehen.
 restammo in su un piano solingo più che strade per diserti,Wir blieben auf diesem einsamen Regal wie ein Boot mitten im Meer.
" Da la sua sponda, ove confina il vano, al piè de l’alta ripa che pur sale, misurrebbe in tre volte un corpo umano","Von einem Rand des äußeren Rahmens, wo es Vakuum gibt, bis zur Basis der felsigen Wand des Berges, ist der Abstand gleich drei Personen."
" e quanto l’occhio mio potea trar d’ale, or dal sinistro e or dal destro fianco, questa cornice mi parea cotale","Egal wie sehr ich meinen Blick nach rechts und links bewegte, der Rahmen sah genauso aus, wie das Auge zu mir kam."
" Là sù non eran mossi i piè nostri anco, quand’ io conobbi quella ripa intorno che dritto di salita aveva manco, ","Wir hatten noch nicht einmal einen Schritt gemacht, als mir klar wurde, dass die Seite der Wand einfacher war, umgeben von"
" esser di marmo candido e addorno d’intagli sì, che non pur Policleto, ma la natura lì avrebbe scorno","Die weißen Marmorskulpturen waren fein geschnitzt, so kompliziert und detailliert, dass es schien, dass nicht nur Polyclete, sondern die Natur selbst überwunden wurde."
" L’angel che venne in terra col decreto de la molt’ anni lagrimata pace, ch’aperse il ciel del suo lungo divieto, ","Ein langes Verbot wurde gebrochen, als der Engel auf die Erde herabstieg und den Frieden mit sich brachte, der so lange für viele Jahre erwartet wurde und so die Pforten des Himmels öffnete."
" dinanzi a noi pareva sì verace quivi intagliato in un atto soave, che non sembiava imagine che tace","Es war etwas so Lebendiges in seiner Figur, in der schönen und subtilen Handlung, die er tat, dass wir ihn wirklich dort bei uns zu sehen schienen und nicht als fixes Bild."
 Giurato si saria ch’el dicesse ‘Ave’,"Er hätte geschworen, einen ""Habe"" zu verputzen."
 perché iv’ era imaginata quella ch’ad aprir l’alto amor volse la chiave,"Weil sie auch als diejenige dargestellt wurde, die den Anfang der Liebe Gottes zu den Menschen markiert hatte, indem sie einen Schlüssel drehte."
" e avea in atto impressa esta favella ‘Ecce ancilla Deï’, propriamente come figura in cera si suggella","Es zeigte sich, als ob er Ecce ancilla Dei mit einer solchen Authentizität pronouncing, die auf Wachs gedruckt erscheinen."
" «Non tener pur ad un loco la mente», disse ’l dolce maestro, che m’avea da quella parte onde ’l cuore ha la gente","Der süße Lehrer, der so viel Liebe zu mir hatte, sagte mir, ich solle mich nicht auf eine einzige Perspektive beschränken."
" Per ch’i’ mi mossi col viso, e vedea di retro da Maria, da quella costa onde m’era colui che mi movea, un’altra storia ne la roccia imposta","Als ich meinen Blick bewegte, an der Wand, wo Virgilio anwesend war, sah ich, dass neben Maria eine andere Geschichte geformt worden war."
" per ch’io varcai Virgilio, e fe’mi presso, acciò che fosse a li occhi miei disposta","Ich ging an Virgil vorbei und näherte mich, um mit meinen eigenen Augen zu sehen."
" Era intagliato lì nel marmo stesso lo carro e ’ buoi, traendo l’arca santa, per che si teme officio non commesso","Den Sterblichen dort stellte der Marmor den Wagen mit den Rindern dar, die die Heilige Arche trugen, eine schreckliche und furchterregende Aufgabe, die Gott der Menschheit gegeben hatte."
 Dinanzi parea gente,Da war eine Menge Leute vorn.
" e tutta quanta, partita in sette cori, a’ due mie’ sensi faceva dir l’un ‘No’, l’altro ‘Sì, canta’","Während mein Gehör behauptete ""Singt nicht"", klangen die sieben Chöre so harmonisch, dass sie mich dazu veranlassten zu sagen: ""Ja, es singt."""
" Similemente al fummo de li ’ncensi che v’era imaginato, li occhi e ’l naso e al sì e al no discordi fensi",Auf uneinheitliche Weise inhalierte der Dampf des dort abgebildeten Räucherwerks eine ohrenbetäubende Mischung für meine Augen und Nase.
" Lì precedeva al benedetto vaso, trescando alzato, l’umile salmista, e più e men che re era in quel caso","Als der Autor der Psalmen vor der Heiligen Arche ging, tanzte er mit erhobenem Mantel und so war dieser Tag eine königliche Gestalt."
" Di contra, effigïata ad una vista d’un gran palazzo, Micòl ammirava sì come donna dispettosa e trista","Während sie auf das Fenster eines großen Palastes schaute, schaute Michol sie mit einem erstaunlichen und grausamen Ausdruck an wie eine Frau, die entrüstet vor ihr war."
" I’ mossi i piè del loco dov’ io stava, per avvisar da presso un’altra istoria, che di dietro a Micòl mi biancheggiava","Als ich den Ort verließ, wo ich war, näherte ich mich einer anderen Geschichte, die auf dem Stein neben dem von Michol eingraviert war."
" Quiv’ era storïata l’alta gloria del roman principato, il cui valore mosse Gregorio a la sua gran vittoria","Gregorio erhielt einen großen Sieg dank der hohen Herrlichkeit des römischen Kaisers, der hier vertreten worden war, durch seine Exzellenz."
 i’ dico di Traiano imperadore,Ich meine Kaiser Trajan.
" e una vedovella li era al freno, di lagrime atteggiata e di dolore","Eine verwitwete Frau stand neben ihrem Pferd, mit Tränen, die über ihr trauriges Gesicht flossen."
" Intorno a lui parea calcato e pieno di cavalieri, e l’aguglie ne l’oro sovr’ essi in vista al vento si movieno","Es gab viele Ritter um ihn herum, mit kaiserlichen Adlern, die auf einem Goldfeld gestickt wurden, das im Winde schwankte."
 La miserella intra tutti costoro pareva dir,Die Frau ohne Mittel in dieser Gruppe schien sich auszudrücken.
" «Segnor, fammi vendetta di mio figliuol ch’è morto, ond’ io m’accoro»","""Es ist richtig, die Situation anzuerkennen, in der ich mich befinde, wegen des Todes meines Sohnes, der bis heute meinen Schmerz verursacht."""
 ed elli a lei rispondere,Er beantwortete seine Frage.
 «Or aspetta tanto ch’i’ torni»,"Warte, bis ich zurück bin."
 e quella,Mein Alter ist so alt wie ich.
" «Segnor mio», ","Guten Abend, Mylord."
" come persona in cui dolor s’affretta, ","wie eine Person, deren Leiden unerträglich ist"
 «se tu non torni?»,"Was, wenn du die Rückkehr verpasst?"
 ed ei,"Er ist glücklich, er ist glücklich."
" «Chi fia dov’ io, la ti farà»",Jemand wird meinen Platz einnehmen und Ihre Frage befriedigen.
 ed ella,Und sie ging weg und ging weg.
" «L’altrui bene a te che fia, se ’l tuo metti in oblio?»","Wie kannst du deine Pflicht vergessen, wenn jemand anderes das Gute tut, das dir nützen wird?"
 ond’ elli,"Er tat es, also handelte er."
 «Or ti conforta,- Bleiben Sie ruhig.
 ch’ei convene ch’i’ solva il mio dovere anzi ch’i’ mova,"Bevor ich gehe, muss ich meine Pflicht erfüllen."
 giustizia vuole e pietà mi ritene»,"Die Gerechtigkeit verlangt von mir, meine Pflicht zu erfüllen, und die Barmherzigkeit hat mich hier aufgehalten."
" Colui che mai non vide cosa nova produsse esto visibile parlare, novello a noi perché qui non si trova","Nichts wie Gott schuf diese visuell wahrnehmbaren Dialoge, die uns außergewöhnlich erscheinen, da es nichts Ähnliches auf der Erde gibt, obwohl Er noch nie etwas Neues gesehen hat."
" Mentr’ io mi dilettava di guardare l’imagini di tante umilitadi, e per lo fabbro loro a veder care, ","Ich war erfreut, die Produktion eines so seltenen und bescheidenen Künstlers zu bewundern."
" «Ecco di qua, ma fanno i passi radi», ","Von dort schien es, dass eine große Anzahl von Menschen kamen, aber sie gingen mit einem zögernden Schritt."
" mormorava il poeta, ",Der Dichter flüsterte.
 «molte genti questi ne ’nvïeranno a li alti gradi»,Dies wird uns zu den anderen Frames führen.
" Li occhi miei, ch’a mirare eran contenti per veder novitadi ond’ e’ son vaghi, volgendosi ver’ lui non furon lenti","Mit Ungeduld verharrten meine Augen nicht darin, die Neuheiten zu schätzen, die ihr Interesse erregten und sich enthusiastisch zu ihm bewegten."
" Non vo’ però, lettor, che tu ti smaghi di buon proponimento per udire come Dio vuol che ’l debito si paghi","Ich möchte nicht, dass Sie, Leser, Ihre guten Ziele erreichen, indem Sie verstehen, wie Gott das Verbrechen sanktionieren will."
 Non attender la forma del martìre,Konzentriere dich nicht auf die verhängte Strafe.
 pensa la succession,"Betrachten wir, was als nächstes kommt."
 pensa ch’al peggio oltre la gran sentenza non può ire,"Stellen Sie sich vor, dass das Endurteil das letzte mögliche Ereignis ist."
 Io cominciai,Ich habe angefangen.
" «Maestro, quel ch’io veggio muovere a noi, non mi sembian persone, e non so che, sì nel veder vaneggio»","""Herr, was ich über unsere Richtung hinaus sehe, ist für die Augen als menschliche Wesen nicht erkennbar, und ich kann ihre Identität nicht bestimmen, weil ich sie kaum sehe."
 Ed elli a me,Er und ich zusammen
" «La grave condizione di lor tormento a terra li rannicchia, sì che ’ miei occhi pria n’ebber tencione","Das weite Ausmaß der Strafe, der sie ausgesetzt waren, führte sie zu einer Torsion zur Erde, die mich vor Zögern"
" Ma guarda fiso là, e disviticchia col viso quel che vien sotto a quei sassi","Einen vorsichtigeren Blick zu widmen, unterscheidet es, was sich unter den oben liegenden Felsbrocken befindet."
 già scorger puoi come ciascun si picchia»,Jeder von ihnen schlägt seine Brust als Zeichen des Leidens.
" O superbi cristian, miseri lassi, che, de la vista de la mente infermi, fidanza avete ne’ retrosi passi, ","O hochmütige Christen, ihr elenden, finsteren Menschen, die ihr auf eure in die Vergangenheit gerichteten Bemühungen vertraut."
" non v’accorgete voi che noi siam vermi nati a formar l’angelica farfalla, ","nicht erkannt, dass wir wie Würmer sind, bestimmt, ein Engel Schmetterling Insekt zu werden"
" che vola a la giustizia sanza schermi? Di che l’animo vostro in alto galla, ","ohne Angst, von Gott beleidigt zu werden?"
" poi siete quasi antomata in difetto, sì come vermo in cui formazion falla? ","Als wären Sie krankgeformte Insekten, wie ein Wurm, der noch nicht vollständig gewachsen ist?"
" Come per sostentar solaio o tetto, per mensola talvolta una figura si vede giugner le ginocchia al petto, ","Manchmal sieht man eine Figur kniend, seine Knie zur Brust tragend, als ob es ein Chaos wäre, eine Decke oder ein Dach zu stützen."
 la qual fa del non ver vera rancura nascere ’n chi la vede,"Wer auf Fiktion schaut, wird von einem Wirbelwind der Sorgen überwältigt."
" così fatti vid’ io color, quando puosi ben cura","Als ich sie genau ansah, bemerkte ich, wie diese reumütigen waren."
 Vero è che più e meno eran contratti secondo ch’avien più e meno a dosso,"Tatsächlich war ihr Tempo nach dem Stein, den sie auf ihren Schultern trugen, leicht gekrümmt."
" e qual più pazïenza avea ne li atti, piangendo parea dicer","Was in bezug auf die Haltung am geduldigsten zu sein schien, schien zu schluchzen."
 ‘Più non posso’,Ich halte es nicht mehr aus.
" «O Padre nostro, che ne’ cieli stai, non circunscritto, ma per più amore ch’ai primi effetti di là sù tu hai, ","O unser Vater, der im Himmel wohnt, aber nicht an sie gebunden ist durch ein Band der Begrenzung; durch eure große Liebe zu euren ersten Geschöpfen,"
" laudato sia ’l tuo nome e ’l tuo valore da ogne creatura, com’ è degno di render grazie al tuo dolce vapore","Alle Geschöpfe sollten euren Namen und eure Größe verherrlichen, so wie es angebracht war, eure weise Güte zu preisen."
" Vegna ver’ noi la pace del tuo regno, ché noi ad essa non potem da noi, s’ella non vien, con tutto nostro ingegno","Wir werden unser Möglichstes tun, um den Frieden deines Königreiches zu erreichen, aber ohne deine Hilfe konnten wir nicht dorthin gelangen."
" Come del suo voler li angeli tuoi fan sacrificio a te, cantando osanna, così facciano li uomini de’ suoi","Wie eure Engel euch bereitwillig mit ihren Lobpreisen darbieten, indem sie 'Hannah' singen, so auch die eigenen Männer."
" Dà oggi a noi la cotidiana manna, sanza la qual per questo aspro diserto a retro va chi più di gir s’affanna","Versorgen Sie uns mit unserer täglichen Nahrung, unverzichtbar, um an diesem trockenen und extremen Ort voranzukommen, wo jeder Schritt eine Verurteilung ist, zurückzukehren."
" E come noi lo mal ch’avem sofferto perdoniamo a ciascuno, e tu perdona benigno, e non guardar lo nostro merto","Vergib uns freundlicherweise, wie wir jedem der erlittenen Missetaten vergeben und unsere Missetaten nicht berücksichtigen."
" Nostra virtù che di legger s’adona, non spermentar con l’antico avversaro, ma libera da lui che sì la sprona","Fordern Sie unsere Zerbrechlichkeit nicht mit dem Bösen heraus, sondern lehnen Sie sie ab, damit sie uns nicht in Versuchung bringt."
" Quest’ ultima preghiera, segnor caro, già non si fa per noi, ché non bisogna, ma per color che dietro a noi restaro»","Beten wir, lieber Herr, für diejenigen, die noch am Leben sind und dieses Gebet nicht brauchen."
" Così a sé e noi buona ramogna quell’ ombre orando, andavan sotto ’l pondo, simile a quel che talvolta si sogna, ","Es wird gesagt, dass Schatten, die auf eine strahlende Zukunft für uns hoffen, von Zeit zu Zeit als Alpträume langsam vorübergingen."
" disparmente angosciate tutte a tondo e lasse su per la prima cornice, purgando la caligine del mondo","Alle im Kreis, Seelen sind entlang der primären Rahmen verteilt und unterjocht zu unterschiedlichen Graden der Qual, Waschen weg ihre Sünden der Erde."
" Se di là sempre ben per noi si dice, di qua che dire e far per lor si puote da quei c’hanno al voler buona radice? ","Welche Handlungen können diejenigen, die an Gutem festhalten, tun, um den Seelen des Fegefeuers zu huldigen, die für uns beten?"
" Ben si de’ loro atar lavar le note che portar quinci, sì che, mondi e lievi, possano uscire a le stellate ruote","Wir müssen ihnen helfen, ihre Sünden von der Erde zu beseitigen, damit sie, nachdem sie gereinigt und gewaschen wurden, in den Himmel aufsteigen können."
" «Deh, se giustizia e pietà vi disgrievi tosto, sì che possiate muover l’ala, che secondo il disio vostro vi lievi, ","Gerechtigkeit und Liebe mögen dir helfen, damit du fliehst und deine Wünsche erfüllst."
 mostrate da qual mano inver’ la scala si va più corto,"Geben Sie uns die schnellste Richtung, um die Skala zu erreichen"
" e se c’è più d’un varco, quel ne ’nsegnate che men erto cala","Wir bringen den Pfad ans Licht, der die süßeste Steigung hat, wenn es mehr Alternativen gibt."
" ché questi che vien meco, per lo ’ncarco de la carne d’Adamo onde si veste, al montar sù, contra sua voglia, è parco»","Trotz des Wunsches, schnell zu klettern, wird der Mann, der mir folgt, durch das Gewicht der Last, die er mit ihm hat, verlangsamt."
" Le lor parole, che rendero a queste che dette avea colui cu’ io seguiva, non fur da cui venisser manifeste","Die Worte, die mein Lehrer als Antwort auf meine Reden gab, waren nicht klar, woher sie kamen."
 ma fu detto,Man hat es uns gesagt.
" «A man destra per la riva con noi venite, e troverete il passo possibile a salir persona viva","Kommen Sie mit uns auf der rechten Seite entlang der Wand, und Sie werden einen geeigneten Ort für jemanden zu Fuß zu entdecken."
" E s’io non fossi impedito dal sasso che la cervice mia superba doma, onde portar convienmi il viso basso, ","Ohne diesen Felsen, der mich zerquetscht, so dass ich meinen Kopf unten halten müsste, wäre ich frei, stolz mein Gesicht zu errichten."
" cotesti, ch’ancor vive e non si noma, guardere’ io, per veder s’i’ ’l conosco, e per farlo pietoso a questa soma","Ich würde diese lebende Person untersuchen, die anonym bleibt, in der Hoffnung, sie zu erkennen und meine Leiden zu beenden."
 Io fui latino e nato d’un gran Tosco,"Ich wurde aus einer großen toskanischen, mit italienischen Ursprüngen geboren."
 Guiglielmo Aldobrandesco fu mio padre,William Aldobrandeschi war mein Vater.
 non so se ’l nome suo già mai fu vosco,Kennst du seinen Namen nicht?
" L’antico sangue e l’opere leggiadre d’i miei maggior mi fer sì arrogante, ","Das große Vermächtnis meiner Linie, bestehend aus früheren berühmten Errungenschaften, machte mich zu stolz."
" che, non pensando a la comune madre, ogn’ uomo ebbi in despetto tanto avante, ch’io ne mori’, ","Ich starb wegen meiner verabscheuungswürdigen Haltung gegenüber jedem einzelnen, ohne unsere gemeinsame Herkunft in Betracht zu ziehen."
" come i Sanesi sanno, e sallo in Campagnatico ogne fante","Die Kinder von Campagnatico wissen, wie alle Sienesen, dass..."
 Io sono Omberto,"Ich bin Omberto, ein Name, den ich stolz trage."
" e non pur a me danno superbia fa, ché tutti miei consorti ha ella tratti seco nel malanno",Mein Stolz verschonte keine meiner Familienmitglieder und verursachte ihnen großen Schaden.
" E qui convien ch’io questo peso porti per lei, tanto che a Dio si sodisfaccia, poi ch’io nol fe’ tra ’ vivi, qui tra ’ morti»","Es ist notwendig, dass ich diese Last wegen ihm trage, solange Gott es für richtig hält, hier inmitten der Toten, weil ich es nicht unter den Lebenden tun konnte."
 Ascoltando chinai in giù la faccia,"Ich schaute hinunter, während ich zuhörte."
" e un di lor, non questi che parlava, si torse sotto il peso che li ’mpaccia, e videmi e conobbemi e chiamava, ","Einer von ihnen, anders als der, der zu mir sprach, lehnte sich unter den schweren Felsbrocken, der sie in seinem Griff hielt und starrte mich in die Augen und rief: ""Kennst du ihn? Er ist es!"""
 tenendo li occhi con fatica fisi a me che tutto chin con loro andava,"Mit großer Anstrengung behielt ich meine Augen auf mich selbst, während ich mich zwischen ihnen niederbeugte."
" «Oh», diss’ io lui, ","""Oh, ich rief aus"
" «non se’ tu Oderisi, l’onor d’Agobbio e l’onor di quell’ arte ch’alluminar chiamata è in Parisi?»","Wären Sie nicht Oderisi, der Ruhm von Gubbio und die Art von Kunst, die in Paris ""Miniatur"" genannt wird?"
" «Frate», diss’ elli, «più ridon le carte che pennelleggia Franco Bolognese","Bruder, Kirchen sind mehr geschätzt die Codes von Franco Bolognese dekoriert"
" l’onore è tutto or suo, e mio in parte","Die Ehre ist vor allem seine, aber auch nur teilweise meine."
" Ben non sare’ io stato sì cortese mentre ch’io vissi, per lo gran disio de l’eccellenza ove mio core intese","In meinem Leben, wegen des großen Wunsches nach Exzellenz, der mein Herz nährte, wäre ich nicht so zuvorkommend gewesen."
 Di tal superbia qui si paga il fio,Diese Arroganz wird hier bestraft.
" e ancor non sarei qui, se non fosse che, possendo peccar, mi volsi a Dio","Hätte ich meinen Blick nicht auf Gott gerichtet, wenn ich noch Sünden begehen könnte, wäre ich jetzt nicht hier."
 Oh vana gloria de l’umane posse,Das ist die Eleganz und Kraft menschlicher Fähigkeiten.
" com’ poco verde in su la cima dura, se non è giunta da l’etati grosse","Wie wenig blieb grün auf diesem Zweig, jetzt, da dekadente Jahre vergangen sind."
" Credette Cimabue ne la pittura tener lo campo, e ora ha Giotto il grido, sì che la fama di colui è scura","Cimabue dachte, er sei der Beste in der Malerei, aber jetzt Giotto hat seine Popularität übertroffen."
 Così ha tolto l’uno a l’altro Guido la gloria de la lingua,Guido hat Lob von einem anderen namens Guido für seine sprachlichen Fähigkeiten genommen.
 e forse è nato chi l’uno e l’altro caccerà del nido,Und vielleicht ist der Gewinner von beiden bereits angekommen.
" Non è il mondan romore altro ch’un fiato di vento, ch’or vien quinci e or vien quindi, e muta nome perché muta lato","Der irdische Ruhm ist wie ein Hauch von Wind, wechselnde Richtung und Namen nach dem Land, aus dem er kommt."
" Che voce avrai tu più, se vecchia scindi da te la carne, che se fossi morto anzi che tu lasciassi il ‘pappo’ e ’l ‘dindi’, pria che passin mill’ anni? ch’è più corto spazio a l’etterno, ch’un muover di ciglia al cerchio che più tardi in cielo è torto","Meinst du, wenn ich im ehrwürdigen Alter eines Ältesten gestorben bin, wäre dein Ruhm größer als das, was du gehabt hättest, wenn du als Kind gestorben wärst? Tausend Jahre ist eine unbedeutende Zeitspanne im Vergleich zur Ewigkeit und ist weniger dauerhaft als der Blitz eines Flügelblitzs im Vergleich zu der sehr langsamen himmlischen Bewegung?"
" Colui che del cammin sì poco piglia dinanzi a me, Toscana sonò tutta","Er war in keinem Gehege in der Toskana unbekannt, dass der Mensch vor mir war und sich mit unsicherem Schritt bewegte."
" e ora a pena in Siena sen pispiglia, ond’ era sire quando fu distrutta la rabbia fiorentina, che superba fu a quel tempo sì com’ ora è putta","Es ist lange her, dass der Name des Mannes, der Herr in Siena war, mit Autorität widerhallte, als Florenz in seiner Herrlichkeit war und noch nicht wie heute verdorben."
" La vostra nominanza è color d’erba, che viene e va, e quei la discolora per cui ella esce de la terra acerba»","Euer Ruhm ist wie eine Blume, die erscheint und verschwindet, mit der Belichtung der Sonne, die neue Hoffnungen ans Licht bringt."
 E io a lui,Ich anstelle von ihm
" «Tuo vero dir m’incora bona umiltà, e gran tumor m’appiani","Deine aufrichtigen Worte geben mir eine wohltuende Demut, während sie meinen übermäßigen Stolz verringern."
 ma chi è quei di cui tu parlavi ora?»,Mit wem hast du vorhin gesprochen?
" «Quelli è», rispuose, «Provenzan Salvani","Er sagte: ""Provenzan Salvani ist da."""
 ed è qui perché fu presuntüoso a recar Siena tutta a le sue mani,"Er war hier, um Siena mit Kühnheit unter seine Kontrolle zu bringen."
" Ito è così e va, sanza riposo, poi che morì","Seit er gegangen ist, ist er mit unaufhaltsamem Schritt weitergegangen und hat nie aufgehört."
 cotal moneta rende a sodisfar chi è di là troppo oso»,"Jeder, der auf der Erde zu viel gewagt hat, wird mit einer Strafe bestraft werden."
 E io,Ich hatte Angst.
" «Se quello spirito ch’attende, pria che si penta, l’orlo de la vita, qua giù dimora e qua sù non ascende, ","Wenn eine Seele, die für ihre Sünden Buße tun muss, bis der Moment des Todes ins Antipurgatorium abgeschoben wird, anstatt während der gesamten Dauer ihrer Existenz ins Fegefeuer zu kommen, und dies für eine lange Zeit verlängert wird,"
" se buona orazïon lui non aita, prima che passi tempo quanto visse, come fu la venuta lui largita?»","Wie durfte er herkommen, abgesehen von einem inbrünstigen Gebet?"
" «Quando vivea più glorïoso», disse, «liberamente nel Campo di Siena, ogne vergogna diposta, s’affisse","Er sagte, dass er auf dem Höhepunkt seiner Größe jedes Gefühl von Verlegenheit beiseite legte und beschloss, auf der Piazza del Campo in Siena Parade zu machen."
" e lì, per trar l’amico suo di pena, ch’e’ sostenea ne la prigion di Carlo, si condusse a tremar per ogne vena","Um seinen Freund, den Gefangenen Karls von Anjou, zu befreien, unterwarf er sich einer unehrlichen Demütigung."
" Più non dirò, e scuro so che parlo","Ich werde meine Belichtung nicht weiter vorantreiben und ich weiß, dass ich mich nicht klar ausgedrückt habe."
" ma poco tempo andrà, che ’ tuoi vicini faranno sì che tu potrai chiosarlo","Ihre Mitbürger werden es nicht lange dauern, bis sie Ihnen die Chance geben, es allein zu erleben."
 Quest’ opera li tolse quei confini»,Dank dieser Aktion hatte er sofortigen Zugriff auf den Rahmen.
" Di pari, come buoi che vanno a giogo, m’andava io con quell’ anima carca, fin che ’l sofferse il dolce pedagogo","Ich ging neben jener Seele, die vom Gewicht des Felsens litt, wie zwei Rinder, die am Joch befestigt waren, bis Virgil es erlaubte."
 Ma quando disse,Als er aber sagte:
 «Lascia lui e varca,Gehen Sie und lassen Sie los.
" ché qui è buono con l’ali e coi remi, quantunque può, ciascun pinger sua barca»","An diesem Ort sollte jeder sein Bestes tun, um sein Boot so weit wie möglich mit Segeln und Rudern zu segeln."
" dritto sì come andar vuolsi rife’mi con la persona, avvegna che i pensieri mi rimanessero e chinati e scemi","Ich stellte meine Haltung wieder her, als würde ich gehen, aber meine Gefühle blieben demütig und gehorsam."
" Io m’era mosso, e seguia volontieri del mio maestro i passi, e amendue già mostravam com’ eravam leggeri",Ich ging mit meinem Mentor und wir waren beide entschlossen in unsere Richtung.
 ed el mi disse,Er hat es mir gesagt.
 «Volgi li occhi in giùe,Sieh nach unten.
" buon ti sarà, per tranquillar la via, veder lo letto de le piante tue»","Um Ihre Zukunft klarer zu sehen, nehmen Sie sich Zeit, um Ihre aktuelle Situation zu untersuchen."
" Come, perché di lor memoria sia, sovra i sepolti le tombe terragne portan segnato quel ch’elli eran pria, ","Wie ein Grabstein an einen Verstorbenen erinnert, tragen Gräber wie jene, die auf dem Boden gegraben wurden, auf ihren Deckeln das Bildnis der Lieben."
" onde lì molte volte si ripiagne per la puntura de la rimembranza, che solo a’ pïi dà de le calcagne","Normalerweise ist die Nostalgie der Lieben ein schmerzhaftes Gefühl für gottgefällige Menschen, die Erinnerungen wachrufen."
" sì vid’ io lì, ma di miglior sembianza secondo l’artificio, figurato quanto per via di fuor del monte avanza","So erblicke ich den gravierten Steinrahmen, der sich von der Seite des Berges erstreckte, ein Werk von großer Präzision durch die Hände des Herrn."
" Vedea colui che fu nobil creato più ch’altra creatura, giù dal cielo folgoreggiando scender, da l’un lato","Auf der anderen Seite des Raumes konnte ich die erhabenste von allen sehen, von den himmlischen Höhen unter den Schlägen des Blitzes fallend."
" Vedëa Brïareo fitto dal telo celestïal giacer, da l’altra parte, grave a la terra per lo mortal gelo","Auf der anderen Seite konnte ich Briareus sehen, fiel auf den Boden vom Blitz des Jupiter geschlagen und vom Tod schockiert, mit seinem Körper immobilisiert."
" Vedea Timbreo, vedea Pallade e Marte, armati ancora, intorno al padre loro, mirar le membra d’i Giganti sparte","Ich beobachtete Apollos, Athena und Mars, die immer noch um ihren Vater Jupiter herum bewaffnet waren, während ich die verstreuten Mitglieder der Riesen betrachtete."
